season,weekday,guests,nights,stars,dist_center,breakfast,early_book,cancel_days,price
3,5,5,4,4,0.96,1,225,-1,5736.13
3,4,2,2,4,8.9,0,307,-1,4805.73
2,5,2,10,4,7.41,0,268,-1,3680.26
2,5,5,5,5,10.1,0,31,-1,4396.91
1,2,2,18,4,8.28,0,294,-1,2752.25
2,1,4,4,4,6.15,1,77,-1,3149.42
1,0,1,1,4,11.15,1,318,2,3445.75
1,3,5,18,4,0.67,1,19,-1,4046.23
3,5,1,20,,8.25,0,15,-1,3023.6
3,3,4,6,3,1.97,0,157,-1,4280.35
4,1,2,20,4,6.71,0,104,-1,3257.5
3,3,3,20,5,11.93,0,213,19,5860.46
3,5,4,14,4,2.39,0,356,4,5712.99
2,2,3,10,5,14.06,0,73,-1,3904.1
3,3,1,18,3,13.36,1,71,-1,3677.16
4,1,5,9,4,6.4,1,220,29,5522.75
2,1,2,12,4,0.39,1,333,-1,4717.98
4,6,4,10,5,11.91,0,202,-1,5443.55
3,6,2,21,3,13.25,1,224,-1,5302.36
4,2,3,19,4,2.87,0,361,11,4019.28
2,3,3,6,3,13.77,0,48,-1,1500.0
1,3,6,14,4,13.74,0,100,7,1693.82
4,6,5,8,,7.23,0,228,-1,5710.17
4,0,3,14,4,12.03,0,132,-1,3472.13
2,4,5,11,,6.84,0,360,-1,4488.1
2,1,6,16,5,8.59,0,298,-1,4937.64
4,0,4,20,3,5.0,1,46,-1,3215.34
3,1,6,6,4,2.64,0,186,-1,4904.54
4,0,5,15,3,11.27,0,196,27,2120.88
2,6,3,15,3,0.32,0,254,6,2843.22
1,6,1,14,4,8.82,0,18,-1,3167.08
1,4,5,21,4,13.01,1,311,16,3531.25
3,0,2,12,4,3.55,0,153,19,4371.46
4,1,1,2,3,5.19,0,193,-1,2561.62
1,3,5,8,5,8.94,1,91,-1,4217.23
4,1,2,19,4,3.93,1,130,-1,4374.94
2,5,6,14,3,12.76,0,334,-1,2877.64
1,6,1,5,4,5.69,0,49,1,4890.94
3,2,5,9,3,8.85,1,225,-1,3929.46
2,2,4,13,4,3.62,1,265,-1,4486.64
3,6,6,9,,0.91,1,183,-1,5874.49
2,5,2,14,4,2.85,1,353,-1,3729.27
1,2,4,5,3,0.98,1,15,-1,2050.56
3,6,3,2,,7.19,0,292,-1,5650.76
3,2,6,7,3,8.92,1,99,-1,2919.48
2,6,6,16,4,0.96,1,277,-1,4459.79
3,4,5,11,3,1.63,0,287,-1,3891.45
2,3,5,11,4,7.44,1,80,-1,3548.44
2,3,2,12,3,12.05,1,328,-1,1709.79
2,1,6,13,,9.53,0,251,-1,3224.95
2,5,5,8,4,1.84,0,179,-1,3587.35
1,6,3,16,3,13.35,0,32,-1,2600.42
2,0,5,21,3,13.79,1,119,-1,2143.88
4,1,6,1,4,5.08,1,96,-1,3523.26
3,1,1,13,3,9.36,0,13,17,2492.77
4,6,4,11,4,7.54,0,100,-1,4411.45
1,6,6,4,4,14.15,0,316,-1,2894.22
4,1,3,4,,7.78,0,224,-1,3441.93
3,1,6,15,5,14.41,0,320,15,5455.69
4,3,3,3,4,3.23,0,238,-1,3171.27
1,0,6,19,4,5.38,0,85,-1,2396.15
2,1,4,21,,11.79,0,29,11,2296.94
4,3,4,2,5,11.82,1,282,-1,5069.23
1,1,3,6,3,11.06,1,63,-1,1973.62
1,2,6,8,5,12.94,0,288,-1,3961.27
3,1,4,17,5,10.63,0,308,20,6313.59
3,6,2,5,4,9.65,1,79,-1,5973.14
4,5,6,2,4,7.05,1,154,-1,4043.38
2,5,4,12,5,7.17,0,164,-1,4614.6
1,1,1,5,4,6.27,0,349,-1,3065.12
4,4,1,10,4,9.42,0,365,24,3065.73
1,2,2,9,4,6.28,0,298,-1,2830.98
1,0,4,20,4,2.47,0,210,-1,3080.57
2,1,1,8,,1.87,0,98,-1,1500.0
2,0,6,1,4,13.89,1,266,-1,2905.6
4,2,5,6,4,0.66,0,51,-1,2872.11
2,1,4,11,5,1.85,1,125,13,4918.08
2,4,2,3,4,6.85,0,121,-1,3885.96
4,3,4,15,5,4.17,0,31,3,4472.34
2,4,3,11,4,6.27,1,335,21,2944.91
3,6,3,5,4,2.03,1,284,-1,5056.19
1,4,1,16,3,2.22,0,291,9,2015.53
1,3,3,21,4,12.07,0,87,-1,2201.41
1,6,2,7,5,11.46,0,170,26,4481.58
1,3,1,6,3,1.83,0,307,11,3051.12
4,5,2,9,5,10.12,0,308,-1,5645.99
1,3,6,7,3,9.26,0,67,-1,2147.49
1,1,2,3,3,10.79,0,132,22,1942.56
1,0,3,11,3,7.27,0,82,-1,1500.0
1,5,6,12,4,4.27,1,175,-1,4580.74
3,5,3,21,3,10.06,0,111,12,3762.5
1,0,2,11,4,5.76,0,256,-1,2330.38
3,5,3,2,4,3.52,1,354,14,5567.92
4,3,3,1,4,6.31,1,257,-1,4562.85
2,4,3,2,4,11.52,0,190,-1,2623.66
1,2,4,14,4,7.29,0,58,-1,2416.25
2,3,6,13,5,4.71,1,261,25,5515.81
2,6,6,5,4,12.53,1,103,-1,4336.02
4,6,6,2,3,13.26,0,229,5,3144.35
2,4,2,19,4,6.67,1,211,-1,3302.35
3,4,5,17,4,5.81,1,338,-1,5576.1
2,5,2,11,4,9.31,0,175,21,2404.48
2,1,6,16,,1.15,0,47,-1,4502.89
2,1,1,20,5,10.46,1,119,15,5004.12
1,5,3,18,3,11.8,0,343,13,3116.78
1,5,3,20,4,6.14,0,328,-1,4672.66
3,0,5,8,4,2.87,0,31,-1,4981.05
3,0,1,2,5,0.72,0,359,8,6430.64
1,2,4,17,4,9.67,0,252,20,2378.5
3,2,2,11,,4.25,1,260,-1,4975.21
1,2,4,14,,7.12,1,84,5,4535.92
4,2,1,16,4,5.98,0,16,26,2790.45
2,4,5,15,4,2.87,0,23,12,1500.0
2,4,1,15,5,7.77,1,346,15,4925.9
3,0,5,3,5,7.06,0,111,-1,5164.49
1,1,4,7,3,9.47,1,81,-1,2127.13
1,5,4,12,4,4.0,1,341,26,3757.22
3,6,1,3,4,3.46,1,5,-1,4925.14
1,1,1,19,5,12.27,0,283,-1,3920.96
4,3,3,10,5,10.62,0,105,27,4931.71
2,4,5,8,4,11.65,0,147,1,2505.28
3,2,3,16,4,2.11,0,207,-1,4994.67
3,2,2,16,3,3.59,1,146,-1,3305.09
1,3,2,12,4,8.76,1,7,16,3111.98
3,1,1,5,,12.9,1,273,25,4210.89
4,2,4,20,4,13.41,0,292,-1,3717.12
1,1,2,6,4,12.53,1,188,-1,3778.93
1,5,2,6,4,0.94,0,172,-1,3481.9
1,3,3,8,5,12.37,1,222,13,5463.18
1,6,3,17,3,13.52,0,37,-1,2040.51
4,1,2,12,4,1.13,0,1,-1,4244.41
1,5,1,14,4,6.42,1,223,-1,3690.59
3,1,3,2,4,8.19,1,58,-1,4005.28
4,1,2,19,4,3.72,1,74,-1,4091.08
2,2,4,6,3,7.9,0,132,-1,1500.0
2,0,3,18,,13.32,1,361,-1,2338.24
3,4,2,4,3,13.04,1,220,-1,3134.65
3,1,5,5,3,14.12,1,211,22,2973.44
4,1,3,6,4,7.42,0,147,-1,3609.94
2,1,5,15,,6.34,1,81,7,3215.7
2,0,3,6,4,10.09,0,184,-1,2726.8
2,5,3,8,3,6.43,0,336,-1,3099.77
2,6,6,9,4,0.92,0,67,-1,3664.25
2,6,6,21,4,10.88,1,274,0,4366.13
1,3,5,6,4,4.43,0,248,-1,1500.0
3,2,1,2,4,1.02,0,252,-1,4455.5
1,0,2,16,5,0.6,1,86,-1,5962.96
2,5,1,20,,13.99,0,282,-1,2604.7
4,1,1,1,4,4.01,0,115,16,3270.39
4,5,6,16,,6.88,1,169,-1,4751.32
2,0,2,1,3,14.27,0,251,-1,2043.64
2,0,6,1,4,7.17,0,300,11,1867.62
4,0,6,7,3,1.46,0,333,-1,2591.01
1,3,6,16,5,8.41,0,323,7,3751.32
1,4,4,17,3,1.6,0,195,-1,3293.31
2,2,1,16,3,1.7,1,342,22,1959.89
1,3,1,16,4,12.82,1,35,-1,2768.38
4,3,1,6,4,4.55,0,229,-1,3883.93
1,4,4,18,4,10.28,0,132,-1,2797.64
2,3,3,3,3,7.78,0,282,-1,1500.0
4,0,5,8,5,3.57,0,164,-1,4314.85
1,0,5,4,5,7.91,1,26,24,4218.36
3,5,4,4,4,1.31,0,94,-1,4980.45
4,1,1,17,4,5.4,1,331,-1,3814.26
4,3,5,5,4,7.99,1,174,-1,3930.19
3,1,4,14,3,3.66,1,75,-1,3516.9
3,2,6,15,4,10.0,0,127,-1,4148.91
4,6,2,12,3,1.06,0,245,-1,3209.32
3,0,5,13,5,7.43,0,277,-1,6153.86
2,5,2,18,3,10.81,1,182,-1,3214.93
2,2,1,14,4,6.62,0,330,-1,2809.04
2,5,5,19,3,13.16,0,359,-1,2018.89
4,6,4,7,4,9.59,1,51,15,4050.47
3,6,3,6,3,14.39,0,358,-1,3483.95
3,4,5,5,4,4.48,0,101,28,4310.41
1,0,5,4,3,14.1,0,255,-1,1994.88
1,2,5,18,,9.22,0,76,-1,4285.51
3,4,5,14,5,11.25,1,261,-1,6650.4
3,6,4,16,4,13.56,0,309,24,4397.32
3,2,4,20,3,8.4,0,1,29,3063.49
4,5,3,14,3,12.97,1,202,-1,3116.33
3,4,4,5,5,8.26,0,327,-1,5913.21
1,4,4,11,,9.11,0,157,13,1855.66
4,0,1,12,3,6.84,0,346,21,2226.82
3,1,1,18,,2.44,1,127,-1,4089.01
1,5,2,4,3,8.44,1,131,23,2370.68
4,5,3,13,3,14.67,0,343,25,1847.8
3,4,1,20,4,11.87,0,351,5,4220.58
3,4,3,13,4,11.29,1,41,-1,4220.77
3,0,3,4,3,9.76,0,354,-1,3018.68
4,1,5,7,4,5.41,0,169,-1,2495.75
1,5,6,2,,2.79,1,306,-1,4169.84
1,6,6,21,4,3.6,1,258,-1,4353.5
2,3,6,18,3,0.39,1,209,-1,2662.95
3,3,3,21,4,10.2,1,36,-1,4942.58
2,1,5,6,4,12.23,1,21,-1,2456.83
2,2,2,16,4,4.25,1,160,-1,3266.19
1,0,2,3,,1.65,0,229,16,2770.1
4,1,6,15,3,5.24,0,358,-1,3039.59
4,3,2,21,,4.59,1,353,29,6031.75
1,4,5,20,4,6.93,0,342,-1,2845.17
4,3,6,10,4,4.18,1,317,-1,4037.21
2,4,5,9,5,5.29,1,34,13,4609.36
3,0,2,11,4,13.64,0,284,-1,4447.2
1,4,6,14,4,5.22,0,321,-1,2551.37
3,1,5,12,3,11.85,0,305,-1,3534.31
4,4,4,7,,9.5,0,13,-1,4048.9
3,2,4,11,4,5.26,1,47,17,5044.52
4,1,5,17,4,12.32,0,299,19,3505.98
4,0,5,9,4,9.05,1,241,8,4280.8
2,1,1,13,5,0.43,0,71,-1,4775.83
4,2,1,16,4,1.31,1,258,-1,4450.33
2,0,3,3,3,11.36,0,198,-1,2812.09
2,3,6,5,4,6.86,0,97,-1,1993.91
2,2,3,17,4,6.26,0,303,13,3672.9
1,0,3,1,3,2.44,0,125,29,2775.17
1,6,2,21,5,2.61,1,159,22,5491.34
4,4,4,9,3,12.03,1,264,23,3175.2
2,1,2,17,4,12.49,0,246,-1,3529.91
1,0,6,13,,8.53,0,184,-1,2848.18
2,1,5,15,4,4.64,1,301,17,3514.22
3,4,1,21,4,14.01,1,57,6,3890.96
3,0,6,8,,9.47,0,183,-1,6988.46
3,3,5,8,4,12.01,0,270,13,4827.2
4,6,6,2,3,0.35,0,118,-1,2814.18
2,6,5,10,4,6.92,0,222,-1,4146.05
3,2,1,5,3,13.1,0,143,25,2736.56
1,0,5,16,,5.27,0,238,21,1500.0
3,4,3,19,3,10.98,0,45,6,4392.01
3,0,6,1,3,9.97,0,228,-1,2870.82
3,1,1,13,4,2.54,0,326,-1,4481.3
4,5,5,4,4,11.69,0,290,-1,3920.27
1,0,3,7,3,1.95,0,65,-1,1665.94
2,6,3,1,4,11.0,0,312,-1,3518.94
1,6,4,2,3,14.87,0,289,-1,2888.78
2,6,3,16,5,14.38,0,226,-1,4755.23
4,3,2,14,4,12.06,1,286,-1,4015.21
4,0,1,5,3,8.16,0,11,22,2172.83
4,2,1,14,,10.22,1,174,-1,4386.95
4,0,1,17,4,11.0,0,220,29,3505.66
2,5,5,12,4,0.42,0,64,-1,3727.32
3,6,6,20,3,1.8,1,128,17,3800.73
2,1,5,12,4,9.08,0,334,3,2256.65
1,6,2,3,4,0.4,0,249,-1,4477.3
4,0,6,21,3,13.66,0,194,-1,3359.76
4,3,3,21,3,7.5,0,269,11,2507.71
1,4,5,2,4,4.09,0,181,-1,1566.52
2,0,6,21,3,6.09,1,322,-1,2714.67
3,0,3,21,3,12.81,0,339,-1,2379.4
3,2,6,15,4,13.93,1,305,-1,4388.74
1,3,3,11,5,2.01,0,99,-1,5349.99
3,5,6,10,3,11.74,0,346,-1,3652.63
2,4,5,18,3,8.8,1,240,-1,2600.71
2,6,5,21,5,8.91,0,115,-1,4839.67
1,1,2,2,3,11.76,1,163,-1,2045.36
2,0,4,7,4,3.58,0,238,-1,2288.2
4,5,1,7,5,8.11,0,10,26,5527.75
1,4,5,7,5,4.99,0,166,18,4872.98
2,1,5,14,3,1.69,0,9,13,1500.0
1,5,3,2,4,1.84,0,50,-1,4344.07
3,3,4,2,3,2.31,0,287,4,3223.86
2,3,5,15,5,9.34,0,327,-1,4814.39
4,4,6,11,5,1.86,0,46,-1,4518.67
2,6,4,10,3,8.68,0,12,-1,1829.02
1,1,1,3,4,8.95,1,322,-1,3678.83
1,3,6,17,5,13.59,0,308,6,4336.32
2,4,3,9,3,9.51,1,308,-1,1584.06
4,3,2,15,,14.79,0,120,-1,2263.73
4,3,6,14,,0.76,0,297,-1,2118.97
4,5,1,19,4,10.65,0,284,-1,3846.0
1,5,6,17,5,0.69,1,244,-1,6170.22
2,3,4,20,5,11.02,1,46,28,4066.04
3,2,4,17,3,5.97,0,218,6,3932.05
1,5,1,16,3,9.29,0,285,29,2931.42
4,1,4,20,4,4.85,0,122,-1,3251.93
2,4,6,8,4,2.64,1,13,-1,2224.3
4,4,2,7,4,10.94,0,252,13,3874.55
3,6,6,12,4,13.6,1,78,-1,5164.76
4,1,2,1,4,3.0,1,237,5,3905.88
4,1,4,12,3,13.83,1,314,29,2665.76
3,1,6,6,4,2.36,0,109,2,4892.45
2,6,4,16,5,11.11,1,361,-1,5716.27
1,1,2,18,3,14.4,0,63,-1,1500.0
2,0,4,19,4,2.47,0,43,-1,2070.97
3,6,5,3,3,6.7,0,269,12,3420.62
4,4,3,3,4,5.26,1,90,23,3622.8
2,0,6,5,4,6.01,0,238,-1,3301.42
1,6,5,3,4,11.37,1,299,-1,4600.29
3,3,4,19,5,10.02,1,316,-1,7065.19
2,3,4,5,4,14.54,1,257,15,4186.54
1,4,3,14,4,3.03,0,242,-1,3032.2
3,3,4,21,3,8.29,1,78,-1,3806.48
1,1,3,16,,6.9,0,329,7,3060.67
3,6,6,1,3,13.81,1,237,-1,4136.94
4,0,2,17,5,0.46,0,264,-1,5854.43
2,1,3,11,3,14.84,1,188,14,2499.15
1,3,3,9,3,7.35,0,194,14,1858.34
3,5,5,21,3,9.5,1,165,0,3874.39
1,0,4,4,5,5.59,0,197,24,3931.16
1,1,6,2,4,12.83,1,67,-1,2516.61
2,6,2,9,3,8.56,0,194,2,2838.12
4,4,1,5,3,10.04,1,236,13,2493.72
1,1,3,4,4,9.84,0,157,-1,2609.83
3,5,1,5,3,5.65,1,227,-1,4647.93
3,3,4,18,4,1.42,0,61,3,4318.84
4,0,3,13,3,12.17,0,134,-1,2080.5
3,4,1,5,4,4.56,1,159,-1,4689.92
4,0,5,19,3,12.78,1,106,27,1806.02
3,4,1,3,4,9.25,1,329,-1,4589.94
2,6,5,18,4,5.5,1,242,14,4682.07
1,0,2,6,3,9.04,0,242,8,1992.35
2,3,4,6,4,9.79,0,100,-1,2544.48
1,6,6,5,4,10.69,0,224,0,3471.57
1,6,1,1,3,12.39,0,281,-1,2048.31
1,4,3,8,4,2.65,0,42,-1,2143.66
2,2,4,1,4,14.18,1,364,25,3243.93
1,0,1,21,4,6.34,0,317,-1,2884.05
2,0,3,6,,12.95,0,22,-1,1500.0
4,1,3,20,,3.54,0,63,-1,2778.89
3,4,6,14,3,0.73,0,327,-1,3237.8
3,5,6,11,4,8.73,0,182,-1,3614.37
1,2,3,2,4,5.07,0,143,-1,3025.21
2,3,6,21,4,14.77,1,119,-1,3430.55
3,1,3,4,4,1.84,0,264,-1,4628.65
2,2,1,13,,1.0,1,259,-1,2704.2
2,4,2,7,,0.96,0,38,-1,4247.52
1,2,6,6,3,3.49,0,299,-1,2403.82
3,6,5,3,4,8.81,0,296,-1,4533.85
1,0,5,9,4,7.73,1,268,5,4050.45
1,6,5,14,5,5.45,1,75,-1,5593.46
3,0,2,20,3,1.61,0,279,27,3595.62
3,1,3,11,,3.74,0,47,3,4009.81
4,4,3,5,4,3.01,0,204,19,4113.29
4,4,4,14,,11.26,0,98,-1,4327.18
2,2,5,19,5,11.77,1,287,-1,5446.69
3,1,5,8,3,11.72,0,276,-1,3631.83
4,4,3,7,4,14.54,0,158,27,3432.99
2,5,5,7,4,13.3,1,319,-1,3832.0
2,5,3,3,3,7.62,0,162,-1,2676.41
2,6,3,3,3,6.4,1,143,-1,3083.94
4,0,6,18,5,13.76,1,167,-1,4671.39
3,2,3,13,4,9.29,0,89,-1,3514.85
1,3,1,1,3,4.63,0,37,13,2878.89
2,0,1,5,3,8.6,0,258,-1,1603.05
4,1,1,4,3,14.88,1,164,-1,2599.37
4,4,1,16,,12.79,1,99,-1,3913.69
1,0,2,15,4,4.43,0,257,-1,2724.32
1,3,4,18,4,14.31,1,258,-1,2414.41
4,3,4,17,3,14.73,1,103,-1,2472.7
3,5,3,14,4,3.7,0,174,-1,4893.09
1,1,5,14,3,13.47,0,105,10,1500.0
4,0,1,19,5,13.28,1,110,-1,4570.23
1,2,4,6,3,0.88,0,345,18,2432.07
3,0,4,13,4,10.14,1,26,-1,3746.31
2,5,1,18,4,4.79,1,37,-1,3966.54
1,6,2,15,4,10.22,0,171,-1,2694.57
3,3,2,7,3,13.73,1,7,-1,4010.43
4,1,4,19,4,7.63,0,22,3,3047.61
1,1,2,17,5,6.39,1,133,-1,5271.92
1,2,6,9,3,13.85,0,58,11,1801.97
4,1,1,11,3,14.62,1,57,11,2315.42
2,5,4,5,4,1.21,1,255,-1,4877.12
4,5,1,2,3,13.87,0,281,9,3200.1
1,5,2,15,4,1.52,0,334,-1,4532.73
4,1,1,12,3,5.26,0,174,26,2191.85
3,1,2,10,,11.51,0,95,12,4055.01
4,5,2,10,4,11.72,0,146,-1,3196.06
1,1,1,20,3,10.97,1,116,-1,1527.95
4,1,2,11,4,0.87,1,239,-1,4573.73
2,3,6,10,4,2.25,0,354,-1,3438.99
4,0,3,7,,14.06,1,153,-1,1837.16
2,4,1,14,,1.5,0,307,5,3249.95
3,1,3,13,4,1.45,1,332,-1,4590.52
2,4,1,5,3,12.58,0,302,-1,1500.0
4,6,2,19,5,9.73,0,199,13,5727.09
1,4,2,10,4,5.47,0,13,0,2394.37
2,3,4,8,3,2.74,1,153,-1,2492.04
3,1,6,18,,13.3,0,46,-1,5115.07
2,5,4,1,4,14.83,0,247,-1,3005.37
2,4,3,5,4,1.03,0,93,14,3571.03
2,1,2,11,3,8.45,0,231,-1,2240.68
3,2,4,20,4,4.14,0,105,-1,4000.04
4,6,2,11,4,12.54,1,227,28,5142.68
2,5,1,16,4,5.39,0,257,7,3320.79
2,2,4,10,3,10.81,0,157,-1,1500.0
1,2,3,15,,8.23,0,279,7,1500.0
3,4,4,7,4,8.26,0,244,22,4099.74
2,2,2,15,3,12.91,0,81,-1,1500.0
3,3,5,16,4,7.21,0,22,11,4017.68
2,3,5,6,4,12.73,0,116,-1,1925.54
4,4,6,11,5,5.64,0,69,-1,4444.5
4,1,2,17,4,2.87,0,365,-1,3618.47
2,0,1,15,3,7.0,0,74,-1,2061.76
4,1,4,16,5,7.63,0,134,-1,4786.14
2,1,5,2,5,7.33,1,224,-1,5544.92
4,1,1,4,4,12.18,1,137,8,3341.49
1,1,2,19,3,8.6,0,340,-1,1772.03
1,5,1,6,4,13.36,0,200,0,4177.81
1,0,2,18,4,7.86,0,239,-1,3327.84
3,5,6,21,3,3.6,1,24,-1,5133.76
3,2,4,11,4,2.2,0,216,-1,5750.26
1,6,1,9,4,13.06,0,279,-1,2985.49
3,1,4,3,4,1.13,0,11,-1,3609.81
4,6,1,2,4,2.03,0,198,-1,4666.82
2,3,2,18,,1.24,0,133,19,2982.57
2,4,2,15,4,6.53,1,314,-1,3020.14
2,4,1,18,4,8.13,0,82,15,2729.86
1,5,6,19,3,0.59,0,327,7,2973.01
3,5,2,15,4,7.88,1,35,-1,5551.17
4,3,3,17,4,6.09,0,316,-1,3832.28
4,1,3,18,5,11.67,0,230,25,5111.78
1,6,4,18,4,12.5,0,99,-1,3508.48
4,6,3,11,3,10.37,0,198,11,1805.35
4,0,3,18,5,7.26,1,192,-1,5810.39
4,2,6,3,4,3.48,0,169,12,2825.82
4,4,6,13,,12.75,1,141,3,4836.08
3,2,5,14,3,5.32,1,247,-1,4207.89
4,0,5,4,4,5.54,0,320,29,4017.94
2,5,6,18,3,13.77,0,11,-1,1940.82
1,6,5,5,5,14.64,0,210,-1,4909.6
3,4,6,14,5,13.5,1,269,-1,5972.2
4,2,5,12,4,14.97,0,322,18,3052.24
3,5,2,7,3,13.07,0,114,-1,3565.2
4,0,6,12,3,10.65,1,354,-1,3130.24
2,2,4,8,4,4.62,0,322,-1,3776.12
1,6,4,21,4,14.31,0,269,21,2645.27
4,1,6,21,4,13.19,0,300,-1,3684.64
4,5,3,3,4,3.84,0,136,-1,4600.23
4,0,4,1,4,7.49,0,156,-1,3311.06
4,2,3,3,3,1.33,1,60,3,4503.47
1,6,4,11,4,14.31,0,288,-1,3258.13
1,1,1,18,4,8.72,0,327,-1,2556.96
2,1,1,7,5,3.9,0,167,-1,5518.81
1,0,6,9,,4.6,1,357,-1,2690.42
4,3,4,4,4,14.72,1,22,14,2476.13
2,6,2,10,3,9.35,0,58,-1,2730.7
2,6,3,18,5,6.48,0,355,-1,5409.06
2,4,4,16,3,7.65,1,311,-1,1773.95
4,0,6,12,4,1.75,0,170,-1,3822.34
3,1,3,19,5,1.4,0,83,-1,5766.58
4,1,5,3,,9.01,0,247,-1,2402.99
1,0,6,8,4,7.83,0,313,-1,3236.46
1,3,4,19,3,5.58,0,133,-1,2214.75
4,4,2,9,5,8.62,1,287,-1,4722.73
4,2,5,19,3,1.37,0,192,-1,1995.39
2,0,6,17,3,14.18,0,187,-1,1500.0
4,4,4,13,3,4.62,0,151,-1,2217.07
2,6,1,2,3,1.36,0,156,8,2481.61
1,4,4,4,5,2.79,0,7,10,4051.84
2,5,1,11,4,1.7,0,268,-1,4532.72
4,1,1,2,4,2.93,0,62,-1,3097.53
1,2,6,4,5,6.43,0,24,-1,3504.03
3,0,4,4,3,11.15,0,156,-1,2876.53
2,1,4,20,3,4.3,1,186,1,2720.35
1,5,1,1,4,6.71,0,316,-1,3195.29
2,5,3,11,,13.95,1,87,-1,2997.9
1,1,5,2,4,4.65,0,124,-1,3275.3
1,3,2,19,3,11.98,0,242,-1,1500.0
2,4,4,8,4,2.62,0,25,4,2378.62
3,0,5,20,3,2.92,0,83,-1,2913.2
1,0,5,4,3,7.01,0,195,-1,1881.72
1,0,3,16,3,3.74,0,277,17,2388.58
1,1,5,15,,13.57,0,134,-1,2472.27
3,6,4,5,,1.05,0,317,1,5532.24
3,3,6,5,4,9.08,1,117,9,5555.57
4,2,6,15,5,9.18,0,265,-1,4672.16
2,5,5,17,5,1.27,0,286,-1,4743.82
3,1,4,3,4,11.07,1,25,17,4695.3
2,6,4,18,5,7.19,0,182,-1,5198.69
4,2,1,11,5,10.93,1,238,-1,5200.43
2,5,3,6,4,12.46,1,108,17,3495.44
3,5,2,12,4,5.05,0,89,-1,5203.15
2,3,1,17,,7.42,0,280,-1,5135.55
3,4,2,14,4,4.13,1,119,20,5544.2
2,0,4,6,3,3.26,0,179,-1,2891.66
3,2,6,10,4,0.31,0,17,-1,4839.5
3,1,1,16,,14.47,0,151,-1,3508.49
2,2,5,18,4,6.78,0,107,29,2954.55
4,4,5,20,3,0.49,1,142,-1,2786.0
1,0,2,6,3,0.43,0,263,-1,3206.21
4,2,4,19,3,4.54,0,42,13,2041.28
2,4,6,3,5,0.5,0,216,-1,4626.63
4,1,2,12,3,5.81,0,23,29,2494.26
3,3,6,16,3,1.23,0,249,3,3800.04
1,6,3,3,3,0.88,1,101,25,2702.03
2,5,6,16,4,10.14,1,320,-1,4720.97
2,1,5,4,5,13.63,0,25,-1,3583.62
2,0,1,20,3,6.32,0,329,-1,2580.4
1,5,1,13,3,12.6,0,153,-1,2197.17
3,6,1,4,4,0.73,0,321,-1,5565.26
2,1,6,4,4,11.73,0,269,20,2480.06
4,1,5,7,3,1.22,1,128,-1,3229.85
2,1,6,21,4,12.63,0,93,4,2118.38
2,1,4,12,4,13.27,1,36,1,4427.21
2,5,5,2,4,11.85,0,273,-1,4017.32
2,0,5,16,5,12.37,1,157,-1,4934.02
3,6,6,7,3,8.55,0,154,-1,3297.18
4,4,6,19,3,4.19,1,187,-1,3525.55
3,2,1,11,5,9.76,1,112,19,6220.38
4,3,5,1,5,6.76,1,29,-1,4870.74
2,6,1,9,3,0.38,1,244,23,4622.6
1,2,4,5,5,7.31,1,99,-1,4030.99
3,2,3,17,4,9.87,0,20,-1,3601.63
1,3,1,1,3,0.5,0,17,14,1969.13
3,6,6,17,4,9.43,0,161,-1,5560.31
2,5,2,12,3,9.89,0,158,8,2059.51
3,0,3,13,3,2.62,1,9,-1,3316.14
2,3,4,11,3,6.64,0,360,29,1666.55
3,0,6,13,,14.48,0,249,-1,3768.79
2,5,3,13,,13.3,0,3,-1,4741.91
2,2,6,6,4,6.34,0,14,8,2370.63
4,0,1,6,4,5.44,0,52,-1,2946.93
2,5,6,20,4,2.12,0,186,-1,3911.86
4,5,4,21,4,0.82,0,54,-1,3596.8
2,4,2,10,4,4.67,0,232,-1,3558.67
1,3,1,19,4,14.12,0,155,-1,2201.97
2,4,1,3,,14.39,1,138,-1,2435.23
1,2,4,7,4,12.24,1,161,4,3029.31
1,3,4,5,,5.46,0,249,-1,3219.79
2,2,3,8,3,2.41,0,124,24,1726.78
1,4,2,5,3,9.05,0,115,-1,1500.0
4,6,6,12,4,9.8,1,349,-1,4739.93
3,5,3,4,5,6.54,0,218,-1,5904.99
2,2,6,19,4,10.47,1,280,-1,3344.28
1,3,6,18,5,11.28,1,239,-1,4654.56
2,3,6,3,3,11.81,1,101,9,2320.73
4,2,3,7,4,7.68,1,39,-1,3823.48
2,3,1,8,4,11.94,1,92,-1,3185.49
2,5,4,15,4,0.67,1,190,0,3916.09
1,6,1,21,,10.3,1,10,25,6138.45
4,5,2,17,5,3.76,0,187,23,6102.02
3,3,3,19,4,4.28,1,191,2,4355.98
3,2,2,4,4,1.64,1,245,-1,4577.88
1,4,4,16,,3.13,0,131,-1,4337.82
2,3,4,13,4,14.88,0,329,17,2298.12
1,3,5,12,5,6.41,1,309,26,5732.44
1,3,2,4,5,13.94,0,335,-1,4404.64
1,3,1,12,4,2.69,1,55,20,3284.15
2,2,2,17,,3.3,0,349,11,2731.22
4,4,3,9,,8.5,1,354,-1,3472.11
1,4,4,12,3,5.44,0,43,-1,1500.0
2,0,4,15,4,9.77,0,208,-1,2456.77
4,3,2,20,3,6.5,1,260,-1,2327.92
1,3,2,2,4,12.23,0,194,-1,2461.34
3,0,6,9,5,6.64,1,79,-1,6990.26
4,4,2,14,3,8.71,0,67,-1,1972.69
