days_since_last_visit,visits_last_30d,avg_session_len_min,classes_attended,trainer_assigned,promo_used_last_90d,contract_type,days_to_expiry,feedback_score,missed_classes,churn_30d
0,5,45.585343894561895,5,0,0,5,23,3.0887685294123357,0,0
5,9,54.838981194886195,7,0,1,3,30,3.748682221270152,0,0
43,1,45.232896699407036,1,1,0,5,57,3.89823711873972,2,1
15,4,85.37631219417688,3,0,0,5,38,3.608180166752195,0,0
11,9,52.02510157334006,5,0,1,2,45,4.06214023086051,1,0
3,6,84.94857695609916,5,0,1,1,12,4.1189196715069425,0,0
26,2,59.602046929194806,2,1,0,4,9,3.56750152222553,3,1
3,12,52.5976946033782,6,0,0,2,22,4.304072220919649,3,0
4,9,71.98324515323554,3,1,1,5,17,4.471998009415647,0,0
3,6,59.411030173185814,1,0,1,5,31,3.587379005693573,0,1
2,10,81.15126325240783,11,1,2,4,32,4.614398917006302,0,0
45,4,56.75213768620675,1,1,1,3,35,4.624322250522821,3,0
13,3,53.22398225036537,3,1,0,4,27,4.761144815890493,1,0
15,3,53.163881686588596,0,0,1,5,15,4.76706912031113,2,0
46,2,78.64194895869024,1,0,0,1,15,4.922203474251101,2,0
3,7,63.76276725952169,6,1,1,4,17,5.0,0,0
0,8,48.93781127114629,6,1,2,4,7,3.373262364733289,1,1
13,5,38.467328645218444,6,1,0,4,41,3.7609963549032583,1,0
10,4,63.168729114844865,3,0,0,3,15,4.022381690612341,2,0
9,6,45.92770275030597,4,1,1,5,54,4.096156347045074,2,1
0,6,33.48004703055195,2,0,0,2,55,3.500227853368339,1,0
9,3,76.33068229953562,1,0,0,3,10,3.5444914380907386,3,0
5,11,41.51350297436598,4,0,2,5,5,4.767311082055274,0,0
4,3,33.19506659729896,1,0,1,5,0,4.472931842715383,2,0
3,7,57.93767811120331,6,0,0,1,60,3.6931476910147323,2,0
6,8,55.50369076772754,4,0,0,3,60,3.9911684118154978,1,1
6,5,46.90054661160985,3,1,1,3,11,4.359758477314292,2,0
5,8,63.28451828527761,5,0,0,3,56,4.044180050527917,1,1
57,0,55.55050577782478,0,0,1,3,37,2.3904650507770033,5,1
40,5,92.98768697683157,1,0,1,2,27,4.0507083664839145,0,0
12,7,57.10716222330315,1,0,0,4,44,3.745456932303095,1,1
59,0,40.911861407580005,0,0,2,5,57,3.1994233932406075,7,1
70,0,64.50302806787647,0,1,0,4,16,4.833611457450511,1,1
6,12,65.74588744742826,14,1,1,5,0,4.707612610674127,0,0
8,6,54.97481915062546,4,0,2,2,31,3.730745740521113,1,0
47,1,35.04901414836442,0,0,2,5,7,3.793024574890732,2,0
14,3,83.19903838180548,4,1,1,5,53,3.282393324998659,2,0
3,13,,9,0,3,5,39,4.911922830450416,1,1
17,3,73.25407033921631,2,0,1,5,55,3.6336115309073698,2,0
3,10,78.49235624333588,6,1,2,5,42,5.0,0,0
6,9,55.35045919081409,8,0,0,4,45,4.955827908215144,1,0
3,9,73.19289907437312,3,0,0,3,23,4.929760928608357,1,0
4,10,74.50618665552629,5,1,1,4,9,4.541492733928088,1,0
0,7,43.917359305378646,1,0,0,5,46,4.417197851882586,2,0
31,4,82.06569064263206,4,1,2,5,38,4.443237956538261,1,0
5,7,64.93980256499019,9,0,2,4,38,4.220516682024367,2,0
1,10,30.0,4,1,2,2,9,3.605136516008723,1,0
1,3,62.97234699993596,2,0,0,4,35,2.7608965201878872,2,0
12,5,51.6157721721174,2,1,0,5,24,4.849307854254006,0,0
74,1,66.68845885632685,0,0,0,4,59,3.7932825115894433,3,1
2,3,50.39845469837669,2,0,1,4,49,3.4511348106135187,0,0
1,17,50.491842433513334,14,1,0,3,58,4.539607122167689,0,0
8,5,44.46381200948858,2,0,1,4,56,4.068243929267602,2,1
12,5,63.37276083200465,0,0,0,5,9,3.341639985766803,2,0
5,4,67.80313645990353,3,0,2,5,18,3.5243721719569456,0,0
5,12,59.95816225885565,5,0,1,5,45,4.307668516283548,2,0
8,8,55.589414423050734,6,1,0,4,44,4.075903163039737,0,1
5,7,61.4495265896718,6,1,0,4,14,4.064930898509937,1,0
37,2,75.85402773721592,0,0,1,3,15,3.743306580908484,1,0
0,7,44.39949710000783,8,0,1,5,1,3.2434491857742604,1,0
4,5,39.95227754107512,5,0,2,4,28,3.678176075993894,2,0
24,1,41.989181255490124,0,0,2,4,3,3.031835969081257,1,0
26,3,35.413821162325,3,0,1,4,52,4.2946432256434,3,0
1,9,44.793030247732204,7,0,0,5,49,3.2670879792972034,2,0
54,3,,1,0,0,2,28,3.3660787543460984,2,0
17,5,34.507650326943654,3,0,0,5,30,3.351676165891355,0,1
4,8,56.2320372288498,3,0,0,3,16,4.164713292745826,3,0
9,4,69.99823457267301,2,0,1,4,9,4.543089195691745,2,0
5,5,60.17699901294382,2,0,0,1,26,4.83168425572313,0,0
2,4,73.08731981993746,0,0,0,3,52,3.8065403026756672,1,0
5,8,,5,0,1,4,40,4.347629147672587,0,0
13,5,52.60803574944448,4,0,1,2,14,4.077965550492586,3,0
26,3,54.15341398343164,3,0,2,4,59,3.548817548092835,2,0
6,10,68.29954144358679,8,1,2,5,43,3.8614944326352085,1,0
6,6,100.95332259465232,8,0,0,2,30,3.484641695485523,2,0
9,7,59.886925919915846,3,0,1,5,20,4.026573608818831,1,0
15,7,56.452505438371325,7,1,2,4,59,4.481521766750637,2,1
20,4,45.55313051560915,4,1,1,5,58,3.3570453479610904,2,0
5,4,86.10379687036453,1,0,1,3,57,3.926959581338627,3,0
13,3,54.197841693030675,1,0,2,3,40,3.1992197630750736,3,0
7,4,50.73157565898077,2,0,1,3,45,3.367593495297375,0,0
18,5,56.850808910643515,5,1,2,2,44,3.8250144937521724,2,1
2,8,87.33841143311975,6,0,1,3,59,3.5213950096487823,1,0
4,5,51.580880991027094,5,0,0,5,25,4.520939939304746,1,0
8,4,59.622547493022566,0,1,0,5,37,4.025558541828308,0,0
33,0,,0,0,2,5,50,2.9262008196294973,7,1
12,2,74.7042783748964,1,0,1,5,35,3.1714815195026027,5,1
50,3,55.70581924358794,3,1,1,2,51,3.996314786592867,0,1
1,11,73.68062008788496,3,0,0,3,16,4.5612310129624225,0,0
9,5,69.5083616814187,2,0,0,3,50,1.998342250222119,3,0
8,5,62.38280431708463,3,0,2,3,2,3.3817956519446994,1,0
13,5,53.251828970549646,2,0,0,4,60,4.069810757470212,0,1
25,5,60.950289647633554,1,0,1,4,13,3.4233584625996527,2,0
27,1,39.89203819628926,1,1,0,4,48,4.243353599735522,1,0
16,5,63.37162629694328,3,0,1,4,12,2.6357930773388807,2,0
15,2,68.29840283391347,1,1,2,5,40,3.74445422024956,2,1
44,5,61.22930526369111,1,0,1,5,26,3.5465915690733634,0,0
7,3,60.54137193983526,1,1,3,3,0,3.848284059596605,0,0
26,3,50.9084866516467,5,1,1,5,56,3.534525645492587,1,1
38,5,,1,0,0,5,16,5.0,1,0
10,4,43.54632804606473,4,1,1,3,47,4.146618733831812,1,1
19,3,51.816683096884105,1,0,1,4,49,4.014805370981338,0,0
7,5,90.97216662751107,3,1,1,4,33,4.519204005653286,1,1
2,5,61.33087001289952,5,0,3,5,13,5.0,1,0
13,5,67.28116990711524,4,0,0,5,53,4.353392518240713,0,0
3,10,59.60598836677515,5,1,0,2,54,4.233359494818102,0,0
9,3,60.984116937768704,1,0,0,4,58,4.779250563930577,2,0
30,4,62.01611790339773,2,1,1,4,16,3.8740365281090723,2,1
1,10,56.38545929599438,5,1,2,4,2,4.193419939936701,1,0
0,4,68.89947428835163,3,0,1,3,33,3.6014964731173915,3,0
13,5,49.263372879662356,6,0,2,5,39,4.939676779803511,1,1
6,2,37.751597023965545,3,0,1,5,24,3.497792188589103,3,0
8,9,,7,1,2,5,60,4.462799741938154,0,0
7,7,76.77445575068388,3,0,2,5,1,5.0,1,0
1,8,50.261248681692805,5,0,4,5,33,4.934980163617563,1,0
0,12,71.7651960795187,10,1,1,4,25,4.60343966104846,0,0
34,0,70.08684813365792,0,0,0,4,30,4.263731390686807,1,0
3,7,83.4033209676028,7,0,1,3,8,4.246416883074693,2,1
8,6,87.95529329725669,1,0,1,5,29,3.1681289164942745,1,0
53,3,68.70234231502538,2,1,0,3,19,3.6697164225800867,3,1
26,4,58.20277894835828,2,1,1,5,20,4.767544315204458,1,0
1,11,35.75422128263349,6,1,2,3,28,4.472630319946854,0,0
10,8,74.64790406172577,6,0,0,2,58,5.0,2,0
19,4,76.97063094911685,2,0,1,3,24,3.7412846621893827,4,1
17,7,56.13781788187566,2,0,2,1,37,4.531710982088497,2,1
21,3,,3,0,1,5,57,3.6082872177352616,1,1
9,3,44.60047013953555,3,0,3,5,43,3.482944445851884,3,0
2,9,51.026104064786225,4,0,2,4,24,3.9747562339008846,0,0
9,3,40.174512296233445,1,0,0,3,8,4.487351712150006,2,0
15,5,64.03528695115315,4,0,0,2,38,3.7306865287941027,0,0
14,3,54.00558392309616,2,0,1,1,43,3.4522675727648835,2,1
1,12,78.7451885114786,5,0,1,3,25,4.228900594294922,1,0
1,8,63.52117511124431,8,1,2,5,56,3.8081113481283193,2,0
50,3,65.2964150319235,2,0,0,3,36,4.085254813061086,0,0
2,12,60.171420241489024,10,0,2,4,15,3.690748184869116,2,0
5,7,83.69653935038843,2,0,0,2,36,3.9634566892421,1,0
21,6,81.78471245212599,3,0,1,3,11,3.288297011471678,0,0
7,3,57.42562675125702,2,0,0,4,23,3.7690461128389545,3,0
3,12,64.47664849460678,7,1,0,4,25,4.16842532333597,0,0
9,5,81.22176716390172,1,0,0,3,19,4.911058702200738,1,0
12,2,42.36051217696784,4,0,2,2,8,3.7844912100053922,5,1
9,9,64.52968158867168,8,0,0,4,22,4.278142665883954,2,0
37,3,54.74925873210898,1,0,0,3,38,3.7582121683655556,3,0
5,7,82.08865441911095,5,1,2,3,28,3.7705437665107846,0,0
16,7,67.959305595087,3,0,0,5,30,4.57509054452192,0,0
1,14,33.9332866687639,5,0,2,4,18,3.6965055698350135,3,0
7,5,53.76412523165484,4,0,0,4,19,4.1479627865748485,1,0
20,3,81.05558637873493,0,0,2,4,22,2.4056286570348355,2,0
3,5,73.38000844056705,3,0,1,4,42,4.28542067127798,0,1
13,4,44.362820427144484,1,1,0,4,26,3.8977335114989455,1,0
2,9,45.31884472413062,6,1,4,5,29,3.4009969413286747,0,0
1,9,61.17172502114209,4,1,1,5,20,4.082151042946118,0,0
11,7,59.18428718954799,1,0,1,3,43,4.197592242337439,2,0
16,4,56.14928733471461,4,0,0,4,34,3.0062700743850126,2,1
1,8,53.9511018601352,8,0,1,4,48,4.846262985214887,0,0
37,6,51.18213831926981,3,1,2,5,6,4.196645264190908,1,0
3,9,93.83223693688078,5,0,0,4,21,4.1683705754424425,2,0
1,10,54.51338403044744,4,0,0,4,9,4.827977809190329,0,0
3,3,50.11343516747475,1,0,1,2,22,4.022118553157186,2,0
2,4,67.58931015090423,1,0,1,4,14,3.4400181919257524,1,0
1,9,58.480026190597535,7,1,1,2,29,3.4635127415986475,0,0
23,4,46.176863746857755,3,0,1,3,33,3.91300203431753,1,0
10,7,56.24898920555187,2,0,3,2,12,3.847052722168733,0,0
7,3,59.09840192175844,2,0,0,5,59,3.777490019476039,0,1
45,0,66.45447471694114,0,0,1,3,3,4.309952535931371,1,0
6,7,64.69571159275534,1,0,0,4,17,4.636303013938247,0,0
2,10,44.767853313790546,11,0,0,5,55,5.0,0,0
4,6,69.13048842688929,4,0,1,3,22,3.930806296653668,2,0
4,3,73.38175640682068,1,0,2,4,32,3.2238940256164774,2,1
10,11,43.86210856148198,6,0,1,4,33,4.1251122528564865,0,0
5,7,48.349435993907065,8,0,0,1,33,3.6729714398608717,3,0
10,8,57.36687964618834,6,1,1,5,35,4.686331778631715,0,0
16,5,63.293313229263106,3,1,1,2,34,3.718077458101266,1,0
22,2,63.864039084364144,1,1,1,4,16,4.113893554396229,2,1
18,5,59.35918455017549,5,0,0,4,27,4.361638231773895,0,0
3,8,38.527451385845026,6,0,0,4,13,4.713326365188802,0,0
1,9,75.18097924433994,3,1,0,5,33,3.652472271059129,0,0
11,7,45.125329743725175,5,0,1,3,47,3.555725374894911,0,0
3,6,80.25868694848504,6,0,0,1,10,4.424690603123205,2,0
1,15,77.51268240741074,12,1,1,5,56,4.316947015372459,0,0
11,7,43.2972090871863,2,0,0,4,12,3.7308168951523752,2,0
5,5,65.28710201448544,5,0,1,5,32,4.485611339219813,3,0
21,2,80.4159513507166,1,1,0,5,56,3.704819956096873,2,1
5,11,68.83270240385522,5,1,2,5,54,4.10897098232487,1,0
57,1,34.53420317353448,0,0,1,4,1,4.263837626450008,1,1
21,2,59.43791817914729,3,0,0,3,33,4.505454739314899,1,1
0,9,72.50645319748568,6,0,0,5,52,4.629270178115767,3,0
10,6,85.21429290458528,4,0,1,4,28,4.5945871451714195,2,0
12,12,57.9663943033236,10,1,0,3,36,4.281457643691629,0,0
17,4,35.006269658514604,1,0,1,5,3,4.131623656733881,1,0
10,7,,6,1,0,5,11,4.188145248087285,1,0
9,5,58.16314699877732,1,0,0,4,25,3.469878743055057,1,0
6,4,81.66740037780288,1,0,1,2,57,4.050550266959313,1,0
4,4,56.12836171476276,3,0,1,4,60,3.815518833583294,0,1
43,4,68.24674574312402,0,0,2,5,27,3.5649541349786915,0,0
5,7,49.71777572372592,2,0,0,5,2,4.394992207086207,0,0
0,13,50.008889813214005,9,0,1,3,19,4.1388144116627235,1,0
2,5,87.14421317936161,3,0,0,2,9,3.4244675071258923,2,0
29,3,74.09581431321286,2,0,0,5,51,3.9045137639238687,2,1
13,8,59.58102213451801,8,0,1,4,17,2.782942792650193,2,0
22,2,74.01780965174368,3,0,1,4,52,4.537640601931183,1,0
24,5,,2,1,2,5,52,3.5878111004418503,1,1
25,1,60.02335544324488,1,0,1,2,52,3.763018643241283,5,0
11,6,61.533583288687254,2,0,0,4,26,4.775010239444791,1,0
2,4,48.62330306541421,1,0,1,2,30,3.9139735672450744,2,0
2,9,46.65837558282263,5,0,3,4,26,3.69834602636337,1,0
12,6,31.671390183177305,2,1,1,5,41,4.6456810283280685,2,0
6,4,45.48686624267719,2,0,0,4,0,4.074150730010399,1,0
12,7,87.41840433622602,6,1,1,5,5,4.684128917118424,0,0
10,8,33.344789441133265,6,0,0,4,10,4.0146695934130125,4,0
13,4,59.48094244669778,2,0,0,3,33,4.874469366574215,0,0
0,6,62.2890802106157,2,0,1,3,38,4.300555746143798,1,0
0,6,56.25350215484327,8,0,2,4,19,4.469838002868991,0,0
19,2,73.1154175426905,0,0,0,4,52,3.909406979702358,4,0
3,12,55.8742294322563,11,1,0,2,20,4.680018572126013,0,0
15,5,74.30224741623059,1,0,0,4,20,4.488247861195948,0,0
11,9,68.23683697237274,7,1,1,4,17,4.0443153971452555,1,0
60,4,39.700785906913154,2,0,2,5,20,3.7700658299698073,1,0
27,5,77.42326769795783,2,0,0,5,18,4.149195412975643,1,1
7,2,55.293318177741206,1,0,1,5,3,3.9685716854742163,1,0
14,1,33.133239124169734,1,0,0,1,12,2.4229179175633577,0,0
1,7,67.0694409544789,3,0,0,3,17,4.826948883261625,3,0
7,11,55.69430578915405,11,1,0,5,51,4.042590811917361,0,0
19,4,84.43013056963078,4,1,1,4,28,3.710116782502287,2,1
14,5,76.43404992152526,1,0,0,1,24,3.451782111180961,1,0
9,0,46.465992698112295,0,0,0,5,55,3.1725292011160806,1,1
2,8,74.2348025459769,9,1,0,5,12,4.344159212999931,0,0
24,4,49.55955963694111,3,0,1,4,26,2.8880106296665327,0,0
4,4,35.14398909333447,4,0,1,2,59,5.0,0,1
25,4,50.78130689171656,3,0,2,5,18,3.771507669218997,4,0
14,3,40.063361712772135,2,1,1,4,48,4.592840842217321,1,0
6,8,59.79522469901534,8,1,2,5,0,4.5573311699611905,0,0
0,12,88.95808301672076,13,1,3,5,37,5.0,1,0
3,5,61.180615072129875,3,0,0,5,18,4.362082927980928,0,0
32,4,66.92111224037026,3,1,1,4,51,3.7820429882665842,4,1
25,2,44.952699073022146,1,0,2,2,0,5.0,0,0
12,1,,1,0,0,5,39,3.781006472714443,3,0
9,6,68.17888096282714,7,1,0,4,16,3.139056312898493,1,0
15,6,58.97127530366893,1,0,3,5,20,4.477959612387381,1,0
9,4,49.188882156333534,3,0,4,3,21,3.4641012774369413,0,0
15,2,75.04203263137669,1,0,0,3,14,3.2275683678030167,1,1
5,10,,11,1,2,5,49,4.394693275843522,0,0
27,5,90.8259122887031,4,1,0,5,38,4.386588571614482,1,0
18,10,69.88962035546918,6,1,1,5,47,3.745383963972335,0,0
6,5,42.980265156627006,7,1,1,5,38,3.6373010925431863,1,0
26,2,61.73483161937607,1,0,1,4,31,4.2548805123244895,3,0
10,6,41.940602324855625,4,0,2,5,48,4.00122441707904,4,1
2,8,90.07465893606526,2,0,0,5,3,3.592453104823225,0,0
1,10,45.16670591218875,6,1,1,4,43,4.141125468903815,0,0
18,7,76.71235875127492,1,1,1,4,44,4.559693957813161,0,0
30,0,74.31428040959582,0,0,1,3,31,2.8190080828778856,3,1
24,1,49.76228547079218,0,1,1,4,3,3.308025841245176,2,0
15,3,64.92608611290589,3,1,0,5,52,3.9179835971899077,3,0
2,9,63.83733868394811,6,0,0,3,0,3.6351327695329463,2,1
1,7,72.49088331910983,7,1,2,3,32,5.0,1,1
6,3,62.65471076710095,1,0,0,3,6,2.811568758467997,4,0
28,1,,1,0,1,3,8,3.5190569212284046,2,0
48,3,68.41162108170609,3,0,0,3,0,3.59392045418125,5,0
4,9,68.46270339280308,9,0,1,4,15,4.663948102829967,0,0
21,4,46.03345203704659,2,1,0,5,17,4.10258693055924,1,0
12,4,30.0,1,0,1,4,53,3.3766234917898186,1,1
0,5,68.87329057938592,3,0,0,3,46,3.3673125176057583,1,0
11,6,65.60013599667003,4,0,1,2,5,2.690132689633063,2,0
24,2,66.47702980565445,1,1,1,5,1,4.3651214416151305,2,0
4,6,79.78520700667167,4,0,0,4,8,4.274022961927349,2,1
34,3,73.14144786033906,5,1,1,5,3,4.209530490757485,0,0
4,7,79.40049109014748,3,0,1,5,44,4.36256152368081,0,1
1,4,71.74565586702754,2,0,0,5,22,4.6956051683964946,1,0
2,3,62.159263133835395,0,0,1,3,53,4.304361402801236,2,0
27,3,41.556146864011545,2,0,0,5,42,4.047507137449667,4,0
8,2,83.11789756308451,1,0,1,3,44,4.380341084316339,3,1
23,6,56.85640935588003,5,1,2,5,42,4.404006193846254,0,0
11,4,50.911707555053,2,0,1,4,50,4.20249068132653,0,1
9,5,69.55591011465542,3,0,0,3,7,3.3114122730430124,4,0
24,4,32.465192863840144,3,0,1,3,38,2.9740215746873293,0,0
8,7,48.914766656885824,5,0,0,3,24,3.6748138752569672,0,0
24,7,50.56139910830465,6,0,0,5,15,4.603256479420854,0,0
1,6,50.133013727572035,1,0,1,3,34,3.783816899057144,1,0
15,7,89.02815954657243,4,1,1,4,16,4.024448996298188,0,0
18,8,58.76505070131658,3,1,1,3,17,4.665572927480977,0,0
34,2,50.41671934775839,0,0,2,5,59,2.683952974345697,3,1
3,5,59.27518009022691,2,0,0,5,26,4.404154813981365,2,0
13,1,72.80556484307247,0,0,0,5,14,4.213965534256591,3,0
8,7,31.406476963541888,6,1,1,5,59,3.9668198606508676,2,1
7,4,61.7162738119774,1,0,1,3,16,3.892623015231817,2,0
1,7,53.20571614133446,7,0,1,2,42,4.0997947745143515,0,0
2,5,64.04339636594895,5,1,1,5,4,4.447320471707267,1,0
27,3,42.81232704806615,1,0,0,4,15,3.326814260669867,3,1
20,3,57.30300150677214,1,0,0,4,14,3.793619696163827,1,1
7,8,57.95097337582752,6,0,0,1,41,4.550873089869245,4,0
26,1,40.94147966151678,2,0,1,3,45,3.6610103373581087,1,1
1,10,87.96500173605115,6,0,0,1,33,4.339954372892951,2,0
14,12,66.22347050380783,12,0,0,5,47,4.403396509534139,0,0
30,1,73.81903805330715,0,0,1,3,18,3.2656347161747954,6,0
27,3,54.69004881975484,4,0,1,4,7,3.97974358850597,5,0
6,10,63.22090133043216,11,0,1,1,46,4.5249822945958735,0,0
20,6,41.97297694715495,1,0,1,5,9,4.442271260529389,0,0
8,11,50.39818323173907,7,0,1,3,4,5.0,0,0
27,5,46.517099069706575,5,1,2,5,51,2.309267794647403,1,1
11,6,,2,0,1,5,47,4.16562068540646,1,1
21,8,85.60451324431385,6,1,0,3,52,4.363077912856601,1,0
1,5,73.55181073621381,5,0,1,5,25,3.2600300714137367,1,0
13,3,87.1761650204212,2,1,1,5,21,2.992973657674901,1,1
11,7,71.90679186837896,2,1,1,5,43,2.6648742781224497,5,0
14,2,66.3032492587271,1,0,3,5,22,5.0,1,0
17,7,46.16334684519093,5,0,0,3,12,2.934342968256802,0,0
37,2,64.84972088823237,2,0,1,4,8,2.8931414100026567,1,0
23,3,52.88770578239734,1,0,1,2,48,3.78887162281297,2,1
3,3,72.48084660431427,0,0,2,2,19,4.696567380782834,2,0
26,3,39.612363968248644,1,0,1,5,27,4.028010239752927,5,0
1,9,58.37823336395737,5,0,0,3,43,4.178073521857656,0,0
14,4,60.26173260863397,3,0,1,5,56,4.493184237387079,1,1
32,4,86.79795424579538,3,1,0,5,36,4.602742608424905,0,0
1,5,44.65309330804102,3,0,0,5,23,3.892418583221912,2,0
28,7,77.52232696877192,3,1,2,5,43,3.429931898952203,0,0
24,5,72.35117836313795,1,0,1,3,32,5.0,1,1
10,2,56.16322457985884,1,0,2,1,19,4.204036598953262,2,1
5,5,66.14496609742015,2,0,0,4,59,4.1229081429280034,1,0
7,6,56.25307783232572,2,0,1,2,47,4.107264026855823,1,1
51,0,60.219042430572756,0,0,1,1,29,4.5699490938092255,2,0
3,6,71.29506118806697,6,0,0,4,43,4.843073031998299,0,0
12,3,98.16951367270369,1,0,2,5,8,2.589949158407343,1,0
1,8,74.46252404856097,2,0,0,4,44,2.8704803382454473,1,0
3,9,63.71291991000612,2,0,0,3,48,4.640616965384151,1,0
21,5,81.35547187955166,1,0,2,5,16,4.513715216780349,0,0
5,5,38.69240237857723,2,0,0,3,35,3.3528569299638487,0,0
63,1,53.93153342055997,1,0,1,1,13,3.6585308659656453,1,0
10,7,61.00808501089988,4,0,0,5,18,4.451116096784031,2,0
10,3,44.42165892112933,4,0,1,4,6,3.4948484484876876,4,0
0,5,51.88445585737071,6,0,1,5,58,4.624705014929572,2,0
47,4,35.16061742564796,1,0,1,1,2,2.471191296739002,0,0
2,8,40.818754209117785,4,0,1,5,32,4.1475367721063705,3,0
11,7,56.32492051783733,10,1,0,4,43,4.4195874219941285,0,1
7,6,45.89088227012385,4,0,0,4,31,4.222380963431151,2,0
8,2,66.31192887621353,3,0,2,4,46,3.776005710644928,6,1
15,3,64.0163042634102,5,1,1,5,10,4.181284200509542,4,0
16,7,65.35613857658274,6,1,1,4,41,4.333756532490708,2,0
2,9,52.43356153598606,1,1,3,4,1,4.246843886632268,1,0
10,8,76.23546986595846,2,0,0,5,25,3.5728264500565983,1,0
23,8,67.51145282567875,6,1,0,5,60,3.2049209399531096,1,1
8,3,63.367887899970405,3,0,1,4,3,4.733325081383218,0,0
2,6,63.492150348438464,5,1,0,5,16,3.9042593891454187,2,0
5,11,56.887030855746374,8,0,2,4,16,3.7209858440784247,1,0
3,4,79.7781219645791,2,0,2,3,27,3.3724013537288773,1,0
2,8,77.12495788864747,4,0,0,4,29,4.066126402540717,1,0
7,5,54.520168692461716,2,0,3,5,39,4.076539507443845,1,0
11,2,62.473917303225846,1,0,2,5,22,3.6477743870683907,5,0
1,12,54.05144211964035,5,0,0,3,45,3.768549743411542,0,0
13,4,96.98327191318273,4,0,3,4,23,3.8436754691240886,2,0
74,1,56.17167467556734,0,0,0,3,28,3.2092260570996807,3,0
49,3,77.92935086100925,1,1,0,5,3,4.022362235848134,2,0
26,5,100.18900300310997,6,0,0,5,37,4.419480780260375,1,1
4,5,64.7541674290376,5,0,1,4,28,5.0,1,0
0,5,33.8714785646555,1,0,2,5,18,3.130911649144804,2,0
26,5,82.65344955504929,8,1,0,5,26,3.998826149345896,2,0
0,4,52.323858568969996,1,0,0,4,28,2.8691463065414844,2,0
3,16,49.69479016706296,11,1,0,2,55,3.422921867619462,0,0
11,3,86.68911055050675,2,0,1,4,35,2.991382600183601,9,1
2,4,,1,1,2,5,34,3.386144982027477,2,0
26,3,81.51976014968186,1,0,1,5,51,3.831817499189207,0,1
22,3,56.643018714321165,2,0,0,4,5,3.291063935986831,1,0
21,7,32.20529420902832,4,0,0,5,58,3.7380030807374984,0,1
25,2,73.2605866103157,0,0,2,3,22,4.5712308763481,5,0
3,6,30.0,4,0,1,4,38,4.04394718036305,0,0
19,4,59.31210652692035,4,0,1,5,45,4.316764956301163,0,0
6,6,35.48302833993639,3,0,1,5,43,4.06018511537791,2,0
16,5,55.07899922874073,3,1,0,4,47,3.52317451577412,0,0
1,5,70.45497740605393,1,0,2,3,51,4.589426308127143,1,0
18,4,66.33916634013889,2,0,1,3,7,4.559970711415317,4,1
53,0,63.11985798005063,0,1,2,4,54,4.140030314569981,4,1
0,12,75.13872932397095,6,1,0,4,1,3.8160667305160336,1,0
1,12,59.9994216748963,6,0,1,3,12,4.549709312708817,0,0
1,9,56.754730504735065,2,0,1,5,39,3.933668300857979,0,0
8,8,64.27970421874507,9,0,1,4,56,3.8752575881646796,0,1
5,5,50.07629416770223,6,0,0,5,20,4.026041784734312,0,1
24,0,72.94227940767591,0,0,1,5,30,4.291934847897446,4,0
9,7,61.059649107958286,3,1,1,3,51,4.980484234007594,0,0
9,6,70.73669061745248,5,0,1,1,47,4.234465045811789,0,0
18,7,57.34026001683961,2,1,1,5,35,3.8960133389574807,1,0
6,10,67.48472750948982,9,1,2,4,60,5.0,0,0
6,6,69.97582611702877,7,1,1,5,47,3.593487952757009,0,0
21,5,30.0,4,0,2,5,51,4.833063008535711,1,1
22,3,38.08332011602348,3,0,1,5,37,4.747013552515038,0,0
0,11,51.6256226655635,7,0,1,5,26,4.0636372065362005,0,0
2,6,58.03229030975655,0,0,1,4,35,4.453388599707812,0,0
3,4,79.13020067336883,1,0,1,4,47,4.11137197214596,2,0
6,8,66.8091076102891,3,0,1,4,22,3.358139884470903,3,0
5,3,67.84945906463682,1,0,0,3,54,4.117357418109887,0,0
16,5,83.12576580881694,5,0,1,4,20,4.224230508599787,2,0
26,1,80.6410954483235,0,0,1,3,12,4.00443963210871,1,0
3,12,44.872388424625576,8,0,2,5,36,3.403243960764059,2,0
12,2,78.49480947252025,1,0,0,4,46,2.746285294696678,2,0
6,6,61.57257327710662,2,0,1,4,25,3.614878184981718,0,0
10,4,52.271057657054904,2,1,1,4,39,4.208982960575374,0,0
14,3,55.59799343817495,0,0,0,2,6,3.851287293200241,1,0
33,4,50.6175426748958,4,0,1,1,45,3.6768924027637206,0,1
3,9,62.11757848132784,7,1,0,4,38,4.808584634560968,0,0
1,10,58.755625959007276,9,0,0,2,21,2.8265061294624125,1,0
14,3,78.5398048295855,2,1,1,4,38,4.576023613916693,1,1
7,6,88.99509965228117,4,1,0,5,22,4.271922890410172,0,0
2,10,53.92232135036484,11,1,1,5,57,5.0,2,0
1,9,40.56361947060862,7,0,2,5,29,4.054160253798867,1,0
12,3,70.01754622978684,3,1,0,3,17,3.746801913183885,1,0
5,11,74.12676881861213,3,0,0,5,41,3.8420971376721678,0,0
89,0,65.70718777741335,0,1,0,5,17,4.4414708186858824,3,1
7,7,36.91921006371334,6,1,0,3,45,4.263841192071882,0,0
3,10,48.116040169005196,6,0,2,5,9,4.184692903208567,1,0
14,8,62.20820797315101,2,1,0,3,38,3.961636330625815,1,0
4,13,50.75944004056611,4,1,1,5,29,5.0,0,0
10,5,45.03420977825975,1,1,3,5,25,4.192670012295176,1,0
9,3,92.16643693664412,2,0,1,1,6,3.6511551764193158,1,0
