delivery_min,rest_dist,food_temp,rest_rating,items,order_sum,weather,promo,hour,late
58,0.85,44,3.35,9,2405.52,1,1,20,0
108,18.72,68,1.62,1,1884.83,0,0,21,0
117,2.19,31,1.84,12,1463.87,0,0,16,0
107,16.09,81,2.04,6,1659.22,0,1,14,1
42,18.02,83,4.68,11,5665.72,0,0,11,0
30,18.85,51,4.04,5,3020.64,2,0,18,0
90,17.42,63,3.21,6,5116.71,0,0,2,1
31,6.11,39,2.01,10,1442.46,0,0,1,0
57,7.0,12,1.44,3,1211.54,0,1,0,0
46,8.82,89,4.6,14,5354.98,1,1,3,0
24,3.22,79,4.57,3,3075.09,0,0,23,0
44,0.93,88,1.44,10,5391.88,0,0,6,0
101,17.45,73,4.19,5,565.57,0,0,11,0
80,11.31,28,2.79,7,5515.33,0,0,21,1
41,12.37,62,2.3,4,2609.58,0,0,16,0
20,18.58,83,3.96,6,1101.15,1,0,2,0
19,13.47,25,3.46,5,4163.62,0,1,20,0
82,13.97,58,4.12,2,4822.04,0,1,16,0
87,15.85,48,1.3,13,474.77,0,0,16,1
86,2.77,52,2.27,11,5925.74,2,0,9,0
66,7.52,87,2.28,12,4242.76,0,1,14,0
34,19.38,30,2.32,1,2064.13,2,0,8,0
11,18.5,11,3.01,6,1077.5,2,0,16,0
73,17.74,57,2.13,5,2476.68,0,0,3,0
44,9.32,35,2.78,9,1479.28,1,0,23,1
16,17.22,9,2.47,12,3066.09,1,0,8,0
94,1.44,5,3.94,7,4734.98,1,1,5,1
27,3.4,6,3.41,1,4028.76,1,0,14,0
76,8.57,30,3.61,13,2728.42,1,0,11,0
51,9.93,90,1.84,10,889.87,0,0,23,0
48,5.64,71,2.3,6,5751.51,1,0,21,0
50,7.45,2,1.08,11,1768.15,1,0,7,1
84,3.67,46,1.43,7,1811.44,0,1,22,1
112,10.04,84,2.06,3,3943.91,2,0,8,0
33,15.98,0,1.26,14,4668.96,0,1,8,1
69,13.4,44,3.41,9,5908.09,2,1,17,1
55,2.6,53,4.99,11,5821.15,1,1,20,0
28,10.01,49,1.4,14,5499.81,1,0,1,0
77,14.1,78,4.28,14,2724.82,2,0,21,0
99,10.83,6,1.48,11,1166.68,2,0,19,0
111,8.14,62,3.68,2,3589.93,0,0,23,0
51,12.63,14,3.57,1,300.09,1,0,9,0
41,19.39,88,4.61,10,1338.24,0,1,3,0
48,2.35,66,1.46,10,214.67,0,1,5,1
118,8.11,29,2.26,12,1247.11,2,0,11,0
119,8.43,77,1.36,9,2953.59,0,1,12,0
45,11.75,67,2.63,7,2481.28,0,0,16,0
113,3.47,35,4.65,10,2341.92,1,0,19,0
110,3.94,66,4.13,13,5019.53,0,0,19,0
106,6.06,4,3.89,11,4114.98,0,0,5,1
45,19.14,24,3.13,1,5631.3,1,0,14,0
12,14.82,10,4.53,4,2782.98,1,0,7,0
82,13.4,71,2.8,10,1778.93,0,0,3,0
17,16.43,89,1.6,13,911.57,1,0,3,0
106,2.99,65,4.35,3,4097.76,2,0,2,1
79,17.26,27,2.12,11,5082.1,2,0,15,1
50,12.1,59,1.21,7,1265.69,1,0,7,0
112,7.04,9,1.5,5,5296.77,0,0,5,1
77,16.41,49,3.44,9,3252.4,0,0,19,0
22,16.15,38,3.43,11,1035.67,2,0,12,0
58,16.99,36,2.04,3,3928.61,0,0,15,1
69,2.75,62,3.91,11,3216.31,2,0,20,0
11,19.4,60,4.09,6,363.46,0,1,17,0
69,19.21,84,4.68,10,2515.61,2,0,8,1
14,7.47,37,3.34,2,4751.77,0,0,23,0
53,1.78,32,4.12,3,3421.46,0,0,1,0
36,3.76,74,4.01,4,1835.84,1,0,23,1
41,19.86,44,2.03,6,5586.12,2,1,5,1
30,11.48,43,2.24,11,1579.12,1,0,13,1
17,7.45,0,2.91,1,1665.87,0,0,16,0
111,6.12,52,1.08,15,2256.91,2,0,14,1
81,5.51,46,2.19,15,5388.32,1,0,19,0
59,13.45,32,2.9,6,3144.23,0,1,4,1
76,8.68,66,1.43,4,4156.64,0,0,1,0
53,19.33,89,1.51,8,5862.33,1,0,11,1
67,13.83,14,2.85,9,4743.12,0,0,4,0
12,15.94,13,3.92,8,1201.08,2,0,0,1
95,6.21,22,4.33,8,4772.45,0,0,1,1
79,2.04,53,3.19,13,4540.36,1,0,0,1
11,10.01,7,2.9,13,1549.18,0,0,10,1
96,6.63,53,2.54,2,2087.03,1,0,1,0
53,4.44,35,1.77,14,4318.74,0,0,10,1
11,19.08,83,1.59,10,1582.68,0,1,1,1
111,9.16,51,4.17,2,1407.48,0,0,6,1
90,3.91,5,2.86,6,4280.14,0,0,6,0
44,4.37,27,4.16,15,5307.45,0,0,6,0
107,5.97,49,3.82,5,635.1,0,0,1,1
96,19.99,37,1.78,6,2786.26,0,1,15,0
39,5.73,29,3.04,9,3721.62,0,0,2,0
17,6.91,80,2.78,12,4122.41,2,0,1,0
31,13.36,72,2.7,10,5977.94,0,1,4,1
53,6.23,53,3.17,7,4159.61,0,0,2,0
67,4.71,70,4.93,5,3796.89,0,1,5,0
45,3.59,45,4.25,10,5940.46,1,0,21,0
78,6.6,27,4.61,7,551.88,1,0,4,0
86,2.57,16,1.12,8,631.73,0,0,17,0
102,0.86,47,1.56,11,3451.96,0,1,7,1
40,16.19,43,1.34,12,2280.25,1,0,12,0
56,3.19,59,2.05,1,760.85,2,0,21,1
64,15.63,59,2.77,10,1977.4,2,0,1,1
89,16.05,4,3.57,11,4111.26,0,0,12,0
115,10.99,68,3.0,11,5307.57,1,0,16,1
71,6.54,77,4.61,7,747.08,0,0,5,0
39,3.33,69,4.76,4,3332.84,1,0,1,0
64,14.87,6,1.65,5,1917.47,0,0,19,1
25,12.23,52,4.41,13,4070.49,0,0,11,0
21,13.28,16,2.93,2,3386.82,1,0,15,0
26,0.67,58,2.81,10,5574.92,1,0,3,1
25,18.59,8,4.14,5,418.57,1,0,15,0
21,1.79,21,1.37,9,2926.22,0,0,12,0
17,7.65,44,4.53,1,1318.01,1,0,13,0
93,8.35,72,3.68,3,3313.33,2,0,8,0
12,0.53,58,4.5,4,5150.76,0,1,11,0
25,10.19,79,4.98,9,5485.64,0,0,13,1
39,15.18,12,3.07,2,2509.74,1,0,10,0
118,16.55,82,1.37,7,4908.33,0,1,9,0
32,17.65,11,1.67,9,1826.95,1,0,6,0
101,10.01,35,2.29,12,236.57,1,0,5,1
113,12.8,9,1.41,10,5160.39,2,1,16,1
14,2.05,15,4.26,4,892.59,2,0,12,0
93,10.02,18,2.19,5,302.14,0,1,14,0
113,3.52,5,4.9,12,2252.03,0,0,23,1
117,7.71,3,3.81,12,2400.4,0,1,3,0
74,6.92,29,1.69,12,647.88,0,0,23,0
39,8.76,45,2.9,10,4922.26,0,1,2,0
30,11.65,26,2.87,4,2552.44,1,0,10,0
93,18.11,44,2.97,12,3041.56,2,0,21,0
79,8.19,84,3.14,7,1734.83,2,1,19,1
31,19.63,36,1.12,8,3166.74,0,0,19,0
91,15.3,8,3.75,8,4647.04,1,1,1,1
81,10.47,60,2.95,15,5455.86,1,0,10,1
112,13.06,34,4.16,14,5829.07,0,1,3,0
41,2.49,46,4.26,14,2675.0,0,0,16,0
42,16.97,20,1.92,15,5942.2,2,1,16,0
25,11.86,16,1.19,3,1910.74,0,0,20,0
85,19.73,54,3.81,2,240.46,2,0,16,1
47,12.91,87,4.91,6,4652.18,1,0,12,0
107,16.77,5,2.79,12,1234.93,0,1,12,0
23,16.1,34,2.04,1,504.24,0,1,18,0
45,7.24,49,1.63,12,5559.25,0,0,2,0
106,5.56,36,2.15,9,4792.5,1,0,9,1
32,8.89,12,2.31,7,795.46,1,0,15,0
118,9.61,24,2.7,8,4706.08,1,0,19,0
75,5.18,0,3.62,7,5095.2,1,0,0,1
114,17.94,48,2.09,5,5450.75,2,0,22,1
94,11.08,34,1.2,5,3353.43,0,0,19,1
11,19.58,82,2.49,7,4279.79,1,0,22,0
100,16.3,52,4.42,7,4620.99,1,0,4,0
82,11.34,51,2.99,2,4194.11,0,0,0,1
74,18.97,53,4.86,2,3951.63,2,0,15,0
84,10.35,75,3.01,7,3375.84,1,0,10,1
76,17.8,46,2.1,5,2979.33,0,1,3,0
61,7.48,42,1.77,2,5977.53,2,0,4,1
71,7.88,19,3.78,15,2157.85,2,0,15,0
32,8.65,32,3.15,1,711.96,1,1,11,1
35,11.16,15,3.42,9,4637.21,0,0,11,0
77,11.29,77,4.02,11,1440.18,2,1,3,0
91,10.18,6,3.9,8,3289.62,0,1,22,1
64,6.47,69,1.17,2,755.65,1,0,16,0
15,18.58,20,4.21,2,3791.85,0,1,8,1
44,11.98,35,3.13,3,5675.24,0,0,5,0
31,8.45,85,2.57,4,4391.69,2,0,7,1
52,13.2,53,3.15,9,1444.3,1,0,7,1
24,15.48,18,3.45,12,5832.6,1,0,20,0
95,19.23,24,1.6,6,1981.1,0,0,7,0
69,10.24,66,2.67,3,2732.37,2,1,7,1
110,2.69,52,2.34,14,3089.08,0,0,14,0
115,9.09,74,2.4,15,5946.17,0,1,13,0
21,9.84,47,1.37,8,599.57,1,1,5,0
120,17.99,41,1.64,6,4241.02,0,0,9,0
58,8.2,46,1.65,8,2299.2,0,0,7,0
51,19.09,90,2.49,10,654.29,2,1,20,1
47,9.96,41,4.58,12,5623.18,1,0,9,0
91,19.49,1,1.82,2,3621.18,2,1,7,1
54,0.66,5,2.66,15,4570.4,1,0,2,0
44,18.03,45,2.25,8,1594.24,0,0,3,1
39,18.66,65,4.15,11,4616.94,0,0,10,0
97,19.24,80,1.2,5,5005.16,2,0,12,0
115,0.75,39,1.79,10,2698.81,0,0,2,1
39,3.85,57,1.84,14,3517.35,1,1,20,1
87,13.25,77,4.97,15,5836.86,0,0,20,1
15,1.0,73,3.28,14,5111.03,1,0,4,1
76,1.74,32,1.56,12,2780.13,0,0,11,0
89,4.81,61,2.09,4,4054.53,0,0,11,0
16,10.49,11,1.67,3,4748.54,1,0,17,0
61,11.15,48,1.5,12,341.11,0,0,22,0
23,1.17,87,4.19,9,3612.52,1,0,11,0
82,3.82,77,2.98,10,5910.27,1,0,23,0
24,10.24,4,3.52,7,5693.65,1,1,17,0
30,12.08,50,2.33,7,5028.15,0,1,9,0
44,3.39,68,3.21,6,816.04,1,0,6,0
75,8.28,31,2.03,9,5965.44,2,0,2,0
100,18.14,48,2.23,3,3735.32,1,0,4,0
11,19.98,59,3.61,14,1492.87,1,0,22,1
44,19.75,45,1.6,1,4110.76,2,0,11,1
91,17.69,67,3.47,7,5167.84,2,0,13,0
87,8.2,40,4.41,9,851.5,0,0,12,1
29,13.89,80,1.48,15,5515.34,2,0,8,1
91,8.62,66,4.59,6,5537.18,0,0,9,0
19,13.15,12,1.32,10,278.09,2,0,0,0
34,6.53,17,2.4,2,5421.85,0,0,5,1
75,12.32,86,3.44,13,5691.54,0,0,5,0
34,10.71,50,3.24,8,418.61,2,0,1,0
63,0.98,35,1.39,9,1906.16,0,0,15,1
42,15.92,80,4.2,10,2364.02,0,1,4,0
45,0.73,33,4.89,15,2223.56,1,0,13,0
104,6.22,11,1.72,8,4602.22,1,0,15,0
23,0.62,4,4.58,9,2277.01,0,1,8,1
74,7.84,47,3.23,1,5748.16,0,0,10,0
119,1.73,90,4.74,3,5970.96,0,0,15,1
89,18.31,39,1.7,3,2037.55,0,0,19,0
63,8.61,12,4.17,14,3151.04,1,0,11,1
119,9.46,25,1.24,9,3434.69,0,0,14,0
61,7.32,13,4.53,3,3560.54,0,0,20,0
12,12.74,10,3.7,15,2370.41,1,0,4,0
108,15.8,37,2.48,14,1162.76,2,1,20,1
50,13.14,79,1.76,10,516.45,1,0,16,0
15,15.09,56,4.27,1,816.82,0,1,7,1
34,18.17,21,3.41,3,5427.49,1,0,22,0
22,17.34,15,2.44,2,1826.18,2,0,0,0
107,13.64,76,2.78,9,645.57,1,0,1,1
17,4.69,75,4.31,14,3816.47,0,1,0,0
30,12.94,81,2.36,1,636.78,2,0,19,1
107,10.37,28,1.36,11,606.31,1,1,8,1
77,14.49,81,4.65,2,3805.11,2,0,0,1
34,16.74,1,2.55,1,3630.09,1,1,2,1
88,14.98,53,2.39,9,440.57,0,0,15,0
77,17.01,1,1.82,7,2870.77,0,0,10,0
54,1.75,2,4.59,14,2727.46,1,1,6,0
69,1.12,55,1.87,13,3370.8,0,1,19,0
21,5.54,71,3.55,1,4479.5,0,1,12,1
41,18.06,10,4.52,13,1840.24,0,0,5,0
105,16.56,75,1.14,13,2710.13,2,1,22,1
101,13.81,31,4.32,10,4797.91,2,0,11,0
22,14.16,3,2.64,12,5550.83,0,1,5,0
40,14.67,8,3.63,6,5369.67,1,1,23,0
87,18.88,87,2.49,5,2970.26,0,1,1,0
29,16.73,55,3.78,10,3221.02,1,0,0,0
27,12.66,15,2.02,14,3268.81,0,1,6,0
102,13.48,80,1.09,15,5238.55,1,0,18,1
69,4.67,85,4.79,11,5071.65,0,1,13,0
72,13.32,70,1.07,5,2006.89,0,0,3,0
15,8.78,9,4.3,4,1144.53,0,0,15,0
41,3.48,35,1.68,3,2398.05,0,0,13,0
102,16.22,23,2.57,14,1872.76,2,1,22,0
52,10.45,63,4.29,13,5714.53,0,0,17,0
11,19.56,55,1.82,8,1742.31,0,0,6,0
69,5.99,77,4.46,7,1251.0,0,0,3,0
32,9.87,77,2.99,5,5416.98,0,1,0,0
92,9.24,88,2.46,12,701.58,1,0,18,0
40,2.86,21,3.65,9,1709.54,0,1,23,0
14,8.81,51,2.37,12,2746.84,0,0,22,0
92,6.11,49,2.39,7,3651.62,0,0,17,0
43,3.63,46,3.93,10,2100.5,0,1,20,1
19,6.0,22,2.24,2,3078.16,0,0,6,0
98,5.05,89,1.8,15,1353.22,2,0,20,1
11,14.81,90,4.23,7,3530.79,0,0,15,0
20,1.1,75,4.22,7,2565.34,1,1,16,0
59,12.54,82,2.99,4,5125.71,1,1,20,0
40,15.33,18,3.11,12,2611.26,0,1,18,0
65,9.87,51,3.78,12,2774.13,1,0,0,1
88,18.67,33,3.04,8,3634.61,1,0,15,1
82,14.3,28,2.67,4,914.39,1,0,19,1
96,15.08,60,4.98,7,1109.41,2,0,6,0
92,4.34,84,1.59,4,4783.38,0,1,6,1
18,15.66,34,3.37,13,1785.83,0,0,14,0
108,16.73,4,4.54,8,4171.24,1,0,1,1
30,7.54,75,3.75,14,765.08,0,0,12,0
82,4.66,6,4.52,14,4966.71,0,0,1,1
37,8.01,40,2.35,3,5931.72,2,0,16,1
71,14.92,1,2.09,2,2367.41,1,1,1,1
119,8.64,88,4.41,10,3132.07,0,1,14,1
16,14.86,9,2.58,6,2767.73,0,1,13,0
89,2.71,43,3.84,7,5386.29,0,0,15,1
25,16.22,69,1.59,7,257.62,0,0,10,0
106,5.44,90,4.02,6,3990.06,2,0,11,1
13,5.35,34,3.2,11,3983.74,2,1,8,0
13,12.01,61,2.07,8,2417.83,1,1,6,0
112,1.87,73,2.98,12,1472.14,0,1,10,1
49,1.01,72,3.79,6,1590.16,1,0,18,1
26,5.59,19,1.05,15,4842.69,2,1,23,0
110,10.99,34,3.55,6,583.4,2,0,3,1
112,18.2,36,3.17,3,3470.18,1,1,4,1
61,17.01,71,1.88,12,1979.68,1,0,20,1
102,10.06,53,4.01,2,1738.44,1,0,1,0
61,1.22,79,2.21,15,3133.28,0,0,15,0
45,10.94,27,2.11,7,5407.6,1,1,8,0
47,14.24,69,2.88,6,3784.93,1,0,14,0
112,7.11,31,3.7,1,4773.94,1,1,21,0
59,2.67,10,4.72,2,3683.97,1,0,13,1
72,5.93,41,1.57,2,4246.75,1,1,15,0
110,15.55,22,2.59,1,2707.96,1,1,5,0
72,7.35,29,1.27,3,5570.69,0,0,0,0
71,16.33,8,4.03,5,3111.25,2,1,17,0
108,6.73,87,2.79,4,3400.29,1,0,14,1
16,3.69,58,3.83,12,3244.8,1,1,19,0
36,9.0,27,2.29,2,2033.9,0,0,11,0
101,9.32,87,4.38,8,1541.18,2,0,23,1
95,0.81,78,3.14,9,628.24,1,0,7,0
23,2.78,32,4.77,8,4365.41,1,0,8,0
80,4.11,46,1.32,7,1877.8,2,0,0,0
110,2.71,21,3.06,10,2457.35,2,0,15,1
95,7.16,28,4.07,2,5535.58,1,1,13,0
14,19.31,33,3.4,15,3485.39,0,0,11,0
64,10.43,41,1.09,15,763.05,2,0,14,0
11,12.74,51,4.89,6,4837.75,2,1,7,0
71,7.45,46,2.19,11,1685.56,0,1,3,0
100,6.81,73,2.0,4,3405.69,0,1,4,0
30,0.95,50,2.94,5,3157.89,1,0,20,0
111,10.26,44,3.17,9,1580.86,0,0,13,0
88,9.93,74,4.07,13,871.47,0,0,6,1
30,3.58,33,2.57,9,1425.32,1,0,14,1
19,15.4,20,2.76,4,764.56,2,0,18,0
96,10.11,12,3.14,8,1798.64,0,1,20,1
67,7.11,53,2.58,11,5984.33,2,0,13,0
48,3.36,24,4.66,5,2532.14,2,1,6,0
14,11.27,20,4.41,9,5210.55,2,0,5,1
74,15.18,0,2.82,2,3385.23,0,0,1,0
22,6.0,57,1.0,15,4066.18,0,1,23,0
94,4.77,68,4.6,4,1106.82,0,1,8,1
99,10.68,85,1.5,3,1793.87,2,0,17,1
118,3.53,70,1.98,7,3160.57,1,1,14,1
94,13.5,12,1.61,14,5310.63,0,0,14,0
62,12.3,51,1.72,2,448.75,0,0,9,0
91,2.2,22,4.21,3,3140.14,0,0,2,0
110,1.21,20,3.32,9,495.87,2,0,3,1
54,12.6,5,4.82,8,2849.57,1,1,1,0
41,6.24,19,1.93,2,3847.44,1,0,21,0
45,2.19,75,2.94,6,4519.39,0,0,6,1
90,15.31,39,4.91,14,1003.49,2,0,0,1
108,6.62,8,4.31,3,1166.14,1,0,11,1
69,9.46,49,3.91,12,2926.38,2,0,22,0
20,5.12,27,1.76,13,5988.61,0,0,4,1
72,12.73,10,4.08,6,2265.07,1,0,15,0
30,6.38,74,2.39,14,2679.66,0,1,2,0
61,19.38,87,3.12,15,2708.19,0,0,10,0
64,14.21,55,3.44,5,668.06,0,0,14,0
35,3.17,78,3.44,10,4690.2,0,0,4,0
77,8.63,34,3.91,4,1667.99,0,1,5,1
43,8.02,80,3.65,12,4281.27,1,0,3,0
61,10.92,24,1.27,7,2955.52,0,0,11,0
91,16.92,18,2.83,11,3748.32,0,0,9,0
113,11.88,30,3.66,10,513.04,0,0,8,1
108,1.7,80,2.18,7,5361.8,1,1,0,1
114,13.28,49,2.25,4,1614.37,0,0,9,1
102,0.66,86,1.5,3,4086.55,1,0,5,1
61,15.71,62,2.67,4,4828.51,0,0,13,0
38,13.5,46,4.95,2,3332.22,0,0,10,0
47,6.52,0,2.14,4,2156.54,1,0,13,0
51,6.2,57,3.13,15,5871.84,0,0,10,0
30,16.07,9,3.97,4,1814.95,2,0,1,0
51,15.78,7,1.05,12,5702.24,2,1,22,0
22,7.37,25,4.6,5,1106.1,1,0,21,0
114,6.33,33,2.55,1,2457.49,0,1,14,0
73,11.42,18,4.48,2,1003.27,1,1,9,1
26,0.66,77,1.16,8,212.99,1,1,10,0
18,2.11,71,1.58,8,1709.5,0,1,7,0
50,2.96,0,2.29,8,705.82,0,1,20,0
10,4.12,47,2.38,5,5920.8,0,1,7,0
11,10.48,24,4.39,8,4617.59,0,0,4,0
69,19.85,23,1.04,9,221.49,1,0,23,0
57,13.23,46,3.56,14,1497.15,2,0,13,1
38,1.7,83,1.53,4,4086.72,0,0,15,1
106,10.75,68,4.29,4,2511.6,0,0,22,0
19,10.18,66,4.11,7,5024.69,0,1,20,0
67,3.31,31,3.0,5,3128.19,0,1,23,0
69,18.45,16,1.85,11,3991.18,0,0,12,1
113,9.09,60,3.54,10,3662.82,0,0,21,1
30,19.89,68,1.63,1,3901.38,0,0,6,0
37,8.69,10,1.76,8,1534.57,1,0,4,0
84,12.36,37,3.51,4,2365.08,1,0,14,0
43,2.54,67,4.96,8,493.65,2,1,23,1
17,9.36,18,4.56,2,3608.29,1,1,10,0
68,5.16,86,3.37,12,2863.7,0,0,23,0
95,16.79,16,3.15,12,4612.15,1,0,16,0
81,15.79,12,4.99,4,1397.02,0,1,7,0
58,16.57,90,3.19,15,2733.51,1,0,9,0
88,14.61,0,2.68,2,1248.32,0,0,23,0
26,16.74,1,4.64,5,3761.08,0,1,22,0
69,4.42,81,1.94,10,5118.58,0,0,5,1
96,9.31,65,1.39,10,4639.57,0,0,9,1
97,13.99,67,3.54,14,5676.35,0,1,18,1
54,12.93,15,1.38,8,5836.01,0,0,6,0
92,14.47,3,2.49,11,4677.8,1,0,19,1
78,4.87,56,2.69,7,1863.48,0,0,23,0
41,2.42,72,3.19,11,1471.72,0,0,4,0
53,18.38,84,4.97,15,2795.78,1,0,12,0
74,11.42,22,1.88,5,5964.53,0,0,2,1
96,3.5,1,2.5,11,2593.47,2,0,21,0
110,15.97,66,1.53,7,1354.6,2,1,15,1
17,18.34,86,3.43,5,5677.19,2,0,5,1
86,3.81,25,3.91,7,2438.32,0,0,21,0
81,16.44,6,2.93,4,4207.21,0,0,7,0
96,18.7,43,1.98,4,4771.29,1,1,15,1
52,18.8,32,3.48,10,5090.3,0,1,16,0
10,18.33,63,3.16,4,4963.43,0,1,9,1
118,11.16,35,1.68,11,5050.23,0,1,16,0
60,7.45,3,2.62,8,4072.39,1,0,9,1
33,0.64,22,2.74,1,2542.22,0,0,6,0
108,1.69,24,4.93,10,4070.26,1,1,10,0
33,8.86,89,4.4,5,5053.06,0,0,2,1
26,8.29,84,3.94,12,2233.73,1,0,7,0
14,4.1,73,4.56,10,1919.75,0,0,2,0
29,8.21,26,3.94,2,2193.5,0,0,12,0
30,3.91,50,4.61,10,3397.44,0,0,5,1
113,17.05,78,1.22,4,504.17,0,1,16,0
67,6.31,80,2.82,5,4718.03,0,0,1,0
40,12.17,68,3.99,8,1005.34,0,0,6,1
119,10.31,79,3.33,2,970.46,2,0,5,1
109,1.51,22,1.7,2,1346.42,1,1,0,0
20,18.87,8,2.36,2,3546.18,2,0,9,0
61,10.78,32,2.27,14,1856.3,2,0,22,0
24,6.84,34,2.05,8,2334.92,1,0,19,0
92,3.58,49,2.37,12,5603.56,0,1,0,0
16,7.1,23,3.06,14,5113.77,2,0,13,0
37,0.9,87,4.42,3,5142.71,1,0,2,0
60,7.59,23,3.97,5,3550.32,2,0,8,0
116,10.86,18,4.34,2,5225.5,1,1,6,0
67,17.5,38,4.53,6,4715.68,1,0,7,0
14,13.9,60,2.66,10,5728.77,2,0,6,1
14,2.68,24,2.38,6,573.34,1,1,9,0
103,3.38,24,1.23,2,366.62,1,1,14,0
105,8.85,26,4.72,15,1215.17,0,0,18,0
17,4.32,31,1.26,4,5588.69,2,0,23,1
73,1.04,10,3.96,11,3712.28,1,0,1,1
19,16.2,68,2.51,2,2671.45,0,0,19,1
47,0.88,32,4.8,14,3173.72,0,0,9,0
120,16.7,18,2.68,10,5011.71,1,0,3,1
105,3.31,15,4.27,4,5588.84,0,1,14,0
101,19.51,10,2.13,13,4432.25,0,0,5,0
90,12.28,74,2.2,13,4607.12,0,0,2,1
104,14.83,73,3.38,11,2058.19,2,0,11,1
17,2.65,68,4.99,7,2908.8,0,1,0,0
113,17.31,86,3.07,5,5334.22,1,1,23,1
34,16.86,54,4.75,10,4758.42,2,1,8,1
82,13.23,24,4.14,4,4168.77,0,0,22,1
75,10.29,76,4.18,15,578.43,0,0,8,0
88,14.57,33,2.74,10,429.14,2,0,5,1
59,0.62,11,2.55,10,956.38,1,1,2,1
76,12.05,87,1.77,3,3572.07,0,0,8,1
58,17.02,20,4.86,13,3311.04,2,0,13,1
45,7.46,28,4.84,13,5667.61,1,0,16,0
77,2.61,50,3.99,13,4229.61,2,0,16,0
87,8.71,22,2.19,6,1905.04,0,1,17,0
114,14.68,32,1.98,2,1136.68,0,0,10,0
50,2.59,7,4.95,4,5127.29,1,0,19,1
98,4.52,41,1.27,12,2865.82,0,0,18,0
71,3.38,76,4.37,8,3990.12,0,1,16,0
19,16.04,68,2.42,2,3477.83,0,1,22,0
30,1.73,40,2.68,9,823.25,1,0,13,0
45,13.89,73,4.33,2,530.94,0,0,15,0
21,7.65,62,1.36,8,2386.71,0,0,19,0
100,15.24,13,2.42,8,2296.99,1,0,15,1
113,19.31,87,4.81,7,4108.03,0,0,10,1
11,2.73,61,3.8,14,3866.76,0,0,0,1
22,6.63,74,4.02,15,5819.86,1,0,15,0
62,16.3,45,4.03,13,5176.98,0,0,21,0
41,5.69,66,1.24,10,3080.18,1,0,5,1
104,4.69,52,1.81,6,3100.15,0,1,14,0
25,16.59,51,2.97,1,4109.95,0,1,0,0
41,19.75,6,2.47,2,861.73,1,1,6,0
41,11.36,80,2.64,7,5999.37,2,0,7,1
107,5.92,83,4.13,13,3209.09,0,0,20,1
20,8.27,53,1.06,11,5477.45,1,0,9,1
19,3.82,10,3.64,4,5810.67,0,1,6,0
24,15.36,24,1.0,9,3573.53,0,0,7,0
26,15.58,58,1.25,3,799.42,0,0,12,0
49,17.56,87,2.63,4,3525.41,2,0,13,1
27,1.02,65,4.36,3,3666.33,0,0,22,0
64,11.46,26,1.58,7,4777.32,0,0,2,0
82,4.68,82,3.22,2,479.73,1,0,11,1
34,7.15,57,3.71,10,2904.63,0,0,1,0
113,15.81,10,1.92,12,5552.07,0,0,4,0
68,4.24,54,3.05,12,5949.53,0,0,11,0
87,12.95,18,4.65,2,1310.02,2,1,3,1
98,13.26,38,3.05,2,5249.47,0,0,0,1
31,19.1,84,1.63,14,1048.25,2,0,7,0
39,15.62,89,3.51,12,5078.81,0,0,20,0
93,16.17,85,3.37,4,1808.21,0,0,19,0
94,10.87,69,1.11,8,5765.83,2,0,1,1
53,4.14,10,1.36,8,4233.88,1,0,16,0
41,8.8,13,1.63,8,2514.84,0,0,23,0
60,11.22,59,1.55,8,1829.65,1,0,8,1
55,13.73,35,2.04,7,1564.38,0,0,19,1
30,12.35,40,2.82,6,4148.6,1,1,10,0
108,8.18,1,2.49,12,5395.59,1,0,16,0
41,5.67,56,4.56,7,4578.66,0,0,22,0
103,3.78,59,3.45,13,5041.79,2,0,20,0
48,14.03,19,4.5,15,4732.03,0,0,4,0
21,13.09,21,3.11,14,5879.06,0,0,20,0
114,13.9,3,1.36,5,4595.27,0,0,8,0
56,7.76,55,2.85,8,1419.33,2,1,6,1
27,5.62,57,4.29,2,4791.27,0,0,17,1
30,15.31,87,1.78,5,2068.0,1,1,14,0
22,15.59,64,1.36,7,5975.64,2,0,15,0
30,9.38,87,2.32,9,2384.7,1,0,15,1
17,12.43,57,2.56,10,1898.2,1,1,19,0
55,7.78,29,2.23,1,1587.45,0,1,12,0
113,14.19,75,1.54,11,4019.38,1,0,4,1
119,16.8,18,2.0,9,833.48,0,0,1,1
16,13.92,61,3.73,3,5730.65,2,0,18,0
32,10.5,67,2.54,1,1907.01,0,0,4,0
117,9.44,78,3.53,7,1913.32,0,1,0,0
105,13.03,83,3.15,15,467.18,0,0,0,1
84,13.76,43,3.2,3,1626.9,0,1,15,0
95,11.4,83,1.99,8,2630.08,0,0,16,0
31,12.69,60,3.09,11,2343.72,2,0,6,0
116,2.38,20,1.09,2,1783.52,2,0,9,1
98,19.06,9,2.73,15,436.31,1,1,3,1
31,15.92,29,3.29,4,1943.37,0,0,3,0
101,7.79,23,1.73,12,4714.32,0,0,12,0
38,11.47,47,2.03,2,2745.0,2,0,12,1
22,1.42,54,1.88,11,1886.5,0,0,2,0
91,1.3,51,1.28,4,1967.79,1,0,10,0
11,5.39,37,2.39,12,3415.74,0,1,17,0
38,13.95,66,4.92,1,1953.3,2,0,19,0
94,17.12,7,2.42,13,3858.62,0,0,10,0
88,11.4,28,2.84,10,5938.84,0,0,17,1
61,10.88,9,3.61,5,438.82,1,0,13,1
