hour,dayofweek,cust_dist,items_count,total_price,barista_exp,promo,rain,time_to_serve,good_review,repeat_visit
17,0,13.84,2,707.57,41,0,1,88,1,0
7,0,6.89,3,535.4,47,0,0,52,1,1
20,1,14.92,8,1382.47,26,1,0,215,0,0
10,2,6.59,6,669.52,52,0,1,167,0,0
22,6,9.32,5,477.51,24,0,1,182,0,0
1,6,2.02,4,236.73,22,0,0,113,0,1
7,1,7.09,5,1210.63,5,1,1,221,0,0
21,2,3.96,5,1255.13,15,0,1,233,0,0
7,3,12.62,5,146.62,36,0,0,145,0,0
16,0,11.87,8,602.1,37,1,0,183,0,0
14,6,12.45,7,1149.83,29,1,1,274,0,0
16,5,10.99,5,1424.93,15,0,0,167,0,0
22,2,12.57,7,628.95,27,0,0,195,0,0
23,3,3.41,4,1320.87,49,0,1,138,1,0
12,0,7.05,4,651.21,55,0,0,30,1,1
18,5,10.53,5,351.29,8,0,1,219,0,0
4,2,9.74,7,104.82,60,0,0,152,1,0
11,1,10.89,3,562.25,57,0,0,35,1,0
0,1,3.75,5,629.87,29,0,0,159,1,0
22,1,1.93,6,1423.16,19,1,0,199,0,0
4,6,13.79,6,388.5,31,0,1,213,0,0
7,3,8.62,4,635.12,9,0,1,172,0,0
12,1,2.73,8,135.22,10,1,0,269,0,1
7,6,12.0,6,1168.96,37,0,1,185,0,0
22,4,13.77,6,1381.2,10,0,0,206,0,0
10,6,2.96,2,432.95,54,0,0,30,1,1
0,0,12.35,5,700.59,33,0,0,134,1,0
12,6,14.03,5,270.96,25,0,0,120,1,0
18,3,14.11,5,739.57,57,0,1,170,1,0
23,5,13.76,5,286.68,54,0,0,92,1,0
2,6,8.42,1,832.69,56,0,0,30,1,1
23,1,5.67,5,1128.47,4,0,0,159,0,0
16,0,0.61,8,874.68,53,0,1,225,0,1
4,2,1.38,7,443.31,5,0,1,258,0,1
19,1,6.72,4,595.31,23,0,1,186,1,0
20,0,6.29,7,994.0,39,1,0,177,0,0
7,4,3.18,8,925.66,55,0,0,201,0,0
13,2,6.23,4,291.48,5,0,0,138,0,0
3,4,3.03,1,1282.93,52,0,0,30,1,1
10,5,12.81,5,765.26,8,0,1,238,0,0
19,0,4.82,3,327.32,17,1,0,110,0,1
14,4,9.18,7,271.96,1,1,0,222,0,0
18,5,7.79,5,1451.77,54,0,0,120,1,0
6,0,1.25,4,494.15,50,1,0,86,1,1
18,0,14.16,7,1372.03,12,0,0,231,0,0
18,4,8.14,2,674.82,35,1,0,57,1,0
10,0,5.21,6,640.29,52,0,0,153,1,1
4,1,2.79,2,1081.3,14,0,1,138,0,1
4,0,5.41,3,113.84,48,1,0,52,1,1
21,3,0.8,5,573.33,18,0,1,194,0,1
7,5,5.77,1,523.7,10,1,1,77,0,0
9,0,8.21,5,1315.34,55,0,1,180,1,0
5,3,13.14,3,840.77,15,0,0,97,1,0
14,0,10.47,3,610.4,42,0,0,56,1,0
15,0,2.12,6,472.51,33,0,1,199,0,1
16,4,2.64,3,926.71,19,0,0,74,1,1
7,1,6.71,2,312.34,34,0,0,61,1,1
7,5,3.34,6,444.69,45,0,0,156,0,1
8,1,0.9,5,511.06,25,1,1,212,0,1
1,2,12.17,7,951.07,16,0,1,254,0,0
14,4,0.78,5,622.56,8,1,0,154,0,1
17,4,12.54,1,808.1,35,0,0,30,1,0
2,1,2.59,3,1010.61,21,0,1,115,0,0
16,6,14.63,3,1438.78,19,0,0,108,0,0
3,4,9.26,4,1170.77,46,1,0,75,1,0
3,1,11.16,6,667.36,11,0,0,209,0,0
13,4,2.1,4,1147.59,44,0,1,123,0,1
8,0,13.0,6,1429.57,11,1,0,210,0,0
8,1,12.67,2,799.13,60,0,0,30,1,0
22,1,9.97,6,674.7,11,1,0,197,1,0
17,3,7.78,5,209.23,22,0,1,182,0,0
9,4,10.96,1,1349.32,21,0,1,86,1,0
20,4,0.59,7,445.01,27,0,0,192,0,1
3,1,9.09,6,189.54,18,0,1,235,0,0
11,0,12.79,6,852.08,42,1,0,151,1,0
7,0,5.68,6,1284.26,48,1,0,140,1,0
1,5,2.07,1,669.29,40,0,1,46,1,1
21,0,6.6,3,1196.29,38,1,0,78,1,0
12,4,11.04,1,1270.95,30,0,0,30,1,0
20,6,2.06,8,736.16,51,0,0,177,0,1
15,3,3.49,8,927.34,45,0,1,245,0,0
1,1,2.64,8,847.48,47,0,1,226,0,1
10,2,12.06,3,1414.87,45,0,1,91,1,0
9,3,1.41,8,1115.71,33,0,0,253,0,1
14,6,10.46,7,1395.48,21,0,1,256,0,0
16,2,5.81,5,408.01,60,1,0,95,1,1
7,3,11.46,1,534.33,59,1,1,30,1,0
17,0,14.48,3,199.28,2,0,1,193,0,0
22,4,2.16,5,799.87,13,0,0,145,0,0
8,6,5.06,5,1323.49,2,0,0,201,0,0
7,2,12.25,3,557.59,57,1,0,30,1,0
13,6,4.36,8,279.59,43,0,1,252,0,0
17,3,3.62,3,195.82,45,0,0,90,1,1
21,4,12.47,2,726.5,31,1,0,35,1,0
19,6,14.81,5,329.63,10,0,0,195,0,0
19,2,8.57,3,584.55,23,0,0,93,1,0
20,1,4.53,5,1247.97,22,0,1,196,0,0
11,3,6.28,8,637.67,47,0,0,165,0,0
18,1,2.97,1,953.82,29,1,0,59,1,1
13,0,11.55,7,803.02,33,0,1,214,0,0
16,1,11.72,4,1105.95,31,0,1,146,0,0
23,1,13.19,8,318.63,14,0,0,270,0,0
20,5,0.89,4,1388.62,10,0,0,117,0,1
2,3,8.65,6,1001.09,18,0,1,249,0,0
22,0,3.61,3,479.34,11,0,0,135,0,1
6,1,5.44,3,272.56,39,0,1,111,1,0
16,4,11.88,8,309.62,47,0,0,199,1,0
11,2,3.28,5,1195.73,3,0,0,172,0,0
8,1,9.76,8,923.35,2,0,0,305,0,0
14,0,9.99,6,633.06,54,1,0,140,1,0
17,1,14.33,8,566.06,8,0,1,287,0,0
20,2,11.74,3,1298.06,31,1,1,109,1,0
12,0,12.15,8,1324.67,8,0,1,289,0,0
20,3,8.21,5,913.77,43,1,1,144,1,0
7,0,3.21,3,834.36,48,0,1,77,1,1
13,3,6.67,5,1243.03,2,0,1,197,0,0
7,0,8.47,8,1149.07,22,0,1,300,0,0
13,6,10.34,3,660.46,60,0,0,30,1,0
6,2,9.31,2,215.83,5,1,0,80,1,0
22,2,6.21,7,1175.9,7,0,1,264,0,0
11,0,4.35,5,336.18,20,0,1,181,0,0
10,6,2.94,7,122.93,28,1,1,274,0,0
21,1,10.56,2,1280.62,13,0,1,105,0,0
21,2,9.86,2,909.56,2,0,0,96,0,0
10,3,10.47,2,1348.33,32,0,1,135,1,0
21,3,5.9,2,778.42,26,0,1,74,1,0
12,4,4.3,1,1397.07,3,1,0,60,1,0
17,5,11.52,7,595.56,41,0,1,242,0,0
1,6,11.72,8,1114.33,42,0,0,189,0,0
20,5,7.11,6,521.38,56,0,1,175,1,0
14,5,9.37,8,101.63,13,0,1,286,0,0
19,3,5.92,8,631.64,57,0,0,228,0,0
17,4,10.68,7,1132.87,21,0,0,243,0,0
14,5,12.62,8,310.03,45,0,0,202,1,0
18,5,10.48,4,806.72,37,1,0,111,1,0
22,0,7.93,1,397.25,23,0,0,51,1,0
23,0,7.15,8,204.47,7,0,0,250,0,0
11,0,9.81,3,964.43,17,0,1,138,0,0
12,1,10.36,8,1432.75,28,1,0,227,1,0
21,5,8.6,3,534.99,47,0,0,67,1,0
10,1,9.56,6,912.9,30,1,1,254,0,0
4,4,1.9,4,1435.04,5,1,1,190,0,0
0,6,14.3,4,1010.68,24,1,1,146,1,0
23,3,11.97,4,1042.36,7,0,0,137,0,0
2,5,5.92,2,350.5,59,0,0,30,1,1
21,3,8.66,1,789.65,34,0,0,30,1,0
18,6,1.19,8,613.92,56,1,0,193,1,1
22,0,1.1,3,759.34,50,1,1,118,1,1
6,5,4.14,1,1221.16,42,1,0,30,1,1
11,2,10.5,1,744.98,33,0,1,65,1,0
14,1,12.86,1,187.99,59,0,0,30,1,0
4,1,8.61,4,1367.76,27,0,0,121,1,0
14,5,8.22,6,862.74,14,0,0,181,0,0
7,6,6.33,6,1394.29,59,0,1,152,0,0
9,0,2.84,4,901.3,19,0,0,195,0,1
15,1,2.22,3,197.49,48,1,0,77,1,1
7,0,11.53,3,874.02,51,0,0,48,1,0
0,4,13.95,3,906.03,38,1,0,57,1,0
11,3,7.15,8,400.08,12,1,1,278,0,0
4,6,10.06,6,759.44,3,0,0,196,0,0
2,2,13.76,8,743.22,7,0,0,270,0,0
0,3,1.81,6,972.03,56,0,1,200,0,1
3,3,11.67,1,463.46,35,0,0,30,1,0
7,4,9.44,4,914.45,25,0,0,130,1,0
2,1,9.18,2,437.33,49,0,0,30,1,0
9,2,4.74,1,725.02,15,1,0,63,1,0
1,1,10.42,5,271.79,19,0,0,166,0,0
10,5,12.02,8,152.22,60,0,1,265,0,0
9,3,2.14,6,548.82,19,1,1,265,0,1
20,5,8.24,1,484.4,23,0,0,30,1,0
13,0,1.97,4,669.71,11,0,1,184,0,0
6,3,13.15,5,1446.78,59,1,0,109,1,0
1,1,7.86,7,831.12,21,0,0,222,0,0
8,3,12.22,8,874.45,52,0,1,278,0,0
15,0,5.84,1,1418.24,34,1,0,30,1,1
12,4,2.31,4,1389.61,39,0,0,107,1,1
8,5,1.1,4,1337.76,51,0,1,162,0,1
19,5,4.58,6,237.19,7,0,0,212,0,0
3,1,4.04,2,988.02,42,0,0,30,1,0
21,3,8.63,1,1231.34,44,1,1,58,1,0
9,1,0.82,4,1269.8,55,1,1,130,1,1
21,4,8.05,8,909.07,27,0,1,258,0,0
11,3,6.18,3,124.49,50,1,0,48,1,1
16,3,8.87,4,1463.2,23,1,0,111,1,0
13,1,10.69,2,761.08,38,0,0,30,1,0
13,1,9.69,4,651.03,58,0,0,76,1,0
1,0,14.78,6,652.93,20,0,0,193,0,0
20,6,2.5,7,693.81,27,0,1,224,0,0
19,6,6.73,1,439.05,53,0,0,30,1,0
10,4,6.66,6,558.27,60,0,0,134,1,0
15,6,6.55,1,1479.5,8,0,0,35,1,0
18,0,10.13,5,615.44,37,1,1,175,0,0
22,5,7.6,1,837.42,3,1,1,103,0,0
5,3,8.0,5,1287.61,2,0,1,247,0,0
23,1,6.77,6,838.4,22,1,0,170,1,0
18,3,14.88,3,554.23,6,0,0,143,0,0
4,3,13.95,8,833.25,39,0,0,223,0,0
3,2,4.96,2,259.72,40,0,1,38,1,1
14,5,2.12,3,282.01,36,1,0,45,1,1
3,2,12.68,8,1071.75,44,1,0,234,0,0
19,6,14.96,5,1384.44,24,1,0,156,0,0
9,3,4.74,4,1115.95,12,1,0,168,0,0
23,1,5.69,4,204.46,17,0,0,129,0,1
21,3,14.15,3,664.05,22,1,0,55,1,0
2,5,10.81,4,103.58,54,0,0,58,1,0
4,2,4.79,5,815.69,19,0,0,162,0,1
5,1,8.93,6,370.49,9,0,0,182,0,0
20,3,14.19,2,1315.41,12,0,1,106,0,0
21,4,12.27,7,246.07,60,0,0,131,1,0
7,5,11.26,1,102.01,32,0,1,39,1,0
6,5,11.19,5,731.6,53,0,0,92,1,0
20,4,3.08,8,317.61,31,0,0,195,0,1
9,3,12.46,7,1133.18,17,0,0,262,0,0
5,5,4.5,5,1387.91,23,0,1,164,0,0
13,1,13.99,1,158.71,10,0,0,42,1,0
3,3,5.79,1,653.81,30,1,0,30,1,1
12,3,12.94,2,1495.54,19,1,0,77,1,0
19,2,4.36,2,1125.74,26,0,0,52,1,0
16,5,7.96,2,1434.46,26,1,0,39,1,0
22,5,2.05,4,329.72,11,0,0,113,0,0
6,4,10.07,8,409.92,20,0,0,203,0,0
3,2,12.62,8,316.74,54,0,0,196,0,0
13,6,10.92,5,523.32,56,0,1,136,1,0
2,2,8.09,6,1114.14,45,0,0,145,1,0
23,5,1.15,1,330.93,4,0,0,66,1,1
4,3,14.03,5,833.93,47,0,1,151,0,0
15,2,10.73,7,476.89,12,0,1,255,0,0
22,4,11.32,5,1260.87,25,1,0,146,1,0
19,2,12.02,8,109.23,56,0,0,198,1,0
3,4,11.34,2,412.36,58,1,1,59,1,0
23,6,6.9,2,947.34,10,0,0,69,1,0
23,2,11.14,5,235.39,22,1,1,185,0,0
1,4,9.56,8,752.84,7,0,0,269,0,0
17,2,12.88,8,710.69,24,1,0,289,0,0
18,6,12.14,8,1293.53,2,1,1,311,0,0
18,2,1.1,2,975.56,32,0,1,83,0,1
16,1,5.99,8,995.58,21,0,0,234,0,0
13,4,1.0,4,1432.53,7,0,1,168,0,0
18,6,1.98,1,1475.3,8,1,0,78,1,1
21,4,9.22,7,1014.75,53,0,1,203,0,0
23,4,13.17,8,830.8,51,0,1,216,0,0
12,0,2.24,5,951.09,38,0,0,134,1,1
11,6,7.04,1,635.42,21,0,0,56,1,0
5,2,13.71,4,1482.44,8,0,0,126,1,0
20,4,12.31,7,1087.03,57,1,0,159,1,0
3,5,8.04,2,507.41,25,0,0,30,1,0
18,0,11.69,3,180.87,28,1,1,132,1,0
15,1,8.08,4,162.61,28,0,0,112,0,0
12,4,2.79,3,386.88,54,0,0,36,1,1
3,4,2.31,1,426.08,31,0,1,55,1,1
22,0,3.23,5,681.06,52,1,0,90,1,1
16,2,5.59,7,400.78,36,0,0,204,0,0
22,5,13.99,2,983.27,25,0,0,46,1,0
0,1,12.1,7,395.76,52,0,0,143,1,0
17,4,6.78,4,363.03,56,0,0,85,1,1
19,2,7.65,2,759.73,41,1,1,102,1,1
16,6,4.35,3,1344.14,37,0,0,72,1,0
14,5,10.71,3,755.63,38,0,1,95,1,0
10,6,12.14,6,679.39,51,0,1,230,0,0
21,5,3.96,7,909.33,12,0,1,260,0,0
12,1,1.11,8,460.1,37,0,0,188,0,1
0,3,9.55,5,594.81,37,0,0,133,0,0
16,5,8.66,8,399.37,31,0,1,261,0,0
5,3,6.33,3,900.53,18,0,0,91,1,0
3,6,9.84,5,1076.34,26,0,0,154,1,0
19,5,8.48,6,1043.18,6,0,1,257,0,0
15,1,4.13,4,456.74,9,0,1,172,0,0
14,0,6.27,6,1191.51,11,0,0,174,0,0
14,1,6.71,5,458.34,31,0,1,165,0,0
5,1,13.26,3,310.44,55,0,0,41,1,0
14,0,14.43,1,589.73,46,1,0,30,1,0
13,0,13.45,5,936.84,56,0,1,110,0,0
10,2,10.93,2,298.8,2,0,1,166,0,0
6,5,8.98,8,1007.32,59,0,1,231,0,0
8,6,10.49,1,1308.3,29,0,0,57,1,0
15,2,14.12,7,510.4,46,1,1,197,0,0
4,0,4.12,5,730.29,57,0,0,94,1,1
19,3,8.26,2,419.63,51,0,0,37,1,1
9,6,10.5,8,605.77,42,0,1,285,0,0
17,3,10.35,7,130.76,5,1,0,261,0,0
2,1,4.16,6,1435.28,23,1,0,154,0,0
12,4,9.01,1,682.25,36,0,0,31,1,0
10,1,12.04,5,1204.42,7,1,0,181,0,0
16,1,7.39,4,299.7,56,0,0,41,1,1
21,4,12.0,6,1237.3,13,0,0,146,0,0
12,5,5.72,2,1304.21,42,0,0,37,1,1
5,0,14.11,4,1101.67,10,0,0,156,0,0
16,3,8.24,3,1364.49,36,0,1,96,1,0
12,1,9.14,6,334.08,16,1,1,199,0,0
18,4,0.95,8,767.07,15,0,0,280,0,1
20,2,2.97,6,968.15,53,0,0,111,1,1
18,1,9.68,8,934.67,43,0,1,274,0,0
9,3,6.59,5,1305.46,19,0,0,167,0,0
2,0,7.87,5,401.97,21,0,0,141,1,0
13,1,1.41,2,345.9,56,0,1,50,1,1
18,1,12.59,6,454.73,35,0,0,182,1,0
4,5,11.88,5,1348.17,15,0,0,159,0,0
4,4,3.19,3,1417.44,48,0,0,70,1,1
19,2,9.7,8,897.48,14,0,0,294,0,0
16,2,12.37,7,801.92,29,0,0,223,0,0
20,6,9.79,7,947.54,5,0,1,269,0,0
9,0,5.0,7,962.83,58,0,1,224,0,1
4,6,10.01,5,338.43,49,0,0,127,1,0
3,3,3.55,6,1060.98,18,0,1,213,0,0
5,0,5.11,7,733.29,51,1,1,197,1,1
3,1,3.98,1,824.33,1,1,0,58,1,1
6,1,8.58,4,142.44,27,1,0,109,1,0
6,2,2.07,6,1170.38,60,0,0,115,1,1
17,3,14.03,8,1269.6,27,0,1,275,0,0
2,4,5.34,3,967.19,25,0,0,95,1,0
0,3,3.68,6,1148.21,41,0,1,182,1,0
23,1,7.7,3,831.79,21,0,0,90,0,0
3,4,4.52,6,965.69,14,1,0,188,0,0
5,3,8.26,7,652.4,52,0,0,172,1,0
8,3,5.55,4,1208.62,53,0,1,147,1,1
21,4,2.41,4,755.58,20,0,0,116,1,1
13,1,4.36,3,1052.3,28,0,0,71,0,0
11,3,6.86,6,970.0,21,0,0,176,0,0
19,4,0.94,4,1083.24,23,0,1,158,0,1
23,5,11.67,2,1199.3,11,0,1,101,0,0
3,5,9.52,6,817.8,56,1,0,133,1,0
20,1,9.22,4,1238.29,2,0,1,191,0,0
23,4,8.42,1,796.16,20,1,0,30,1,0
11,5,9.06,1,1439.29,24,0,0,30,1,0
9,4,14.05,2,1153.74,55,0,0,30,1,0
21,3,0.62,4,339.6,25,0,0,114,0,1
6,1,1.19,1,1261.42,37,1,0,30,1,1
2,5,3.28,7,872.22,22,0,1,278,0,0
22,6,2.93,6,1478.25,59,0,1,170,1,1
13,3,3.13,5,1106.35,24,0,1,169,0,1
23,6,10.24,4,218.15,15,0,1,152,0,0
9,6,7.16,8,652.94,12,0,1,331,0,0
15,0,14.88,2,824.19,46,1,0,34,1,0
15,0,3.79,4,1274.62,31,0,1,171,0,0
21,1,5.01,3,1121.08,43,0,0,72,1,0
9,5,14.77,3,617.1,31,1,1,150,1,0
12,5,12.56,1,1014.81,53,1,0,30,1,0
5,5,7.31,8,907.68,30,0,0,226,0,0
11,4,8.54,3,276.47,41,0,1,98,1,1
8,3,12.73,2,428.8,20,0,1,111,0,0
12,5,7.47,8,577.57,8,1,0,280,0,0
3,3,3.49,1,373.68,44,1,0,30,1,1
23,1,12.51,2,310.19,30,1,0,43,1,0
10,6,8.3,6,181.48,35,0,1,215,0,0
19,5,2.72,2,1322.34,21,0,0,96,1,0
17,1,7.83,3,504.52,47,0,0,84,1,0
10,5,6.49,6,506.45,40,0,0,166,0,0
20,0,13.21,3,388.72,58,1,0,40,1,0
3,2,2.33,2,765.56,28,0,0,59,1,1
17,1,13.19,3,819.94,39,0,1,102,1,0
0,5,7.93,8,391.59,17,1,1,294,0,0
6,2,6.36,3,952.0,12,0,0,108,0,0
5,1,2.85,3,1112.2,52,0,1,91,1,1
14,4,10.66,4,623.38,50,1,0,104,1,0
17,5,13.94,6,919.63,18,1,0,247,0,0
23,4,5.94,8,803.22,47,1,0,218,1,0
10,0,4.0,6,373.77,55,0,0,161,1,1
19,5,8.55,7,1122.02,28,0,1,267,0,0
23,6,12.04,6,1222.03,60,0,0,126,1,0
14,0,0.55,7,1008.31,3,0,1,310,0,0
15,2,9.65,2,553.45,51,0,1,55,1,0
6,1,9.15,7,1397.51,15,1,1,251,0,0
20,3,5.11,7,737.5,16,0,1,264,0,0
9,0,7.05,5,472.23,22,0,1,248,0,0
11,3,4.08,2,671.53,54,1,0,30,1,1
23,3,11.95,6,1068.91,49,1,0,126,1,0
13,1,9.7,1,1284.3,31,0,0,30,1,0
4,2,8.22,3,599.21,31,1,1,95,1,0
20,1,6.19,3,425.67,1,1,0,104,0,0
17,5,4.73,5,977.09,11,1,1,237,0,0
4,0,12.43,1,1389.7,6,1,0,54,1,0
2,3,7.05,4,356.61,23,1,0,96,1,0
22,1,7.77,7,1224.23,9,0,0,236,0,0
4,1,8.05,8,767.25,52,0,1,237,0,0
23,1,7.0,2,1219.32,16,0,0,80,1,0
16,0,4.21,4,807.76,58,0,0,53,1,1
18,2,2.24,1,628.26,38,0,0,30,1,1
18,6,1.93,5,1075.44,44,0,0,144,1,1
20,1,11.48,1,1360.88,19,0,0,43,1,0
11,0,3.74,5,548.35,45,1,0,95,1,1
8,3,1.31,4,745.05,13,1,0,164,0,1
0,5,12.06,4,421.16,59,0,0,52,1,0
17,6,2.73,8,356.77,32,0,1,296,0,0
20,4,9.56,1,1189.05,36,1,1,55,1,0
3,6,5.41,1,380.93,9,1,0,64,1,1
9,6,2.33,7,1210.65,46,1,0,188,1,1
6,0,6.51,3,700.9,46,1,0,40,1,1
21,4,0.71,5,1493.07,49,1,1,140,1,1
22,1,12.7,3,376.28,37,0,0,56,1,0
0,1,7.95,2,230.17,31,0,0,49,1,0
16,6,2.52,2,205.61,31,1,0,30,1,1
23,0,3.94,1,1269.59,59,0,0,30,1,0
1,4,7.0,4,712.89,55,1,0,93,1,0
10,1,3.24,2,104.37,19,0,1,148,0,1
8,3,4.39,2,1324.68,2,1,0,124,0,0
6,2,8.25,8,1327.69,45,0,0,200,0,0
21,2,12.57,3,1228.98,32,0,0,74,1,0
16,1,6.33,8,447.65,43,0,1,234,0,0
16,4,10.9,3,621.85,34,1,0,71,1,0
1,5,13.21,7,1142.9,1,0,0,243,0,0
5,1,3.64,8,785.09,21,1,1,266,0,1
13,5,12.2,7,315.36,3,1,1,299,0,0
5,5,11.48,2,439.92,27,1,0,48,1,0
1,4,5.68,1,1461.63,44,1,0,30,1,0
0,5,14.85,3,311.42,7,0,0,106,0,0
9,3,4.31,2,1116.51,33,0,1,101,0,0
20,4,4.19,4,769.23,9,0,0,123,0,0
4,1,11.7,3,1148.04,30,1,0,98,1,0
1,6,6.8,2,1025.56,18,1,0,63,1,0
21,3,5.3,7,714.83,56,0,0,171,1,0
15,0,3.09,8,595.48,26,0,0,237,0,0
1,2,11.6,5,1156.1,20,0,1,197,0,0
9,1,11.9,3,552.4,38,0,0,92,1,0
1,1,8.72,5,1202.88,41,0,1,152,0,0
15,1,14.38,3,1051.78,55,0,0,56,1,0
15,3,5.11,3,908.74,31,0,1,123,0,1
18,0,3.68,8,616.32,8,0,1,315,0,0
6,6,10.32,7,387.11,23,0,0,220,0,0
21,4,11.5,6,1094.59,50,0,0,157,1,0
11,0,3.76,6,227.89,25,0,0,177,0,1
23,3,1.61,5,1458.76,47,0,0,132,1,1
14,1,12.25,1,1470.25,1,0,0,51,1,0
7,2,14.66,2,282.31,46,0,0,30,1,0
5,1,9.85,1,245.51,18,0,1,67,1,0
9,4,4.53,1,677.8,19,0,1,102,1,1
2,5,14.95,6,1449.16,51,1,0,156,1,0
18,2,13.45,2,660.44,42,0,1,81,1,0
16,1,7.94,6,609.32,52,0,1,177,0,0
6,6,12.47,8,1085.02,53,0,0,207,0,0
20,2,12.33,8,350.22,6,0,0,268,0,0
19,5,14.05,6,608.65,17,1,0,197,1,0
3,0,12.69,7,507.83,46,0,0,151,1,0
13,3,9.83,6,942.15,45,0,0,160,1,0
19,1,9.33,4,327.85,8,0,0,142,0,0
21,4,7.28,1,868.18,54,0,1,30,1,1
14,0,9.58,7,1300.57,42,0,1,217,0,0
23,1,12.03,7,819.84,9,0,0,245,0,0
7,0,14.55,1,1056.9,37,0,1,59,1,0
20,4,7.28,7,205.35,55,0,1,199,1,0
14,1,8.82,1,728.61,27,0,0,37,1,0
21,5,6.95,4,232.85,36,1,1,157,1,0
19,5,10.19,3,939.25,6,0,0,123,0,0
13,4,9.63,7,493.48,6,0,0,225,0,0
8,2,0.76,5,502.17,45,0,0,153,0,1
7,4,8.35,5,207.47,4,0,0,199,0,0
16,2,1.78,4,534.33,22,1,0,106,1,1
1,1,0.88,1,809.35,40,0,0,30,1,1
23,2,11.97,5,918.52,27,0,1,189,0,0
2,1,4.25,4,193.33,37,0,1,154,1,1
7,1,5.44,6,1012.04,2,0,0,208,0,0
11,6,1.43,2,784.43,9,0,0,116,0,1
0,3,3.1,5,851.67,11,1,1,190,0,1
9,1,11.6,8,1265.92,20,1,0,258,0,0
19,2,7.66,2,579.12,52,0,0,30,1,1
2,3,13.27,8,343.67,43,1,0,206,0,0
5,3,6.26,1,872.53,39,0,1,43,1,0
6,1,4.4,5,1423.03,58,1,1,121,1,1
19,4,5.54,4,825.02,14,1,1,205,0,1
22,4,10.84,3,1264.68,26,0,0,85,1,0
17,5,8.55,5,1159.84,38,0,1,167,0,0
10,3,13.61,5,825.66,30,1,0,174,1,0
18,1,9.23,5,1006.58,36,0,0,139,0,0
4,6,7.65,5,669.35,38,0,0,124,1,0
18,4,11.89,8,842.88,35,0,1,290,0,0
10,6,14.24,4,810.2,55,1,0,112,1,0
23,1,5.66,4,1092.75,6,1,0,154,0,0
11,1,4.12,8,673.97,3,0,1,306,0,0
9,3,9.44,3,239.67,1,1,1,173,0,0
7,6,7.73,4,1204.19,60,0,1,95,1,0
23,5,14.84,4,1058.79,58,1,0,63,1,0
8,3,7.2,1,1430.17,53,0,1,73,1,0
3,0,1.58,7,700.2,58,0,1,185,0,1
4,6,14.67,1,209.49,18,0,0,36,1,0
20,4,12.73,7,270.27,23,0,0,187,1,0
7,4,3.08,2,1182.65,32,0,0,47,1,0
22,4,13.62,3,194.86,29,1,0,75,1,0
8,2,5.44,7,1370.96,23,0,0,233,0,0
14,1,5.97,1,494.31,36,1,0,30,1,1
14,3,13.64,3,1358.43,6,0,0,100,0,0
15,4,8.19,3,1182.91,17,0,0,115,0,0
13,0,2.5,5,1319.68,18,0,1,181,0,0
7,4,5.85,6,399.66,31,1,0,183,0,0
17,5,10.97,6,933.97,6,0,0,197,0,0
9,1,3.03,6,231.02,34,1,1,233,0,1
19,6,9.06,3,383.19,44,1,0,83,1,0
5,1,10.58,5,533.86,44,0,0,108,0,0
11,6,5.49,2,1137.14,27,0,0,53,1,0
1,6,10.56,2,134.6,36,1,1,70,1,0
6,3,13.32,6,1364.36,48,1,1,184,0,0
15,2,7.35,2,199.12,52,0,1,55,1,0
2,6,6.05,5,627.09,42,0,1,190,0,0
12,6,4.14,6,213.53,25,0,0,151,1,0
2,3,9.26,7,1176.55,10,0,1,268,0,0
17,4,13.26,7,297.84,39,0,1,235,0,0
10,5,5.21,5,1338.66,46,0,0,142,1,0
7,0,6.25,8,842.31,39,0,1,249,0,1
5,3,6.4,2,1427.86,12,0,0,66,1,0
0,2,8.63,6,506.51,11,1,0,185,0,0
0,3,3.81,7,736.04,49,1,1,217,0,1
22,1,12.42,5,1071.95,43,1,0,109,1,0
7,4,4.79,4,1264.68,53,1,0,70,1,1
4,4,10.73,7,689.9,3,0,1,278,0,0
15,6,7.94,4,1349.41,51,1,1,102,1,0
10,4,9.0,5,265.18,22,1,1,226,0,0
4,4,3.1,5,1092.16,4,1,0,159,0,0
3,4,11.16,1,587.48,8,0,0,55,1,0
5,4,3.23,7,241.87,14,0,1,265,0,0
13,0,2.15,1,641.33,20,0,0,30,1,1
21,2,8.43,3,1332.3,24,0,1,107,0,0
18,6,10.78,7,1472.75,14,1,1,279,0,0
8,4,1.23,6,649.92,28,0,1,222,0,1
11,6,1.51,3,1340.98,16,1,0,94,1,1
10,2,12.14,3,813.52,32,0,0,113,1,0
13,5,12.23,2,1103.82,47,0,1,59,1,0
22,4,4.06,4,163.52,12,0,0,150,0,0
15,6,9.42,2,880.24,16,0,1,110,0,0
0,3,6.93,6,198.23,52,0,1,183,1,0
12,6,9.67,5,476.07,19,0,0,162,0,0
22,4,13.01,1,893.54,5,0,1,113,0,0
20,1,1.66,6,1230.03,12,1,0,172,0,0
20,0,11.78,5,885.25,29,0,0,128,1,0
12,3,7.65,6,1410.67,5,1,0,202,0,0
1,3,8.68,5,1234.47,42,0,1,169,0,0
3,1,9.98,7,318.74,58,0,0,155,1,1
5,4,13.88,1,644.54,17,0,0,34,1,0
22,0,1.32,5,1035.88,47,1,0,124,1,1
4,3,0.93,3,1413.77,8,0,0,102,0,0
2,0,3.08,6,1482.8,40,0,0,144,1,1
0,3,14.8,1,1168.46,40,1,0,30,1,0
