transaction_id,product_category,quantity,is_member,hour_of_day,unit_price
T080289,Clothing,15,0,13,857.9
T051376,Clothing,1,0,13,1355.67
T063394,Clothing,2,0,17,920.5
T019055,Groceries,1,1,17,424.23
T073192,Electronics,1,0,19,3028.75
T045550,Clothing,9,0,14,1160.0
T062873,Clothing,2,0,16,599.18
T043841,Books,6,0,18,291.06
T021736,Groceries,13,0,18,392.51
T018567,Groceries,16,1,11,312.41
T043635,Groceries,4,0,16,246.95
T042617,Electronics,2,0,21,2363.4
T038357,Books,15,0,17,930.89
T089356,Groceries,5,0,13,85.21
T074275,Groceries,13,0,18,168.37
T031031,Clothing,5,0,18,341.34
T074079,Electronics,2,1,18,4893.37
T038687,Electronics,5,1,16,1326.78
T030045,Clothing,11,0,15,498.12
T044325,Groceries,5,0,15,489.04
T041646,Clothing,18,0,20,325.63
T068583,Groceries,16,1,18,64.88
T049627,Groceries,13,1,21,187.99
T028883,Home,18,0,14,1672.91
T075440,Groceries,1,1,14,108.81
T023433,Home,20,0,21,2076.19
T065338,Electronics,12,0,17,2333.3
T020607,Electronics,12,0,16,2044.73
T097220,Clothing,6,0,15,1172.1
T099933,Groceries,5,1,19,105.29
T075027,Electronics,20,0,15,3264.53
T066484,Electronics,14,0,12,3097.95
T063504,Electronics,20,0,14,3325.5
T053923,Books,10,0,10,556.61
T024048,Groceries,8,0,13,294.16
T062581,Home,1,0,16,1365.49
T064646,Books,14,0,14,500.92
T093792,Groceries,12,0,13,61.76
T093192,Groceries,4,1,15,321.4
T032845,Home,20,0,19,1120.19
T082281,Home,1,0,19,1554.79
T092338,Groceries,14,0,19,202.06
T081619,Books,1,1,14,499.23
T027050,Books,12,0,16,734.46
T078046,Clothing,18,0,20,581.34
T097745,Groceries,20,0,15,291.46
T076956,Books,13,0,10,726.07
T081903,Clothing,4,1,9,455.79
T063417,Groceries,4,0,21,451.82
T043324,Electronics,10,0,18,3978.58
T023961,Groceries,20,0,20,426.67
T080608,Electronics,19,1,17,3594.13
T013099,Clothing,19,0,10,309.12
T046095,Groceries,11,0,21,389.91
T037648,Books,20,0,18,211.54
T062787,Books,6,1,13,303.67
T025445,Books,5,1,20,806.44
T086913,Electronics,4,0,16,2041.88
T091799,Books,7,1,21,216.56
T007243,Electronics,13,1,20,3235.89
T029703,Clothing,15,0,18,1160.31
T013969,Home,20,0,18,814.29
T088398,Electronics,4,0,17,3974.12
T085644,Clothing,13,1,16,945.55
T078393,Groceries,3,0,16,129.44
T028699,Books,20,1,14,372.18
T074323,Clothing,10,0,16,350.53
T070105,Electronics,9,1,14,3920.86
T048093,Clothing,9,1,9,478.51
T052412,Home,13,1,19,2290.59
T013943,Electronics,8,0,17,3113.05
T002929,Home,7,1,17,853.72
T074647,Home,10,0,10,1715.27
T043178,Electronics,14,0,13,4526.22
T092229,Home,2,0,17,2532.64
T008858,Electronics,17,1,21,3612.33
T057583,Electronics,20,0,15,2774.54
T077949,Electronics,7,0,15,4387.66
T008848,Groceries,9,1,19,482.99
T086589,Home,3,1,10,2648.11
T061093,Groceries,19,1,9,193.19
T086896,Groceries,18,0,17,137.82
T079086,Groceries,2,1,18,226.58
T020767,Books,19,0,21,624.81
T035865,Groceries,3,0,13,187.16
T024874,Clothing,17,0,19,1201.95
T028943,Groceries,15,1,10,212.09
T028527,Electronics,13,0,13,4416.22
T005298,Groceries,15,1,14,484.41
T073203,Home,17,0,16,2497.93
T099428,Groceries,2,0,21,279.61
T005098,Clothing,19,1,17,375.36
T096319,Clothing,12,0,14,1496.95
T086795,Clothing,1,0,16,595.81
T086112,Clothing,13,0,19,1297.09
T045272,Groceries,9,0,13,174.75
T022415,Books,10,0,11,680.76
T020131,Clothing,17,0,21,822.43
T080311,Home,16,0,15,2598.87
T079233,Clothing,17,0,17,356.82
T016390,Electronics,14,0,13,4642.06
T023383,Books,15,1,14,758.21
T059960,Electronics,1,0,13,4747.48
T063944,Electronics,16,1,18,2975.37
T073991,Home,1,1,19,1896.09
T098111,Groceries,11,1,16,239.52
T024268,Groceries,20,0,21,109.39
T062532,Clothing,2,1,21,1097.71
T023658,Clothing,3,0,15,1088.86
T019893,Groceries,1,0,13,171.9
T018218,Electronics,3,1,19,2144.32
T051223,Home,10,0,14,1701.59
T066744,Electronics,3,0,16,1867.56
T005800,Electronics,18,1,18,3870.93
T072662,Clothing,11,0,13,1495.12
T034903,Groceries,3,0,15,358.89
T004917,Clothing,18,0,16,1078.63
T073241,Groceries,20,1,17,218.59
T098655,Home,20,0,13,2151.54
T012611,Clothing,4,0,13,1123.58
T018971,Groceries,13,1,12,276.3
T022343,Groceries,16,1,15,481.81
T047379,Electronics,6,0,12,2372.98
T070508,Electronics,12,1,14,2973.89
T060486,Clothing,15,0,20,1071.81
T042001,Books,4,0,17,361.2
T015870,Clothing,5,1,18,1266.92
T017652,Clothing,13,0,13,1206.75
T061863,Electronics,5,0,21,3831.31
T000181,Clothing,2,1,11,1496.48
T001111,Home,4,0,19,1143.89
T002840,Clothing,11,0,14,1241.64
T083197,Home,13,0,11,1779.71
T063730,Groceries,20,1,18,152.68
T011003,Groceries,3,0,15,76.67
T042161,Groceries,15,1,21,273.52
T076202,Groceries,12,0,12,335.21
T049267,Groceries,18,0,21,440.15
T000592,Groceries,1,1,11,109.56
T077735,Clothing,11,0,21,1160.76
T000059,Electronics,14,1,13,4899.47
T034040,Electronics,20,0,10,1767.7
T099959,Clothing,20,0,18,330.51
T039368,Home,1,0,15,1852.33
T061962,Clothing,7,1,15,1233.29
T037935,Home,18,0,21,1941.11
T080925,Clothing,7,0,21,1404.57
T038801,Books,13,1,16,942.5
T039293,Groceries,4,0,19,219.9
T008583,Home,15,1,17,2947.33
T076761,Electronics,4,1,17,4828.75
T093122,Electronics,18,1,9,3327.55
T014818,Clothing,12,1,17,830.35
T085765,Groceries,18,0,14,280.19
T028763,Books,14,1,15,349.09
T014368,Home,11,1,21,2012.01
T001563,Home,2,1,18,2927.42
T080449,Home,10,0,18,914.36
T091915,Electronics,18,1,13,4560.46
T057854,Groceries,5,0,18,203.74
T025673,Groceries,16,0,12,81.18
T050254,Groceries,1,0,14,73.54
T037772,Clothing,14,1,20,671.62
T071645,Electronics,4,0,17,1559.23
T099014,Clothing,20,0,21,977.84
T012728,Home,2,0,21,1828.84
T025595,Home,14,0,15,1035.29
T082988,Electronics,7,0,13,2014.71
T003256,Electronics,12,0,18,2799.49
T005111,Books,7,0,18,814.74
T010096,Clothing,4,1,21,1294.64
T025746,Groceries,6,0,18,389.72
T012865,Groceries,12,1,18,467.01
T057173,Electronics,16,0,17,2748.71
T089701,Electronics,7,1,21,4054.64
T062771,Clothing,17,0,10,1163.75
T054397,Groceries,14,1,21,460.87
T028227,Groceries,6,0,16,54.68
T036909,Clothing,19,0,15,955.65
T015128,Groceries,10,0,20,301.32
T085030,Groceries,8,0,16,229.17
T026118,Clothing,3,0,18,1157.45
T035815,Groceries,5,0,18,376.29
T069326,Groceries,7,1,12,375.67
T069819,Electronics,20,1,13,3755.31
T019678,Groceries,17,1,18,160.93
T088173,Home,12,0,16,1562.39
T044422,Groceries,3,1,19,235.94
T036219,Groceries,6,0,11,396.66
T024631,Clothing,19,0,14,592.37
T073197,Groceries,6,0,13,103.43
T012970,Clothing,4,0,9,365.77
T001748,Clothing,19,0,17,1030.26
T046162,Clothing,15,1,11,1023.28
T031408,Groceries,2,1,18,253.8
T008016,Home,7,0,13,1759.49
T075043,Books,5,0,17,443.2
T078485,Groceries,3,1,13,432.15
T088067,Books,15,1,19,541.57
T014161,Electronics,1,0,16,4231.79
T059440,Home,13,0,13,808.8
T093973,Clothing,4,0,17,635.3
T034694,Home,2,0,12,2671.71
T007769,Electronics,16,0,21,3344.52
T026542,Groceries,16,1,21,167.93
T036007,Home,14,1,17,1662.93
T000829,Groceries,9,1,11,431.93
T019028,Groceries,6,0,17,200.86
T090558,Books,18,1,17,657.59
T085852,Groceries,8,0,9,128.03
T057942,Electronics,8,0,21,4974.6
T007179,Clothing,13,1,14,1001.76
T064558,Home,8,1,9,1639.45
T036952,Books,3,0,18,755.03
T075921,Groceries,14,0,14,476.56
T041793,Electronics,14,1,19,1934.9
T061766,Clothing,18,0,19,623.4
T055697,Clothing,15,0,21,986.26
T077879,Clothing,15,0,17,664.01
T078561,Groceries,8,0,15,392.25
T099937,Clothing,4,0,11,771.22
T031543,Groceries,13,0,10,141.09
T023825,Electronics,17,0,17,2022.36
T065074,Electronics,10,1,21,3773.2
T058656,Groceries,2,0,15,394.81
T070784,Clothing,7,1,17,1194.44
T020930,Clothing,19,0,18,1211.57
T068797,Clothing,19,0,10,1442.57
T088955,Clothing,14,0,17,471.78
T098114,Clothing,17,1,14,354.5
T041650,Electronics,20,1,20,2236.8
T072166,Clothing,18,0,18,1447.11
T069513,Groceries,7,1,14,114.64
T020031,Home,19,0,18,2244.76
T063941,Books,11,0,18,650.34
T042368,Clothing,13,0,18,1311.72
T010079,Electronics,2,1,21,2067.79
T093683,Clothing,2,1,15,1231.48
T083620,Groceries,8,0,14,322.98
T079013,Groceries,4,1,16,95.99
T018535,Groceries,9,1,13,157.46
T000298,Clothing,20,0,20,1302.82
T080390,Clothing,9,0,17,1191.94
T012389,Books,7,0,19,594.5
T095433,Electronics,19,0,9,2883.14
T078611,Groceries,8,1,10,90.09
T075362,Groceries,6,1,18,152.0
T042664,Electronics,20,1,14,4875.25
T052287,Clothing,15,1,13,877.08
T012825,Books,13,1,12,342.74
T075066,Home,14,0,14,1785.81
T017579,Electronics,12,1,21,3314.12
T092581,Groceries,17,1,14,127.81
T046347,Electronics,2,1,14,4352.44
T078341,Clothing,12,0,17,1331.62
T008225,Clothing,13,1,19,945.43
T045445,Clothing,2,1,10,860.32
T018595,Groceries,5,0,18,416.02
T088991,Books,15,0,19,828.7
T050207,Groceries,3,0,12,252.49
T035787,Home,20,1,18,2719.52
T076316,Home,2,0,17,2464.0
T016835,Groceries,11,0,9,78.14
T055147,Books,12,0,14,786.05
T085969,Groceries,5,0,17,102.55
T078320,Electronics,13,0,17,4094.5
T097590,Groceries,4,0,17,159.64
T000424,Groceries,3,1,11,189.45
T040191,Clothing,4,0,12,869.6
T030816,Electronics,12,0,21,2871.47
T061049,Groceries,17,1,18,399.45
T054128,Home,13,1,19,1558.29
T061770,Clothing,4,1,11,1433.37
T011142,Books,11,0,16,923.39
T042881,Home,5,1,20,1586.33
T048635,Books,15,1,18,783.2
T003189,Home,8,1,10,2489.93
T042415,Books,15,0,13,716.68
T073936,Home,12,1,15,800.33
T081722,Books,7,1,11,328.22
T072349,Clothing,15,1,10,1266.39
T074998,Books,9,0,21,560.89
T050833,Clothing,5,1,10,1416.86
T016729,Home,3,0,15,1798.68
T085209,Books,4,0,9,813.25
T013814,Electronics,4,0,11,4799.77
T013088,Books,14,0,14,214.1
T079659,Books,18,1,13,498.89
T067571,Clothing,1,1,9,1061.71
T024599,Groceries,9,1,14,113.09
T042382,Groceries,1,0,9,207.74
T096246,Groceries,8,1,21,438.66
T086935,Groceries,15,0,17,166.34
T055304,Books,20,0,13,695.84
T050513,Groceries,4,1,14,466.89
T011103,Home,18,1,15,2694.79
T050434,Electronics,19,0,14,3082.78
T039464,Groceries,18,1,13,55.46
T068768,Clothing,2,0,11,1122.25
T040996,Clothing,1,0,21,1207.95
T034374,Clothing,3,0,18,1312.37
T033224,Electronics,16,0,9,3266.05
T040937,Home,20,0,14,2744.91
T084131,Clothing,6,1,14,995.69
T048783,Electronics,1,0,18,4167.53
T029449,Electronics,16,1,10,1039.7
T099120,Groceries,17,1,16,467.44
T042125,Clothing,8,0,21,1179.94
T027326,Clothing,3,1,18,987.08
T025929,Groceries,18,0,13,288.26
T078128,Electronics,9,0,13,1337.3
T022750,Clothing,16,0,13,478.66
T044989,Electronics,1,0,15,2494.28
T022073,Electronics,16,0,15,3959.38
T086062,Clothing,11,0,9,1166.94
T046349,Books,4,0,21,619.93
T083091,Electronics,16,0,19,3909.06
T097952,Clothing,15,0,13,395.85
T017690,Home,7,1,10,1419.3
T049052,Groceries,15,1,15,380.6
T006810,Clothing,20,0,12,981.62
T068653,Clothing,17,0,14,1332.22
T076289,Books,9,1,11,398.66
T071787,Home,5,1,16,1698.36
T061716,Clothing,5,0,15,1415.77
T026355,Books,11,0,16,339.28
T046970,Groceries,17,0,17,287.3
T056263,Home,16,1,14,2227.28
T057976,Home,19,0,10,1561.25
T089897,Groceries,10,0,15,425.92
T091517,Home,1,1,9,1646.38
T092472,Groceries,6,0,21,70.17
T042277,Groceries,7,0,18,101.92
T093405,Groceries,11,1,18,276.06
T036894,Electronics,19,0,14,2815.73
T089568,Books,6,1,17,838.12
T081907,Home,17,0,13,2828.03
T018668,Books,4,0,9,512.94
T001056,Clothing,18,0,21,1433.02
T060773,Home,16,0,17,1507.21
T082878,Groceries,1,1,18,79.82
T000129,Electronics,7,0,19,1985.82
T050268,Groceries,9,1,21,491.32
T045850,Groceries,3,0,16,431.72
T019164,Electronics,14,1,20,3755.66
T094187,Groceries,10,1,21,81.95
T059246,Books,18,1,14,854.51
T004552,Electronics,2,0,14,1605.0
T057164,Clothing,20,1,14,1410.11
T046663,Groceries,20,1,17,249.99
T025970,Books,9,1,13,228.1
T016777,Groceries,7,1,17,455.37
T097032,Books,3,0,15,956.96
T099825,Home,20,0,16,2097.44
T025354,Home,13,0,10,1209.2
T029916,Clothing,8,0,16,1073.41
T041272,Groceries,3,1,18,493.77
T078990,Electronics,20,0,13,3292.92
T045929,Home,8,0,11,2473.63
T000927,Clothing,13,1,17,553.48
T021907,Clothing,9,1,12,332.25
T069674,Home,13,0,20,1740.84
T046443,Electronics,12,1,13,1444.0
T024195,Books,17,0,14,842.21
T063176,Electronics,1,0,14,3413.66
T031108,Groceries,6,0,9,56.03
T093539,Electronics,15,0,20,2975.14
T076374,Groceries,10,1,15,363.72
T068654,Clothing,4,0,9,872.47
T021698,Home,12,1,13,1181.49
T023199,Groceries,1,1,21,394.28
T068107,Home,11,1,15,2563.91
T014384,Electronics,15,0,14,2225.11
T045676,Clothing,2,1,14,1221.63
T057580,Clothing,2,0,16,1331.34
T039072,Electronics,7,0,19,2977.01
T056025,Electronics,6,1,16,2509.47
T014441,Clothing,8,0,20,1353.28
T002910,Clothing,5,1,11,458.92
T024222,Books,1,0,16,405.52
T047444,Clothing,13,0,12,1493.46
T010159,Books,6,1,18,739.01
T061676,Clothing,17,1,14,520.38
T013097,Electronics,17,0,16,3700.89
T087088,Groceries,19,0,18,196.43
T032270,Groceries,6,0,15,123.82
T086843,Clothing,4,0,14,1216.74
T068793,Home,11,0,13,2271.02
T039307,Groceries,17,0,18,498.61
T038290,Books,12,1,10,397.72
T090451,Books,14,0,18,812.25
T096181,Electronics,18,0,17,4719.97
T033594,Electronics,6,1,15,1149.39
T068266,Groceries,16,1,12,328.44
T064028,Groceries,18,0,16,308.17
T063418,Electronics,4,0,9,1281.12
T069701,Electronics,12,1,21,3048.88
T043275,Books,19,1,15,964.07
T049388,Clothing,20,1,16,926.39
T034656,Home,10,1,18,1944.93
T012107,Home,11,0,21,1993.04
T046454,Home,18,1,19,1715.18
T094480,Home,5,1,20,1016.8
T031377,Home,12,0,19,1398.94
T010038,Clothing,7,1,21,606.79
T037855,Groceries,3,0,21,301.14
T058243,Groceries,16,0,18,433.66
T068097,Home,16,1,13,1422.75
T002974,Groceries,19,0,17,288.2
T030960,Home,1,0,16,2844.25
T073381,Groceries,1,0,20,287.97
T094701,Electronics,19,0,18,2997.94
T019897,Clothing,20,1,20,955.73
T056812,Groceries,3,1,19,240.7
T029391,Clothing,8,1,17,864.73
T057476,Electronics,9,1,15,2498.08
T049992,Clothing,12,0,21,596.97
T055318,Clothing,6,0,9,981.19
T083630,Home,16,1,16,1979.13
T080020,Clothing,1,1,9,1073.73
T005723,Home,14,0,11,2050.82
T089859,Electronics,13,0,14,1168.73
T049589,Groceries,7,1,18,166.66
T028297,Clothing,4,0,13,1359.66
T011147,Groceries,19,1,18,398.62
T038107,Home,11,1,17,2679.17
T096159,Electronics,17,1,18,2505.9
T034967,Groceries,6,0,21,278.09
T017090,Books,6,0,15,738.6
T002147,Groceries,18,0,18,386.32
T043735,Home,15,1,13,2702.39
T053356,Electronics,17,0,15,3213.97
T069959,Books,20,1,19,258.89
T081441,Electronics,16,0,15,4324.12
T011990,Books,3,0,9,852.29
T076542,Electronics,2,0,10,1881.71
T050844,Clothing,1,1,12,1347.04
T018759,Groceries,15,1,17,375.17
T019297,Groceries,2,0,13,241.47
T041173,Clothing,3,0,21,674.03
T085384,Electronics,6,0,21,2486.79
T053490,Books,5,0,10,373.74
T002680,Groceries,9,1,17,394.58
T087671,Clothing,3,0,10,761.55
T060070,Electronics,2,0,20,2234.1
T046810,Clothing,14,0,21,1356.31
T078922,Clothing,18,1,11,709.9
T085286,Groceries,12,1,9,391.56
T097012,Home,6,0,17,1530.97
T041971,Electronics,14,0,17,4311.17
T040787,Clothing,14,0,15,1196.44
T022026,Electronics,2,0,9,3281.9
T064300,Electronics,5,1,18,1738.23
T078707,Electronics,7,1,14,3856.16
T010533,Books,14,0,16,867.94
T007208,Clothing,18,0,11,1454.84
T031435,Groceries,7,1,15,229.33
T079996,Clothing,19,0,12,783.23
T077993,Home,6,1,21,1089.76
T003136,Groceries,15,1,18,494.49
T053578,Home,16,0,21,1354.26
T006231,Groceries,18,1,21,170.82
T085208,Groceries,13,1,21,162.07
T059801,Electronics,4,1,18,2821.3
T047425,Books,2,1,21,344.38
T082270,Books,2,1,16,471.59
T040077,Home,9,1,12,1215.33
T053879,Clothing,14,1,21,637.17
T089729,Books,5,0,15,700.68
T028775,Clothing,13,0,18,1276.51
T006782,Groceries,16,1,10,239.42
T031263,Groceries,15,0,20,253.87
T067197,Groceries,16,0,15,205.46
T003209,Clothing,3,0,13,503.74
T059666,Groceries,16,1,16,428.84
T082513,Home,20,0,16,936.48
T068221,Books,13,0,21,721.1
T004280,Clothing,19,1,20,546.07
T000071,Home,3,0,18,2362.42
T041936,Groceries,17,0,19,385.09
T048107,Books,5,1,20,487.8
T007565,Groceries,19,0,18,463.74
T001807,Groceries,4,1,15,65.78
T019023,Groceries,2,0,11,143.08
T004619,Clothing,13,0,18,858.15
T076104,Clothing,13,1,20,633.5
T018431,Books,5,0,17,743.9
T015931,Electronics,6,0,19,4530.12
T099242,Groceries,10,1,12,392.95
T072070,Groceries,2,0,15,112.14
T005912,Books,6,1,9,826.65
T002456,Electronics,12,1,12,3437.38
T028004,Groceries,9,0,9,471.77
T036843,Home,3,1,15,1623.08
T083543,Home,4,0,9,1346.98
T036411,Groceries,12,0,14,458.72
T089063,Groceries,10,0,14,437.73
T028306,Home,16,1,21,1058.53
T024494,Electronics,7,1,16,4497.48
T091256,Clothing,5,0,18,929.9
T012862,Books,1,0,12,237.11
T007437,Clothing,16,0,15,647.68
T063093,Electronics,17,0,12,4110.11
T009571,Clothing,4,0,14,422.72
T038660,Clothing,16,1,15,832.35
T087124,Electronics,17,1,9,4943.05
T072729,Electronics,11,0,9,4187.4
T028206,Home,7,0,13,2182.27
T071736,Clothing,13,0,16,911.41
T042962,Groceries,20,1,16,70.61
T087626,Books,20,1,14,939.28
T016539,Groceries,6,0,20,315.71
T015521,Electronics,4,1,12,4504.84
T039972,Electronics,4,0,16,4293.3
T033367,Electronics,7,0,13,3049.69
T042929,Clothing,6,0,11,1287.88
T058796,Books,17,0,21,649.96
T003414,Clothing,10,0,12,1224.67
T063563,Groceries,10,0,17,102.96
T018576,Groceries,16,0,14,271.6
T017537,Electronics,8,0,14,2785.78
T002394,Electronics,20,0,14,2055.32
T081737,Electronics,1,0,9,1212.52
T050770,Clothing,8,1,16,1327.09
T009853,Electronics,14,0,12,2639.95
T092843,Electronics,16,0,17,2853.79
T011578,Books,2,0,20,827.96
T093766,Electronics,4,1,18,2514.92
T006852,Books,5,0,16,387.39
T066550,Clothing,5,0,13,1319.18
T054937,Groceries,8,1,16,160.46
T060654,Clothing,9,1,17,1240.52
T013253,Clothing,9,1,21,1178.55
T057059,Clothing,7,0,15,454.85
T014882,Clothing,5,1,19,1191.88
T053973,Groceries,15,0,16,85.37
T019280,Clothing,14,0,12,1318.11
T085867,Electronics,1,1,16,4005.31
T045574,Books,6,1,20,230.31
T003955,Clothing,10,1,18,1164.82
T050695,Groceries,4,1,18,139.21
T078005,Clothing,4,0,18,556.59
T057409,Groceries,19,0,10,62.03
T026845,Groceries,17,0,15,291.16
T025332,Groceries,11,1,13,68.54
T025257,Groceries,20,1,13,244.81
T082565,Groceries,19,0,17,274.37
T011250,Home,18,0,17,2028.23
T079631,Groceries,13,0,11,198.39
T047374,Clothing,10,1,12,1048.56
T062536,Clothing,7,0,12,1303.14
T007099,Clothing,16,0,21,1137.96
T037397,Clothing,9,1,16,1152.87
T083675,Groceries,8,1,11,444.89
T072942,Home,13,1,17,1497.46
T086949,Groceries,2,1,18,143.81
T096019,Clothing,2,0,15,490.79
T044461,Clothing,6,0,17,827.22
T007757,Clothing,10,1,14,330.58
T060692,Electronics,13,0,17,3359.58
T039874,Home,16,1,14,2329.93
T042036,Books,4,1,16,258.13
T009578,Groceries,7,1,16,494.25
T041505,Groceries,4,0,16,152.9
T018540,Groceries,16,1,9,319.04
T008928,Electronics,14,0,15,2374.14
T046438,Home,19,0,20,2929.26
T056621,Groceries,19,0,17,336.96
T020377,Groceries,5,0,9,71.97
T087585,Groceries,7,0,13,252.13
T033384,Home,7,1,15,2845.05
T063367,Clothing,11,1,16,1172.4
T029406,Groceries,13,0,12,486.14
T052302,Clothing,14,1,9,1085.28
T059688,Groceries,12,0,12,370.15
T089933,Clothing,11,0,16,594.37
T020267,Groceries,6,0,13,437.37
T079664,Groceries,9,0,15,489.39
T076853,Books,2,0,16,686.32
T023862,Groceries,12,0,12,375.55
T029906,Clothing,8,0,17,530.21
T079043,Clothing,8,0,19,586.41
T006260,Clothing,19,1,11,612.78
T049649,Electronics,3,0,18,4449.06
T068449,Groceries,3,0,15,277.28
T053963,Home,7,1,12,1453.01
T045380,Clothing,17,0,11,561.44
T097493,Clothing,7,0,17,1148.16
T059954,Clothing,2,0,10,485.86
T058378,Clothing,18,1,15,1068.53
T021789,Groceries,14,1,11,487.83
T062274,Groceries,7,0,16,448.03
T051472,Books,8,0,20,966.85
T025719,Clothing,16,0,12,879.5
T041467,Clothing,6,0,21,1229.07
T088164,Groceries,12,1,18,477.6
T074409,Electronics,14,0,21,3829.45
T089580,Clothing,5,0,21,1147.42
T028958,Clothing,13,1,11,412.91
T086703,Groceries,5,0,18,387.32
T032329,Home,18,0,17,1232.57
T027043,Groceries,15,0,15,425.07
T053532,Electronics,7,1,18,2738.33
T089093,Electronics,8,1,10,1752.11
T098302,Electronics,20,1,19,2791.42
T075524,Clothing,20,0,16,1215.99
T027063,Clothing,1,0,21,960.28
T020626,Electronics,2,0,14,1753.92
T005920,Groceries,11,0,9,484.64
T049091,Electronics,3,1,15,3667.24
T050290,Electronics,2,1,17,4793.04
T046276,Clothing,13,0,15,1080.62
T041189,Groceries,1,0,13,427.06
T075613,Electronics,8,0,15,3534.53
T081729,Clothing,7,1,14,880.75
T065720,Electronics,16,1,21,4936.5
T075611,Books,14,1,9,907.22
T071064,Clothing,1,0,9,742.93
T057953,Electronics,14,0,16,3646.29
T028186,Clothing,8,0,15,899.69
T024787,Clothing,10,1,11,636.9
T067252,Electronics,4,0,19,2143.92
T017346,Groceries,11,0,9,74.47
T037954,Electronics,1,0,13,1799.49
T071961,Clothing,2,0,15,622.65
T056551,Books,1,0,9,766.98
T042136,Clothing,18,1,17,395.76
T087062,Books,7,0,16,304.61
T023474,Groceries,14,1,18,97.77
T065606,Clothing,19,1,15,453.42
T019033,Books,4,0,14,852.41
T093607,Books,17,0,13,497.63
T045188,Home,11,1,15,2208.31
T032412,Groceries,14,1,21,362.8
T061830,Groceries,19,0,14,93.95
T084019,Clothing,16,1,17,927.36
T061688,Electronics,3,1,11,3617.96
T004236,Clothing,7,0,10,1413.45
T012140,Home,10,0,20,1561.52
T019978,Clothing,7,1,9,1001.36
T073728,Electronics,8,1,14,4443.67
T062916,Groceries,16,1,21,201.91
T033613,Groceries,10,0,11,90.21
T041222,Electronics,11,0,18,1867.01
T060063,Clothing,20,0,12,555.26
T015738,Home,10,0,21,1231.21
T044822,Clothing,15,1,11,1461.3
T066750,Electronics,2,1,17,4479.69
T025526,Electronics,1,1,13,1850.84
T000490,Home,4,0,14,1303.28
T089219,Groceries,18,1,12,231.35
T080891,Groceries,15,1,18,328.09
T014235,Books,6,0,18,658.6
T043531,Home,14,0,17,1859.58
T060460,Electronics,19,0,16,3340.79
T030766,Books,20,0,15,583.48
T094364,Clothing,1,0,17,1179.0
T053463,Clothing,4,1,12,1443.64
T096473,Clothing,16,1,18,1164.68
T024585,Clothing,19,1,17,406.46
T066895,Clothing,15,1,19,541.56
T015097,Clothing,19,0,16,1271.26
T040403,Books,1,1,14,941.14
T082185,Home,20,1,14,2567.93
T031739,Electronics,17,0,15,3380.15
T057230,Books,3,0,13,872.8
T047141,Electronics,4,0,10,1135.64
T024934,Clothing,12,0,16,544.66
T012148,Electronics,6,0,21,3304.06
T006254,Electronics,11,1,17,3146.95
T064441,Electronics,17,1,14,2517.91
T065222,Groceries,7,0,17,59.59
T076883,Groceries,15,1,17,285.53
T024271,Groceries,2,1,14,438.77
T078671,Groceries,20,1,17,73.7
T082162,Clothing,18,0,15,1214.95
T033319,Groceries,15,1,14,148.09
T031413,Clothing,1,0,9,1003.44
