customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,churn,customer_satisfaction
2175,56,124.93,6996.08,Month-to-month,No,Bank transfer,1,4.0
530,1,129.89,129.89,Month-to-month,Fiber optic,Electronic check,1,1.0
246,61,69.77,4255.97,Month-to-month,No,Electronic check,1,1.0
1269,0,118.27,,Month-to-month,Fiber optic,Bank transfer,1,
805,39,22.52,878.28,Month-to-month,Fiber optic,Credit card,0,
2908,35,131.46,4601.1,Month-to-month,DSL,Credit card,1,2.0
2415,10,22.4,224.0,Month-to-month,Fiber optic,Electronic check,1,2.0
2976,31,82.87,2568.97,Month-to-month,DSL,Credit card,1,5.0
785,58,127.65,7403.7,Month-to-month,No,Electronic check,1,1.0
1229,62,50.77,3147.74,Month-to-month,Fiber optic,Mailed check,1,5.0
495,24,63.58,1525.92,Month-to-month,Fiber optic,Mailed check,1,
2393,66,146.34,9658.44,Month-to-month,DSL,Credit card,1,2.0
967,15,87.64,1314.6,One year,Fiber optic,Mailed check,1,2.0
2085,54,90.64,4894.56,Month-to-month,DSL,Credit card,1,1.0
693,33,70.83,2337.39,Month-to-month,DSL,Mailed check,1,4.0
2276,41,41.24,1690.84,Month-to-month,Fiber optic,Electronic check,1,3.0
1008,68,62.34,4239.12,One year,Fiber optic,Electronic check,0,4.0
1904,3,112.77,338.31,Month-to-month,Fiber optic,Electronic check,0,3.0
1710,53,145.31,7701.43,One year,No,Electronic check,1,5.0
1153,46,83.51,3841.46,Month-to-month,Fiber optic,Electronic check,1,
472,23,21.55,495.65,Two year,DSL,Electronic check,1,2.0
1111,59,44.12,2603.08,Two year,No,Bank transfer,0,4.0
2873,50,144.02,7201.0,Two year,No,Mailed check,1,1.0
2641,5,77.5,387.5,Month-to-month,DSL,Credit card,1,2.0
2708,63,122.54,7720.02,Two year,Fiber optic,Electronic check,1,2.0
2424,30,56.11,1683.3,Two year,DSL,Electronic check,0,
1085,28,139.84,3915.52,One year,Fiber optic,Mailed check,1,
1253,18,117.91,2122.38,Two year,DSL,Electronic check,0,5.0
232,30,28.03,840.9,Month-to-month,DSL,Bank transfer,1,1.0
382,63,112.71,7100.73,Month-to-month,Fiber optic,Mailed check,1,1.0
966,4,144.86,579.44,Month-to-month,No,Bank transfer,1,1.0
518,46,70.91,3261.86,Month-to-month,DSL,Credit card,1,2.0
2171,20,57.13,1142.6,Two year,DSL,Credit card,0,3.0
2191,8,146.78,1174.24,Month-to-month,No,Electronic check,1,3.0
612,29,83.93,2433.97,One year,Fiber optic,Electronic check,1,1.0
2685,58,71.32,4136.56,Two year,DSL,Mailed check,0,4.0
1041,16,57.24,915.84,One year,No,Bank transfer,1,2.0
1907,46,74.46,3425.16,Month-to-month,DSL,Electronic check,1,5.0
1099,39,75.25,2934.75,Month-to-month,Fiber optic,Bank transfer,0,5.0
107,8,29.17,233.36,Month-to-month,Fiber optic,Electronic check,1,2.0
2266,40,54.96,2198.4,Month-to-month,DSL,Credit card,1,1.0
1596,19,48.87,928.53,Two year,DSL,Electronic check,1,2.0
1086,67,47.59,3188.53,Month-to-month,DSL,Electronic check,0,5.0
549,14,52.63,736.82,Month-to-month,No,Credit card,1,2.0
274,65,139.13,9043.45,Two year,DSL,Electronic check,1,5.0
806,70,141.57,9909.9,Two year,Fiber optic,Bank transfer,0,4.0
48,56,83.44,4672.64,Month-to-month,Fiber optic,Bank transfer,0,4.0
2489,52,54.24,2820.48,Two year,No,Bank transfer,0,4.0
74,61,102.47,6250.67,Month-to-month,Fiber optic,Mailed check,0,4.0
2896,69,112.26,7745.94,Two year,No,Credit card,1,3.0
816,16,47.78,764.48,Month-to-month,No,Electronic check,1,4.0
2850,30,93.93,2981.57,Month-to-month,No,Mailed check,0,
1190,60,40.92,2455.2,One year,Fiber optic,Credit card,0,4.0
2285,53,76.19,4038.07,Month-to-month,Fiber optic,Bank transfer,1,3.0
977,34,66.81,2271.54,Month-to-month,Fiber optic,Mailed check,1,
2173,23,89.46,2057.58,Month-to-month,No,Credit card,1,
1639,25,109.03,2725.75,Two year,Fiber optic,Credit card,1,1.0
2502,11,106.26,1168.86,One year,No,Electronic check,0,4.0
903,57,141.02,4499.55,One year,DSL,Mailed check,0,4.0
1267,55,133.12,7321.6,One year,No,Bank transfer,0,4.0
1546,29,61.12,1772.48,Two year,No,Electronic check,1,2.0
2134,16,147.95,2367.2,One year,Fiber optic,Credit card,0,4.0
917,2,137.53,268.2,Two year,Fiber optic,Mailed check,0,5.0
128,57,77.86,4438.02,One year,No,Bank transfer,0,
2375,48,23.65,1135.2,Two year,No,Electronic check,1,5.0
2436,53,66.32,3514.96,Month-to-month,No,Electronic check,0,
2170,68,64.4,4379.2,Two year,Fiber optic,Bank transfer,1,1.0
2840,17,25.02,425.34,Month-to-month,No,Electronic check,0,5.0
630,54,93.07,5025.78,One year,Fiber optic,Mailed check,1,1.0
2092,50,126.58,6329.0,One year,DSL,Credit card,0,3.0
2566,27,139.62,3912.5,Month-to-month,Fiber optic,Mailed check,0,5.0
2144,31,106.06,3287.86,Two year,Fiber optic,Electronic check,1,5.0
2062,32,80.02,2560.64,One year,DSL,Credit card,1,1.0
1284,23,90.28,2076.44,One year,DSL,Mailed check,1,1.0
588,32,22.26,712.32,Month-to-month,DSL,Mailed check,0,5.0
2464,63,109.46,6895.98,One year,Fiber optic,Mailed check,1,2.0
1021,43,112.78,4849.54,Month-to-month,Fiber optic,Mailed check,1,
894,29,116.39,3375.31,One year,No,Electronic check,1,2.0
1889,47,93.16,4378.52,One year,Fiber optic,Electronic check,1,2.0
2391,61,79.96,4877.56,One year,Fiber optic,Bank transfer,0,5.0
1126,57,80.26,4574.82,Month-to-month,DSL,Mailed check,1,1.0
535,22,114.55,2520.1,Month-to-month,Fiber optic,Electronic check,1,
1756,68,46.53,3164.04,Month-to-month,No,Electronic check,1,4.0
2625,8,105.01,840.08,Month-to-month,No,Mailed check,0,5.0
2957,2,82.64,165.28,Month-to-month,Fiber optic,Mailed check,1,1.0
1729,30,36.5,1095.0,One year,DSL,Mailed check,0,
2323,68,68.47,4655.96,Month-to-month,No,Mailed check,1,
1666,37,69.89,2585.93,Month-to-month,Fiber optic,Mailed check,1,
1921,34,119.46,4061.64,Two year,Fiber optic,Electronic check,1,3.0
1447,22,64.93,1428.46,Month-to-month,Fiber optic,Mailed check,1,2.0
1165,26,125.56,3264.56,Month-to-month,No,Credit card,1,
1576,35,31.35,1097.25,Two year,Fiber optic,Electronic check,1,4.0
2292,34,85.91,2920.94,Two year,No,Bank transfer,1,2.0
189,50,45.53,2276.5,Month-to-month,Fiber optic,Electronic check,1,1.0
2297,58,67.06,3889.48,Month-to-month,No,Electronic check,1,5.0
1542,12,120.4,1444.8,Two year,No,Bank transfer,0,4.0
2138,27,23.47,633.69,Month-to-month,No,Credit card,1,
813,47,96.3,4526.1,Two year,DSL,Mailed check,1,1.0
2753,17,127.7,2170.9,Month-to-month,No,Bank transfer,1,2.0
2829,65,92.0,5980.0,Two year,DSL,Electronic check,1,3.0
1032,50,120.28,6014.0,Month-to-month,Fiber optic,Mailed check,1,1.0
1340,37,41.82,1547.34,Month-to-month,Fiber optic,Mailed check,1,
2047,41,32.18,1319.38,Month-to-month,No,Mailed check,0,4.0
1359,64,121.51,7776.64,Month-to-month,DSL,Mailed check,1,1.0
2256,10,37.52,375.2,Month-to-month,No,Credit card,1,
2925,18,111.25,2002.5,Month-to-month,No,Bank transfer,1,5.0
2064,34,33.49,1138.66,One year,No,Electronic check,1,1.0
264,30,95.7,2871.0,Month-to-month,No,Bank transfer,1,4.0
106,58,87.34,5065.72,One year,No,Electronic check,1,2.0
1802,51,96.08,4900.08,Two year,No,Electronic check,1,3.0
835,36,111.42,4011.12,Month-to-month,No,Credit card,0,
1333,35,53.83,1673.76,Month-to-month,Fiber optic,Mailed check,1,5.0
316,49,81.82,4009.18,Month-to-month,Fiber optic,Mailed check,1,1.0
2682,10,123.53,1235.3,Two year,DSL,Electronic check,1,5.0
2184,30,110.94,4769.11,One year,Fiber optic,Electronic check,1,3.0
891,53,113.62,6021.86,Two year,DSL,Electronic check,1,2.0
1975,5,68.98,344.9,Two year,Fiber optic,Mailed check,1,
2437,36,127.91,4604.76,Two year,No,Mailed check,1,2.0
1798,22,25.17,553.74,Month-to-month,No,Mailed check,0,4.0
723,36,104.59,3765.24,Month-to-month,DSL,Bank transfer,0,
1679,17,56.46,959.82,Two year,No,Credit card,0,
1662,44,45.16,1987.04,Month-to-month,Fiber optic,Credit card,1,
68,70,70.5,4935.0,Month-to-month,DSL,Electronic check,1,3.0
2867,69,93.45,6448.05,Month-to-month,No,Electronic check,0,
2818,41,117.97,4836.77,Two year,Fiber optic,Credit card,1,4.0
1815,45,125.36,5641.2,Month-to-month,No,Bank transfer,1,
1930,70,80.5,5635.0,Two year,No,Credit card,0,
692,65,110.0,4470.66,One year,No,Credit card,1,1.0
1452,32,134.9,4316.8,One year,DSL,Credit card,0,
31,18,96.91,1744.38,One year,No,Mailed check,1,2.0
2289,12,136.12,1633.44,Month-to-month,No,Bank transfer,1,1.0
1887,57,30.54,1740.78,Month-to-month,Fiber optic,Credit card,1,1.0
129,35,92.46,3236.1,Month-to-month,DSL,Credit card,0,5.0
2535,42,34.07,1430.94,One year,No,Mailed check,0,
43,43,65.1,2799.3,Two year,No,Bank transfer,1,1.0
2054,39,141.22,5507.58,Month-to-month,Fiber optic,Mailed check,1,5.0
175,10,105.68,1056.8,One year,DSL,Credit card,0,3.0
1013,59,77.97,4600.23,One year,Fiber optic,Bank transfer,1,2.0
1772,8,103.76,830.08,One year,DSL,Bank transfer,0,
1684,13,78.94,1026.22,Month-to-month,Fiber optic,Electronic check,1,2.0
343,29,133.99,3885.71,Month-to-month,DSL,Bank transfer,0,4.0
96,44,79.07,3479.08,Month-to-month,No,Bank transfer,1,4.0
2310,52,78.55,4084.6,Month-to-month,No,Electronic check,1,2.0
1607,65,44.97,2923.05,Two year,DSL,Electronic check,1,5.0
2495,1,141.48,141.48,Month-to-month,DSL,Bank transfer,1,1.0
2312,45,75.0,3375.0,One year,Fiber optic,Electronic check,1,2.0
2342,16,108.21,1731.36,Two year,Fiber optic,Credit card,1,2.0
2808,27,104.78,2829.06,Month-to-month,Fiber optic,Electronic check,0,3.0
351,51,106.62,5437.62,Two year,DSL,Electronic check,1,
1420,40,140.47,5618.8,Two year,No,Electronic check,1,
2116,36,56.32,2027.52,Two year,No,Bank transfer,0,4.0
1421,30,77.49,2324.7,Two year,Fiber optic,Bank transfer,1,3.0
963,47,135.74,6379.78,Month-to-month,Fiber optic,Electronic check,1,5.0
1719,65,51.68,3359.2,One year,Fiber optic,Mailed check,0,5.0
2475,21,60.46,1269.66,Month-to-month,DSL,Credit card,0,5.0
567,27,24.52,662.04,Month-to-month,DSL,Mailed check,1,5.0
464,71,51.2,3635.2,One year,Fiber optic,Bank transfer,1,2.0
2755,47,91.98,4323.06,Month-to-month,Fiber optic,Mailed check,1,3.0
912,0,64.76,,Month-to-month,Fiber optic,Mailed check,1,2.0
811,16,100.07,1601.12,One year,DSL,Credit card,1,1.0
2799,49,79.44,3892.56,One year,Fiber optic,Credit card,1,2.0
1926,50,126.43,6321.5,Two year,No,Credit card,0,4.0
1811,20,123.51,2470.2,Month-to-month,No,Electronic check,0,
1720,4,144.99,579.96,One year,No,Credit card,0,5.0
2653,4,31.86,127.44,Two year,Fiber optic,Bank transfer,1,2.0
2826,41,102.09,4185.69,Month-to-month,No,Bank transfer,1,1.0
888,38,80.18,3046.84,One year,No,Electronic check,0,4.0
194,23,67.99,1563.77,Two year,DSL,Credit card,0,4.0
410,63,80.61,5078.43,Month-to-month,Fiber optic,Credit card,0,4.0
454,20,143.5,2870.0,Month-to-month,DSL,Bank transfer,1,1.0
2589,48,62.96,3022.08,Month-to-month,DSL,Electronic check,0,4.0
1429,5,128.2,641.0,One year,No,Bank transfer,0,5.0
990,57,118.88,6776.16,One year,DSL,Mailed check,0,5.0
15,66,24.73,1632.18,Month-to-month,DSL,Mailed check,1,1.0
1497,41,136.07,5578.87,One year,DSL,Mailed check,0,5.0
2240,16,95.96,1535.36,Month-to-month,Fiber optic,Credit card,1,4.0
2998,18,96.64,1739.52,One year,DSL,Electronic check,1,2.0
166,55,130.63,7184.65,One year,DSL,Electronic check,1,3.0
1265,12,147.76,1773.12,One year,No,Credit card,0,
2522,10,77.0,770.0,Month-to-month,Fiber optic,Bank transfer,1,5.0
1956,28,105.91,2965.48,One year,No,Credit card,0,3.0
1775,11,62.0,682.0,One year,Fiber optic,Mailed check,0,
1796,71,21.65,1537.15,One year,Fiber optic,Electronic check,1,
368,10,25.2,252.0,Two year,No,Credit card,0,
601,57,113.24,6454.68,Two year,Fiber optic,Mailed check,0,
2762,42,125.21,5258.82,Month-to-month,No,Bank transfer,1,4.0
70,54,143.34,7740.36,Month-to-month,No,Mailed check,1,
2071,35,103.58,3625.3,Month-to-month,No,Credit card,1,
1167,11,122.96,1352.56,Month-to-month,Fiber optic,Credit card,1,1.0
2458,57,75.23,4288.11,Month-to-month,Fiber optic,Electronic check,0,
2547,39,110.15,4295.85,Month-to-month,Fiber optic,Electronic check,1,1.0
1875,43,65.07,2798.01,Month-to-month,No,Mailed check,1,1.0
514,3,112.11,336.33,One year,DSL,Bank transfer,0,5.0
776,55,136.08,7484.4,Month-to-month,DSL,Credit card,1,1.0
2621,53,148.24,7856.72,One year,Fiber optic,Electronic check,1,2.0
627,34,71.67,2436.78,Month-to-month,Fiber optic,Mailed check,1,
1507,53,127.18,6740.54,Month-to-month,No,Mailed check,1,
88,29,122.21,3544.09,Month-to-month,DSL,Credit card,1,3.0
1769,14,136.02,1904.28,Month-to-month,No,Electronic check,1,3.0
1162,19,57.1,1084.9,One year,No,Bank transfer,1,2.0
317,8,87.64,701.12,Two year,Fiber optic,Credit card,0,5.0
2960,58,136.13,7895.54,Two year,Fiber optic,Mailed check,0,5.0
1886,12,124.21,1490.52,One year,Fiber optic,Credit card,0,3.0
847,12,101.49,1217.88,Month-to-month,DSL,Mailed check,1,3.0
2882,33,54.96,1813.68,Month-to-month,DSL,Bank transfer,1,2.0
856,17,114.88,1952.96,One year,DSL,Mailed check,0,5.0
697,55,143.74,7598.72,One year,Fiber optic,Bank transfer,1,5.0
2597,71,27.03,1919.13,Month-to-month,DSL,Electronic check,1,1.0
1766,53,94.5,5008.5,One year,Fiber optic,Electronic check,1,5.0
1530,50,42.67,2133.5,One year,Fiber optic,Mailed check,1,
964,71,142.03,10084.13,Two year,Fiber optic,Electronic check,1,1.0
1346,52,49.12,2554.24,Month-to-month,Fiber optic,Mailed check,0,3.0
1735,46,61.91,2847.86,One year,No,Mailed check,1,2.0
469,53,26.99,1430.47,One year,Fiber optic,Mailed check,0,5.0
2568,48,65.1,3124.8,Two year,Fiber optic,Electronic check,1,2.0
898,12,139.02,1668.24,Month-to-month,Fiber optic,Electronic check,1,
2189,48,47.04,2257.92,Month-to-month,Fiber optic,Electronic check,1,3.0
2796,56,71.59,4009.04,Month-to-month,Fiber optic,Electronic check,0,3.0
276,1,115.25,115.25,Month-to-month,DSL,Electronic check,1,1.0
526,5,65.37,326.85,Month-to-month,DSL,Electronic check,1,1.0
1048,52,46.62,2424.24,One year,DSL,Credit card,0,3.0
2939,46,56.11,2581.06,Month-to-month,DSL,Mailed check,1,2.0
533,17,28.61,486.37,Month-to-month,Fiber optic,Mailed check,0,3.0
881,66,59.38,3919.08,Two year,DSL,Electronic check,1,5.0
2634,58,115.46,6696.68,Two year,DSL,Electronic check,1,3.0
1275,56,143.31,7723.99,Month-to-month,DSL,Bank transfer,1,3.0
349,53,147.35,7809.55,Two year,Fiber optic,Mailed check,1,
1553,31,55.11,1234.19,Two year,DSL,Mailed check,0,3.0
1106,32,97.7,3126.4,Month-to-month,Fiber optic,Electronic check,1,1.0
2780,21,108.78,2284.38,One year,Fiber optic,Mailed check,1,
590,16,38.81,620.96,Month-to-month,No,Electronic check,0,5.0
2667,56,46.09,2581.04,Month-to-month,DSL,Mailed check,1,3.0
1505,15,82.84,1242.6,Month-to-month,Fiber optic,Mailed check,1,5.0
1786,14,40.99,844.61,Month-to-month,Fiber optic,Bank transfer,1,1.0
1690,45,115.23,5185.35,Month-to-month,No,Electronic check,1,1.0
1931,66,132.7,8758.2,Two year,DSL,Electronic check,0,
2557,69,142.33,9820.77,One year,No,Credit card,0,5.0
431,25,91.74,2293.5,Two year,Fiber optic,Electronic check,1,5.0
2119,14,50.64,708.96,One year,No,Credit card,0,3.0
754,67,61.47,4118.49,Two year,No,Credit card,0,
2087,68,38.91,2645.88,Two year,Fiber optic,Electronic check,1,2.0
2059,38,59.63,2265.94,Month-to-month,No,Credit card,0,3.0
2063,11,85.32,938.52,Two year,DSL,Credit card,0,5.0
1785,68,148.54,10100.72,One year,No,Electronic check,1,4.0
308,66,76.37,5040.42,One year,No,Bank transfer,1,2.0
1266,54,44.67,3100.47,Month-to-month,No,Mailed check,1,1.0
1927,19,106.8,2920.73,Month-to-month,Fiber optic,Bank transfer,1,2.0
2988,9,142.2,1279.8,Month-to-month,Fiber optic,Electronic check,0,4.0
2357,8,143.88,1151.04,Month-to-month,Fiber optic,Electronic check,1,1.0
2159,36,97.72,3517.92,Month-to-month,No,Electronic check,1,4.0
1582,68,135.58,9219.44,Two year,No,Credit card,0,
2889,40,89.81,3592.4,Month-to-month,DSL,Bank transfer,1,
92,7,147.5,1032.5,Month-to-month,Fiber optic,Credit card,1,3.0
1900,62,98.07,6080.34,Month-to-month,DSL,Electronic check,1,4.0
918,5,43.56,217.8,Two year,No,Bank transfer,0,4.0
71,27,36.88,995.76,Month-to-month,Fiber optic,Bank transfer,1,1.0
795,28,71.56,2003.68,Two year,DSL,Electronic check,1,1.0
1052,60,109.69,6581.4,Month-to-month,Fiber optic,Mailed check,1,4.0
1122,33,109.5,3613.5,One year,DSL,Electronic check,1,3.0
2768,34,127.52,4335.68,Two year,DSL,Electronic check,1,5.0
252,70,145.94,10215.8,Two year,Fiber optic,Credit card,1,1.0
2645,38,136.07,5170.66,One year,Fiber optic,Mailed check,0,4.0
771,30,38.78,1163.4,Two year,DSL,Bank transfer,0,5.0
731,7,111.86,783.02,Month-to-month,Fiber optic,Electronic check,1,2.0
547,31,72.01,2232.31,Month-to-month,DSL,Bank transfer,1,3.0
2774,64,123.59,7909.76,Month-to-month,Fiber optic,Credit card,1,4.0
244,61,108.08,6592.88,Month-to-month,DSL,Credit card,1,
425,47,28.25,1327.75,Month-to-month,No,Credit card,1,
2151,27,30.54,824.58,Month-to-month,Fiber optic,Electronic check,1,5.0
716,37,27.59,1020.83,Month-to-month,Fiber optic,Electronic check,1,1.0
2697,58,89.58,5195.64,Two year,No,Bank transfer,0,4.0
2499,5,27.32,136.6,Two year,DSL,Bank transfer,0,5.0
89,1,26.33,26.33,Month-to-month,No,Credit card,1,2.0
2596,35,40.38,1413.3,One year,DSL,Electronic check,1,4.0
78,5,119.24,596.2,Two year,No,Bank transfer,0,5.0
1372,23,44.84,1031.32,Two year,Fiber optic,Credit card,1,3.0
268,59,63.75,3761.25,Month-to-month,No,Credit card,1,
1354,56,136.25,7630.0,Month-to-month,No,Bank transfer,1,
2563,21,119.86,2965.15,One year,DSL,Electronic check,1,3.0
2642,58,50.86,2949.88,Two year,Fiber optic,Electronic check,1,1.0
604,32,89.76,2872.32,One year,No,Credit card,0,3.0
2430,12,92.45,1109.4,Two year,DSL,Bank transfer,0,3.0
2223,62,37.55,2328.1,Month-to-month,Fiber optic,Electronic check,1,5.0
2177,18,112.71,2028.78,Two year,Fiber optic,Electronic check,1,5.0
941,50,71.53,3576.5,One year,Fiber optic,Electronic check,1,2.0
1584,32,61.61,1971.52,Two year,No,Mailed check,0,
1149,12,112.48,1349.76,Month-to-month,No,Credit card,1,1.0
860,25,24.34,608.5,One year,DSL,Mailed check,0,4.0
2128,23,139.73,3213.79,Two year,Fiber optic,Mailed check,1,5.0
2438,24,101.53,2436.72,Month-to-month,Fiber optic,Electronic check,1,2.0
158,9,149.96,1349.64,Month-to-month,No,Electronic check,1,4.0
1651,63,132.15,8325.45,One year,DSL,Electronic check,1,1.0
798,44,22.74,1000.56,One year,Fiber optic,Credit card,1,
2963,56,133.66,7484.96,Month-to-month,Fiber optic,Credit card,1,2.0
2831,59,37.49,2211.91,Month-to-month,Fiber optic,Mailed check,0,5.0
2347,19,42.65,810.35,Two year,No,Bank transfer,0,
778,43,23.62,1015.66,One year,DSL,Electronic check,1,1.0
2854,46,79.89,3674.94,Month-to-month,No,Electronic check,1,4.0
722,70,39.39,2757.3,Month-to-month,No,Mailed check,1,1.0
1648,25,36.08,902.0,One year,No,Bank transfer,0,4.0
2631,39,96.06,3746.34,One year,No,Mailed check,0,
906,55,130.55,7180.25,Month-to-month,DSL,Electronic check,1,
1036,14,81.5,1141.0,Month-to-month,Fiber optic,Bank transfer,1,
1174,65,22.49,1461.85,Month-to-month,Fiber optic,Credit card,1,2.0
865,20,70.58,1411.6,Month-to-month,DSL,Mailed check,1,3.0
2037,31,65.87,2041.97,One year,No,Mailed check,0,5.0
1836,26,134.25,1849.88,Month-to-month,No,Mailed check,1,3.0
208,1,94.26,94.26,Month-to-month,No,Electronic check,1,1.0
2713,54,26.73,1443.42,Two year,Fiber optic,Bank transfer,0,4.0
1325,40,47.53,1901.2,Two year,No,Credit card,0,3.0
497,2,65.09,130.18,Month-to-month,Fiber optic,Mailed check,1,4.0
1103,56,148.7,8327.2,One year,Fiber optic,Electronic check,1,5.0
1937,14,134.8,1887.2,Month-to-month,No,Electronic check,1,2.0
2030,38,37.59,1428.42,One year,DSL,Credit card,0,5.0
220,37,144.49,5346.13,Month-to-month,No,Credit card,1,4.0
306,69,70.68,4876.92,Month-to-month,No,Credit card,1,2.0
383,12,104.77,1257.24,One year,DSL,Bank transfer,0,5.0
1967,46,101.64,4675.44,One year,Fiber optic,Electronic check,1,2.0
181,70,111.65,7815.5,Two year,DSL,Bank transfer,1,1.0
2765,29,102.6,2975.4,Month-to-month,Fiber optic,Mailed check,1,2.0
1709,56,132.1,7397.6,Month-to-month,No,Mailed check,1,
2743,9,39.41,354.69,Two year,No,Electronic check,1,5.0
1645,27,141.12,3810.24,One year,Fiber optic,Mailed check,1,1.0
1821,70,40.8,2856.0,Month-to-month,DSL,Electronic check,1,2.0
1350,42,62.2,2612.4,Month-to-month,No,Bank transfer,0,3.0
1566,39,36.34,1417.26,Month-to-month,No,Mailed check,0,5.0
1641,60,143.51,8610.6,Month-to-month,Fiber optic,Electronic check,1,3.0
1561,62,113.66,7046.92,One year,Fiber optic,Credit card,1,3.0
1964,24,140.72,3377.28,One year,No,Electronic check,1,4.0
375,29,131.86,3823.94,Two year,Fiber optic,Electronic check,1,1.0
1901,31,34.85,1080.35,One year,DSL,Electronic check,1,
1295,39,25.42,991.38,Two year,Fiber optic,Credit card,0,
566,24,96.93,2327.18,Month-to-month,Fiber optic,Electronic check,1,2.0
1069,2,21.35,42.7,Month-to-month,No,Electronic check,1,2.0
84,45,102.72,4622.4,Month-to-month,No,Bank transfer,1,4.0
159,28,90.74,2540.72,Two year,No,Credit card,0,4.0
904,37,37.79,1398.23,Month-to-month,DSL,Mailed check,1,1.0
1589,62,66.97,4152.14,One year,No,Mailed check,1,4.0
1743,52,150.0,7800.0,One year,DSL,Mailed check,0,
1640,46,37.44,1722.24,Month-to-month,No,Mailed check,1,5.0
2397,44,121.06,5326.64,Two year,DSL,Electronic check,0,3.0
2503,65,25.09,1396.43,One year,DSL,Electronic check,1,5.0
1419,61,44.16,2693.76,One year,DSL,Mailed check,0,4.0
298,47,41.3,1941.1,Two year,Fiber optic,Electronic check,0,3.0
650,42,33.19,1393.98,One year,No,Electronic check,1,
187,68,99.59,6772.12,Two year,Fiber optic,Electronic check,0,3.0
1458,6,145.77,874.62,Month-to-month,Fiber optic,Mailed check,1,2.0
538,22,129.24,2843.28,Month-to-month,No,Mailed check,1,5.0
2673,45,40.1,1804.5,Month-to-month,DSL,Mailed check,1,3.0
41,71,25.11,1782.81,Month-to-month,No,Credit card,1,2.0
22,34,20.64,701.76,Two year,Fiber optic,Electronic check,1,2.0
807,14,76.48,1070.72,Month-to-month,Fiber optic,Mailed check,1,4.0
2309,2,133.36,266.72,One year,DSL,Mailed check,0,
953,19,130.39,2477.41,One year,No,Credit card,0,3.0
1739,3,122.27,366.81,Month-to-month,Fiber optic,Mailed check,1,2.0
1293,6,133.59,801.54,Two year,DSL,Credit card,0,
1520,46,90.43,4159.78,Month-to-month,Fiber optic,Electronic check,1,4.0
23,40,70.92,2836.8,Two year,DSL,Mailed check,1,2.0
1534,21,120.52,2671.97,Month-to-month,Fiber optic,Mailed check,1,2.0
2129,9,44.63,401.67,One year,DSL,Bank transfer,1,1.0
2848,23,113.7,2615.1,Month-to-month,Fiber optic,Bank transfer,1,
398,8,124.61,996.88,One year,No,Credit card,0,5.0
1634,22,67.57,1486.54,Two year,Fiber optic,Mailed check,1,2.0
717,8,101.17,809.36,Month-to-month,DSL,Electronic check,1,2.0
1663,11,44.25,486.75,One year,Fiber optic,Credit card,1,4.0
664,11,72.58,798.38,One year,DSL,Electronic check,1,1.0
99,70,81.36,5695.2,One year,Fiber optic,Mailed check,0,3.0
2031,50,134.8,6740.0,One year,No,Mailed check,0,5.0
1063,30,59.57,1787.1,Month-to-month,Fiber optic,Electronic check,1,3.0
1100,17,107.56,1828.52,Month-to-month,DSL,Bank transfer,1,2.0
2006,35,62.27,2179.45,Month-to-month,Fiber optic,Electronic check,1,5.0
959,68,132.02,8977.36,Month-to-month,No,Electronic check,1,1.0
2284,60,122.51,7350.6,Month-to-month,No,Credit card,1,2.0
1698,8,101.9,815.2,One year,No,Mailed check,1,1.0
2538,7,45.1,315.7,One year,No,Credit card,1,1.0
123,50,85.5,4275.0,Month-to-month,No,Electronic check,1,3.0
1876,71,87.18,6189.78,One year,Fiber optic,Mailed check,1,
2225,6,92.49,554.94,Two year,No,Mailed check,0,5.0
1119,25,69.44,1736.0,Month-to-month,No,Mailed check,1,3.0
2777,65,37.15,2414.75,One year,No,Credit card,1,5.0
791,17,95.81,1628.77,Month-to-month,DSL,Bank transfer,1,
11,55,131.42,7228.1,One year,DSL,Bank transfer,1,2.0
2368,68,26.44,1797.92,Two year,DSL,Credit card,0,4.0
2477,39,94.44,3683.16,Two year,No,Mailed check,0,5.0
613,10,129.64,1296.4,Month-to-month,Fiber optic,Bank transfer,1,4.0
1592,69,63.17,3579.75,Month-to-month,Fiber optic,Mailed check,1,
1150,71,75.52,5361.92,Two year,No,Electronic check,1,2.0
1820,17,104.58,1777.86,One year,DSL,Credit card,1,2.0
2953,21,21.73,456.33,Two year,DSL,Mailed check,0,5.0
2136,19,75.92,1442.48,One year,DSL,Mailed check,0,4.0
1201,15,86.75,1301.25,One year,Fiber optic,Credit card,1,2.0
1080,20,88.03,1760.6,Month-to-month,No,Bank transfer,1,3.0
1888,0,57.19,,Two year,Fiber optic,Electronic check,1,
935,27,122.11,3296.97,Month-to-month,No,Electronic check,1,1.0
288,65,24.59,1598.35,One year,Fiber optic,Credit card,0,5.0
1946,62,110.5,6851.0,One year,No,Electronic check,1,2.0
1615,59,26.73,1577.07,One year,No,Bank transfer,0,5.0
183,38,69.62,2645.56,Month-to-month,No,Credit card,1,4.0
1916,26,132.15,1749.24,Month-to-month,DSL,Bank transfer,1,5.0
2804,66,62.51,4125.66,Two year,DSL,Mailed check,0,
1246,49,37.61,1842.89,Month-to-month,DSL,Electronic check,1,2.0
2132,27,95.23,2571.21,Month-to-month,Fiber optic,Bank transfer,1,1.0
2813,28,27.73,776.44,Two year,Fiber optic,Mailed check,1,1.0
