distance,cargo_weight,cargo_type,departure_hour,day_of_week,season,weather_score,driver_exp,traffic_index,fuel_consumption
902.1,12.9,3,6,2,3,7,1,5.9,29.9
1091.2,8.5,3,4,4,4,8,15,4.9,25.5
691.9,6.9,3,4,3,3,1,21,6.9,27.8
276.6,7.0,1,12,5,1,9,18,6.7,29.2
201.0,3.4,3,23,1,2,8,3,7.4,24.9
,16.0,2,15,1,2,2,22,5.2,28.8
710.3,1.6,4,10,2,1,2,10,9.8,31.9
1315.2,13.7,2,5,4,4,6,13,6.2,29.8
749.4,17.4,3,18,1,3,10,13,8.2,30.8
1387.4,10.2,1,13,6,4,9,9,5.2,28.5
177.3,1.9,3,1,3,1,2,9,4.0,27.3
215.3,8.9,3,11,5,4,7,23,5.7,25.7
1398.0,7.2,3,4,3,3,5,17,6.2,26.1
1423.9,19.7,2,11,2,3,7,25,3.8,26.9
506.3,14.0,2,1,5,1,6,9,7.8,33.7
565.0,14.6,2,5,1,3,6,8,4.8,28.3
706.1,10.6,3,19,1,3,6,13,6.9,26.2
653.4,14.3,1,4,5,3,1,16,3.6,31.4
325.6,14.6,1,2,6,1,6,3,5.4,31.6
1352.6,1.8,2,5,2,3,2,10,4.2,24.3
417.3,4.8,2,22,3,1,5,11,4.8,29.1
1072.6,0.8,2,22,3,1,6,3,7.1,28.8
147.4,10.4,3,15,5,2,8,15,2.4,24.6
106.2,17.6,1,18,3,1,9,4,3.2,31.6
997.9,12.4,4,21,4,3,2,22,4.2,28.8
541.6,10.3,3,7,4,2,6,13,3.5,26.8
1000.4,18.6,3,9,5,1,8,5,2.6,32.2
186.3,3.9,4,0,0,2,4,14,8.4,27.5
,2.0,3,12,4,2,1,9,2.5,25.5
1135.3,18.4,3,22,1,3,10,11,6.8,28.3
,18.1,2,0,0,4,9,7,5.1,29.3
247.9,13.8,3,17,5,3,8,11,2.5,24.5
514.2,5.3,1,11,2,3,8,4,3.7,24.1
584.1,19.4,3,23,5,3,4,8,2.0,31.2
,15.4,1,14,6,3,8,10,1.9,26.8
480.5,13.6,3,9,0,2,10,20,4.2,26.5
137.9,4.8,3,2,3,1,3,23,7.8,28.7
584.9,10.5,2,13,0,3,5,22,4.6,29.2
419.1,16.5,2,23,5,1,9,10,6.1,32.3
609.6,17.3,4,0,6,1,3,10,2.2,34.3
335.6,11.4,2,0,6,1,7,7,8.9,33.2
429.7,10.7,1,21,6,2,1,13,4.0,30.1
959.1,14.1,2,6,2,4,10,24,2.7,25.6
612.8,10.8,4,14,1,4,1,7,4.2,31.1
550.8,8.6,3,14,6,1,1,18,9.7,31.0
824.2,2.2,3,11,4,4,5,7,6.7,25.4
,3.0,4,11,2,1,8,10,2.1,27.2
599.4,15.3,3,16,1,4,3,14,2.5,29.0
901.9,1.0,4,5,0,1,7,19,7.9,29.7
1451.0,1.5,3,4,0,1,4,22,8.6,29.6
806.9,18.1,4,23,4,4,10,16,1.7,29.7
1369.2,14.2,3,0,1,4,5,16,3.6,27.1
,0.6,2,4,5,2,5,22,1.4,23.8
135.1,6.6,1,17,5,3,1,16,2.1,25.7
672.2,15.4,1,13,3,4,3,3,2.2,30.8
1062.6,8.6,3,7,2,4,1,2,4.9,27.0
,9.6,4,2,1,2,9,14,1.1,27.6
714.6,9.4,3,8,1,4,5,1,7.4,27.0
184.5,4.4,3,1,4,4,4,18,4.6,27.7
864.9,14.6,3,13,5,4,3,20,4.6,30.0
233.5,2.5,4,11,5,4,8,25,9.7,28.1
1139.7,10.4,3,22,6,4,7,1,4.0,27.7
786.1,3.8,2,19,4,2,4,16,1.4,22.2
1099.0,1.4,3,11,3,2,3,24,4.6,24.2
1310.6,3.3,3,12,2,4,10,4,5.2,25.0
,17.5,2,16,2,2,1,20,5.2,31.8
938.0,3.9,2,7,2,4,6,25,5.2,24.7
1144.1,5.9,2,14,6,4,10,2,4.0,24.9
1271.6,3.2,2,0,3,1,4,12,5.9,29.7
1310.1,14.8,2,22,1,1,1,2,8.8,36.1
102.8,9.2,4,22,1,3,9,13,4.2,24.8
856.5,18.9,2,21,0,1,10,22,5.8,31.6
363.6,,4,5,5,3,1,7,8.6,33.5
1297.5,10.9,1,18,1,1,4,20,4.6,29.8
990.2,13.3,4,13,0,4,1,21,2.2,29.3
,1.3,3,23,2,2,9,1,4.9,25.5
322.8,19.0,4,0,3,3,9,14,5.5,30.3
541.6,19.2,3,9,6,2,9,7,8.8,31.1
,5.9,3,2,6,3,4,25,8.7,25.8
346.3,12.8,3,22,1,3,8,18,7.9,28.3
185.7,4.4,3,4,3,2,2,13,4.4,26.5
1337.6,11.2,3,0,5,4,2,17,3.5,30.2
1158.1,,1,2,5,4,6,5,5.0,30.0
,18.8,1,23,3,2,10,13,3.9,30.3
473.9,7.1,4,12,1,1,3,20,9.8,31.9
1459.5,14.0,1,2,5,2,5,24,1.8,26.3
,14.5,3,9,3,3,10,4,5.6,28.8
935.3,4.8,2,10,1,4,5,23,4.5,26.3
496.1,12.8,3,19,4,1,9,8,8.0,32.0
483.7,13.3,2,5,6,2,7,22,6.4,29.7
107.3,15.4,3,2,6,4,9,24,1.5,24.7
1106.3,20.0,4,17,6,3,4,20,7.1,35.5
112.6,1.3,4,10,4,4,9,25,5.4,24.2
57.0,4.4,2,2,5,3,9,14,6.5,24.4
1107.8,3.3,2,10,1,1,9,20,1.8,27.9
1425.9,3.5,4,10,2,1,10,23,5.6,27.5
1146.9,9.4,1,5,1,4,4,6,5.8,31.1
733.9,17.6,1,4,0,3,9,18,2.3,28.7
754.8,9.3,3,2,5,4,7,19,6.5,26.5
682.4,13.5,3,20,3,2,1,13,9.2,34.5
520.7,7.8,2,0,3,1,10,15,1.2,24.6
806.5,6.7,1,12,0,1,8,17,3.3,28.1
675.2,16.8,4,0,1,2,7,12,4.0,32.1
917.3,,4,19,0,1,1,15,5.9,35.1
1352.3,7.3,3,9,3,1,10,12,7.7,32.7
1492.8,18.3,3,23,4,1,10,12,6.9,30.9
164.2,10.2,4,1,0,1,9,12,5.2,33.4
,4.2,3,7,4,2,4,12,9.6,25.4
312.0,9.9,3,9,0,4,1,9,4.1,24.9
560.6,13.7,3,1,5,2,8,3,8.1,29.9
466.8,7.7,2,10,6,2,6,14,8.4,28.9
303.1,17.0,4,11,4,3,3,11,1.9,32.3
1157.9,10.9,3,10,3,3,3,1,1.4,28.0
769.6,9.6,2,12,5,2,7,14,9.9,29.4
1382.9,17.2,3,4,1,1,9,22,4.2,31.1
,9.5,4,5,6,2,6,7,7.0,31.0
,8.6,2,11,6,1,10,23,1.3,27.6
634.7,2.5,3,15,4,1,6,14,7.9,27.0
166.4,7.6,1,9,6,3,6,10,4.2,25.5
431.0,8.2,3,10,2,1,4,22,6.2,30.9
,4.0,4,23,6,2,1,24,1.4,28.1
353.0,12.0,4,15,0,2,3,24,2.0,31.0
,,4,1,5,4,4,20,8.4,29.3
881.8,4.9,3,8,2,1,7,16,6.0,27.4
772.1,11.4,3,1,6,1,2,22,8.0,33.4
,5.7,3,21,3,3,6,22,2.5,21.7
596.3,13.0,2,19,1,3,6,23,4.0,28.3
1248.8,14.0,3,11,2,3,6,21,8.7,28.5
250.9,6.4,3,6,6,3,10,9,6.3,24.2
,2.2,3,17,5,4,2,25,7.0,27.1
1050.2,10.0,3,4,2,3,4,21,2.9,24.5
1308.9,2.3,3,18,1,3,4,22,6.0,22.8
585.9,10.5,2,20,0,3,8,4,7.6,28.8
873.2,14.7,2,4,0,1,7,1,2.6,29.1
150.3,12.6,3,12,0,1,9,25,3.7,28.9
297.0,9.2,1,3,2,2,6,16,1.1,26.1
,18.9,4,14,1,4,9,15,9.7,31.9
1105.4,2.5,1,16,0,4,1,18,9.1,27.8
467.7,,4,0,5,3,2,18,1.8,31.2
1099.4,16.1,2,22,6,3,7,2,8.5,31.7
146.3,8.7,4,6,6,4,3,8,5.9,29.9
1300.7,3.5,3,11,5,1,3,14,9.7,29.6
1261.5,3.5,4,6,0,1,3,1,5.6,32.3
178.9,18.5,4,21,1,3,2,23,2.9,32.4
84.4,5.1,3,18,5,1,3,5,8.7,32.2
131.6,17.5,2,23,0,1,10,11,9.4,33.6
1287.8,10.3,3,9,5,2,1,4,5.8,28.9
,9.5,2,13,0,4,10,2,4.7,27.0
845.0,12.6,4,13,0,2,6,12,8.0,32.0
668.1,4.7,4,5,5,1,8,20,1.8,28.7
1203.5,8.9,2,22,5,1,8,8,8.6,30.1
758.9,18.8,3,20,0,2,1,12,8.7,33.4
776.0,5.1,2,23,0,1,3,24,3.7,28.4
,18.5,3,10,6,2,9,10,1.1,25.0
267.7,19.9,3,3,1,1,7,22,1.1,32.1
,,3,3,6,4,4,25,9.8,26.7
125.0,10.9,4,13,3,1,6,14,8.0,30.6
742.6,3.9,2,19,6,1,5,16,4.2,27.5
,12.6,3,16,6,1,1,22,9.0,33.2
1014.6,19.8,3,17,4,2,10,17,9.0,30.0
1043.6,18.0,2,18,0,4,3,15,9.2,35.2
,18.5,3,20,6,3,9,23,5.5,29.1
656.9,4.7,1,22,2,4,3,24,8.4,28.5
581.5,11.1,3,8,1,3,7,8,1.3,24.7
806.1,5.1,4,17,4,2,5,19,2.4,27.0
720.2,18.0,1,6,2,4,9,7,6.7,29.4
,4.2,1,16,5,1,7,19,1.9,29.9
492.9,3.5,3,1,1,1,6,3,1.4,26.1
,0.7,2,1,6,2,4,7,2.0,25.4
579.3,4.0,2,4,0,4,9,20,5.1,22.9
267.4,4.2,3,13,3,4,2,20,5.4,27.0
1314.6,2.0,3,21,6,3,6,12,9.3,24.1
923.1,,4,14,5,4,3,20,4.8,29.3
244.0,15.7,3,13,5,3,5,13,5.6,29.9
1056.1,5.5,3,16,4,1,1,3,8.3,31.9
1279.1,15.8,3,21,3,1,7,21,8.3,32.1
394.4,8.7,2,14,1,1,8,2,3.9,24.5
268.4,15.6,3,17,2,4,7,21,7.5,29.2
62.5,6.8,3,9,4,2,7,23,9.0,27.7
118.5,11.5,4,23,2,2,1,1,8.4,32.6
1155.3,7.9,1,11,2,2,7,25,4.0,26.5
1481.4,,3,21,4,1,4,16,7.7,28.7
115.1,11.9,3,23,4,1,7,16,7.6,29.8
1134.7,15.1,1,21,3,3,7,9,3.2,28.0
154.2,15.2,4,7,1,3,3,5,7.0,30.1
908.6,7.4,2,8,1,1,2,1,1.8,29.5
,10.6,4,18,1,1,2,11,3.5,33.0
,15.4,3,22,2,3,5,20,1.3,27.0
65.9,1.6,2,14,6,1,6,1,2.2,27.2
,1.9,3,18,2,2,1,6,2.0,24.3
1487.3,7.8,2,10,6,3,8,21,9.5,23.5
423.5,4.9,3,20,3,1,3,11,2.5,27.3
324.8,7.8,4,9,3,4,9,3,1.7,25.4
229.7,2.3,3,14,1,4,7,25,7.8,26.8
855.1,12.0,2,12,5,1,8,9,6.8,30.4
914.8,,3,20,5,3,3,5,6.7,30.5
1198.8,15.9,3,19,6,4,7,15,9.0,32.6
1142.0,13.2,3,20,5,3,7,3,7.0,27.5
,8.2,3,2,0,2,9,18,7.0,26.5
,,3,5,6,4,6,17,5.1,30.2
408.5,14.7,3,21,4,2,8,23,6.1,31.0
856.0,10.8,3,3,3,1,5,8,7.9,33.4
481.2,4.5,3,18,1,1,10,11,4.2,25.0
528.2,13.2,2,15,3,4,8,17,1.3,25.0
,12.0,3,8,5,1,1,5,4.8,31.5
1038.7,13.8,3,0,4,1,8,10,4.4,29.3
1463.2,15.7,4,0,0,1,2,3,2.6,34.2
654.5,18.3,4,21,5,2,1,18,7.4,34.4
829.3,19.0,4,2,5,3,6,17,8.2,33.3
756.3,12.8,2,17,4,3,5,3,2.4,26.4
205.6,19.3,3,3,1,4,5,4,5.3,32.6
393.2,18.3,4,9,2,3,5,11,3.9,30.5
,0.6,2,2,3,1,4,17,6.1,25.4
147.7,12.9,1,15,6,4,10,20,1.8,25.7
1400.6,4.0,1,2,5,2,8,12,9.4,27.2
229.6,6.3,3,15,0,4,8,21,1.6,25.0
337.1,6.3,3,23,0,2,6,11,8.4,28.7
1159.7,9.9,2,17,0,1,8,15,2.8,29.4
190.6,0.7,3,15,6,2,6,7,7.9,26.8
1355.4,5.1,3,21,6,2,10,17,3.5,21.0
1102.3,1.1,4,19,1,4,1,23,8.1,28.2
149.5,13.2,3,17,6,3,8,8,9.2,27.2
1053.2,17.8,4,13,3,1,5,18,9.4,39.1
965.9,20.0,3,9,2,1,4,12,8.8,36.7
1148.2,9.2,4,14,5,3,7,14,4.8,28.4
1250.9,5.6,3,2,0,1,10,15,4.9,26.1
1091.6,17.1,4,21,0,3,3,11,9.6,33.9
900.0,2.7,4,21,1,4,5,17,9.0,28.2
517.6,19.5,3,6,4,4,3,10,5.4,32.5
1061.0,14.4,3,18,5,3,9,5,4.6,27.1
,10.3,2,16,3,2,6,10,1.8,26.6
901.9,,2,20,3,3,3,12,4.3,24.6
1013.3,0.9,1,21,4,1,10,22,5.2,27.2
683.8,11.1,1,17,0,3,3,17,8.5,30.9
1146.4,8.6,3,22,4,1,2,11,3.9,31.2
1496.6,16.9,1,7,5,1,3,22,3.7,34.1
282.6,13.0,4,10,2,3,4,1,1.2,28.3
343.5,8.9,3,3,4,3,3,18,1.4,25.3
832.2,4.9,4,20,2,3,1,24,8.3,30.0
748.0,9.9,3,6,6,2,10,18,2.5,24.3
878.8,3.7,2,12,1,3,4,15,9.7,26.8
121.2,13.5,2,3,0,2,10,14,1.5,26.6
,12.3,4,6,6,1,7,5,8.3,35.3
895.3,,1,16,3,3,9,4,2.0,28.7
898.5,9.3,3,6,2,1,4,4,6.7,31.3
1003.1,5.9,2,12,5,1,7,24,7.8,30.3
1094.3,16.8,3,10,1,3,4,10,3.0,29.2
980.2,14.0,1,14,2,3,4,25,6.0,28.4
,14.3,3,6,0,1,10,16,8.0,30.9
955.9,10.8,1,11,3,2,9,19,2.5,25.3
829.4,17.6,4,0,5,4,4,24,5.7,31.6
929.0,4.9,1,12,6,4,1,13,5.8,31.7
196.7,8.3,2,2,3,4,6,2,7.9,30.5
,16.0,1,17,0,3,10,21,4.3,29.0
814.7,3.1,4,20,1,1,10,9,6.8,30.2
,16.3,3,9,1,2,5,4,9.6,31.7
1034.6,7.4,3,21,6,3,6,7,7.4,25.4
181.1,2.9,3,9,4,3,9,25,1.2,20.2
908.8,2.0,4,20,6,1,2,11,2.4,28.5
371.5,16.9,1,12,5,4,3,15,4.6,32.3
,15.7,3,13,6,4,2,20,4.6,30.1
1249.8,6.1,4,9,1,1,6,15,4.0,31.3
910.5,2.8,1,22,3,3,9,4,5.0,24.6
907.5,5.3,1,16,0,1,4,3,9.5,30.5
541.0,4.7,3,11,2,2,9,24,8.2,25.4
697.1,14.8,1,19,2,4,6,6,2.2,29.4
1303.0,4.7,2,11,1,3,3,7,5.0,25.8
1098.8,4.7,3,21,0,2,10,2,7.1,24.9
803.6,1.1,2,11,2,1,7,19,2.5,24.2
,12.1,3,19,0,4,6,13,1.5,25.4
123.1,13.9,3,6,4,2,2,16,9.6,29.9
257.4,13.2,3,13,1,3,6,5,8.1,29.1
329.9,11.6,3,14,1,1,3,14,9.0,34.0
591.4,19.3,3,12,0,4,5,14,8.0,31.6
1419.0,9.7,3,10,3,2,10,22,7.1,25.1
782.5,17.3,4,0,1,3,10,18,7.9,32.5
390.5,13.1,3,23,4,1,5,16,5.7,32.9
203.3,2.1,3,5,6,3,4,17,3.3,22.5
540.5,16.3,4,4,5,4,3,20,1.9,29.8
1232.8,11.9,3,19,0,2,3,6,6.4,29.6
605.8,13.2,2,1,0,2,6,15,3.0,27.6
1170.1,4.0,1,18,6,3,10,24,8.4,24.8
1213.9,9.0,3,8,6,4,9,19,5.8,24.2
210.7,17.7,3,17,2,4,3,21,10.0,34.1
932.6,4.7,3,5,3,1,9,2,4.5,27.4
1440.7,0.5,3,16,2,2,5,21,4.8,25.6
633.1,5.5,1,23,4,4,7,17,3.4,25.6
123.9,,3,12,1,4,3,5,3.6,29.5
1388.8,16.5,3,13,6,3,9,23,5.3,27.0
,13.0,4,14,2,1,5,22,1.6,30.7
807.1,18.4,3,8,1,3,8,17,8.5,29.5
850.8,9.4,3,13,2,4,3,25,1.9,28.0
357.0,8.1,3,15,6,4,10,21,9.2,26.9
,5.0,3,0,2,3,5,11,4.6,26.5
773.0,4.8,2,10,5,3,7,25,5.1,23.1
99.1,14.9,3,12,5,4,6,12,9.7,29.6
1040.4,2.1,2,5,6,3,6,4,7.7,26.0
1428.2,5.2,1,11,1,3,3,3,3.5,25.5
1252.3,,3,9,2,4,10,18,3.8,28.3
451.9,11.7,3,13,5,1,3,4,2.3,30.4
127.3,1.4,3,6,0,1,4,23,6.7,27.9
1413.5,14.2,3,21,0,4,5,24,6.9,31.4
1408.7,10.4,4,15,0,1,5,1,9.0,35.4
822.0,17.2,3,15,0,4,3,5,3.6,30.4
981.4,13.8,3,19,5,4,9,5,1.6,25.8
,,3,0,2,2,7,18,3.0,23.0
658.7,4.5,4,6,0,4,10,7,9.7,29.7
,5.5,3,4,4,3,4,17,9.9,27.0
190.3,14.2,3,14,2,3,5,23,4.2,28.3
,10.4,3,8,0,4,6,17,5.4,27.1
1263.1,15.1,2,17,6,4,6,25,8.6,31.0
261.5,10.5,3,22,4,4,2,13,5.3,27.1
378.7,6.9,3,8,3,4,9,23,9.6,28.2
845.5,,2,7,6,3,10,20,8.5,23.0
361.9,4.5,3,11,1,2,6,12,7.7,27.5
286.6,8.3,2,11,4,1,4,8,6.7,32.3
866.8,11.3,4,8,5,1,5,17,2.9,32.2
,18.8,3,8,0,2,1,20,2.6,31.7
957.9,5.2,2,8,1,2,1,3,8.8,28.0
1372.7,13.5,3,11,0,1,4,8,3.2,30.7
268.9,3.5,3,10,3,2,3,25,3.2,23.6
1374.5,14.4,3,10,4,4,3,4,8.6,31.0
1358.6,0.7,3,7,1,1,4,24,1.4,22.9
1252.2,13.3,1,15,0,2,2,4,7.5,32.4
965.4,3.7,2,11,3,4,5,15,6.5,27.1
949.2,4.0,3,5,2,2,1,8,1.3,26.4
976.9,11.4,3,18,0,3,8,4,2.6,24.0
1051.2,7.8,3,21,4,3,7,6,3.7,24.2
,9.7,1,9,5,4,2,24,3.0,27.1
1439.2,6.5,4,12,2,3,2,7,2.5,26.7
899.1,19.1,3,22,2,3,1,23,8.7,32.0
1183.1,6.2,3,7,1,4,2,16,9.3,29.1
,11.1,2,5,2,2,6,25,2.6,25.5
68.0,17.2,3,8,3,2,1,12,6.2,30.2
789.1,13.5,4,10,6,3,1,13,4.9,32.5
,6.8,2,10,1,3,6,3,4.4,25.4
683.6,11.3,3,14,5,3,10,9,9.6,28.4
542.6,2.1,3,6,3,4,5,15,1.4,23.4
412.2,11.1,2,13,3,3,3,10,9.8,30.7
814.9,8.9,2,2,2,4,9,5,3.9,25.8
594.2,15.3,3,22,6,1,9,13,6.1,30.2
1456.4,17.0,2,7,0,1,9,25,9.4,34.8
300.7,4.4,1,7,1,4,4,23,6.8,28.3
513.5,2.1,4,3,2,2,1,10,7.9,28.9
476.2,8.1,3,9,4,2,10,4,1.9,23.1
837.8,10.9,3,23,2,4,9,1,6.1,30.0
,7.8,3,14,6,2,6,17,3.8,25.5
983.4,12.8,3,16,1,1,8,18,4.8,28.9
1427.5,10.4,3,14,3,3,10,23,3.1,23.1
463.6,18.8,1,8,3,1,1,15,6.5,36.7
1054.5,,2,18,2,4,5,7,5.8,27.0
,2.1,3,8,0,2,9,1,2.2,22.8
430.5,6.4,4,19,5,2,8,14,7.6,31.9
722.4,12.3,3,23,1,4,2,8,3.6,26.8
,5.5,4,0,0,1,1,20,6.3,32.0
945.6,5.7,3,4,3,3,4,17,8.8,27.1
1033.6,7.1,3,18,1,4,5,13,4.6,24.1
1132.8,15.0,3,2,4,1,2,19,6.8,33.9
799.0,18.8,1,17,5,4,3,14,8.8,35.3
925.7,7.3,3,5,1,3,6,17,6.6,24.2
624.3,4.3,1,14,0,1,8,20,9.8,30.3
109.8,8.7,3,15,0,4,6,2,1.7,25.7
194.9,7.4,2,7,0,4,6,5,4.3,26.9
999.7,19.8,4,20,3,4,8,12,7.3,36.9
1493.6,9.5,3,21,2,4,7,18,5.4,25.8
72.9,13.7,3,5,5,3,3,11,3.3,28.2
858.5,18.3,3,17,2,1,3,23,4.0,32.4
1139.0,12.8,1,16,4,3,2,25,7.5,30.0
1248.8,5.4,3,6,3,4,2,3,8.1,28.7
,12.3,3,19,2,4,9,17,6.7,28.3
948.9,8.3,3,7,5,1,7,2,9.0,31.2
1060.3,8.7,3,6,3,3,7,20,5.7,25.8
1295.5,19.6,4,17,3,4,5,3,8.4,35.3
227.3,,1,2,3,1,1,3,2.0,28.7
1393.0,9.6,4,22,4,1,5,19,9.9,35.5
,3.6,1,9,2,1,2,10,8.9,33.1
1262.5,4.0,4,11,0,3,10,10,9.0,28.7
161.3,12.3,4,16,2,2,5,11,8.9,33.6
332.2,15.1,4,21,2,4,2,12,8.6,33.6
,12.9,1,18,6,4,3,17,1.8,27.4
695.6,6.9,3,9,6,1,7,19,9.2,31.3
534.8,,4,17,1,3,5,24,2.5,22.9
290.7,9.7,3,9,2,4,1,14,8.8,29.6
704.1,10.3,3,12,3,1,4,22,6.0,33.1
633.4,15.5,3,16,1,1,7,16,3.5,31.0
1163.1,13.0,1,13,0,4,6,2,3.8,29.5
1345.0,17.5,3,1,6,1,6,22,3.4,28.9
996.2,15.8,1,1,4,1,7,11,7.5,33.1
230.4,7.6,3,3,2,4,8,12,7.6,28.1
478.3,12.8,3,2,1,3,5,21,4.8,25.3
1374.3,15.1,2,17,3,4,8,22,4.8,28.4
178.7,19.2,1,4,1,2,10,25,2.9,27.2
639.9,8.7,4,5,1,3,2,14,4.6,28.4
1416.6,13.1,3,7,6,3,8,12,7.0,25.8
1428.5,8.2,3,4,4,4,3,11,6.6,28.4
646.2,,3,20,2,1,2,9,2.2,29.3
1017.7,18.3,3,2,1,1,3,7,7.6,34.9
712.3,18.4,3,4,5,2,10,8,9.9,32.3
1142.5,3.6,3,5,4,3,7,19,8.3,25.3
95.8,4.5,2,2,5,3,5,8,1.1,23.4
,15.2,3,6,5,4,3,16,8.4,31.8
940.6,12.8,2,4,2,3,6,7,1.3,25.4
,18.1,4,8,4,4,6,21,2.2,30.7
,6.6,3,3,2,3,5,11,3.2,24.8
559.3,17.0,2,22,0,2,5,14,5.4,28.8
1335.6,13.8,3,18,0,4,8,25,8.6,28.8
1237.9,4.3,1,15,0,2,6,22,8.3,30.1
764.6,3.0,3,14,6,4,1,9,4.4,26.7
,14.2,4,16,5,3,4,8,5.3,32.6
443.1,3.6,3,22,2,1,1,14,2.5,28.1
766.7,16.0,3,3,6,1,10,19,9.6,31.8
336.3,11.4,3,12,5,4,4,25,3.5,26.7
1298.3,9.8,3,4,0,4,10,10,2.8,22.8
1243.4,5.9,1,10,1,1,3,15,9.9,34.4
1358.1,19.7,3,21,2,1,4,3,2.9,34.1
1322.3,14.6,3,15,5,2,5,19,2.6,26.6
,15.7,1,15,4,3,10,14,9.8,31.5
381.1,15.5,1,2,2,2,1,17,1.7,30.8
1401.1,11.9,1,19,5,1,8,6,1.3,29.5
878.3,18.8,2,17,2,3,7,11,5.1,29.7
662.6,11.9,1,8,6,3,3,2,3.7,29.4
862.5,10.6,3,8,5,3,9,9,8.8,28.0
546.8,5.8,3,13,4,4,6,10,7.6,27.3
468.4,6.0,3,18,0,2,6,12,5.9,26.4
,14.9,2,12,1,3,4,25,1.1,25.4
169.5,7.0,3,20,6,2,5,16,3.4,26.6
770.0,14.7,4,4,5,4,9,23,9.0,34.4
1337.3,19.1,2,16,1,2,10,6,3.2,27.2
,9.1,2,19,6,2,9,25,1.2,23.6
805.4,2.4,3,16,2,3,4,16,3.1,22.3
671.5,,2,8,2,2,7,1,7.8,30.6
723.4,0.7,2,11,2,2,10,22,8.7,24.7
353.5,15.8,3,11,3,4,7,4,3.6,28.7
1243.3,10.8,3,7,5,1,1,21,3.1,29.5
337.7,10.0,4,3,1,1,8,6,8.5,33.0
,,4,4,6,4,6,17,2.8,28.1
1152.0,10.6,3,15,2,2,5,19,4.3,25.0
883.6,6.8,3,5,6,4,1,3,4.4,29.1
1301.2,,4,18,6,3,5,25,4.6,27.7
,8.6,3,19,3,1,8,23,1.7,28.1
1328.3,18.0,4,9,0,1,6,11,8.6,36.4
,3.1,3,8,4,4,3,7,2.9,25.4
1208.2,6.8,2,23,5,4,9,15,4.3,23.7
1013.6,4.2,2,0,6,2,5,20,6.7,25.3
1277.2,8.8,2,6,0,2,7,3,8.2,30.9
1490.0,3.1,4,16,5,4,1,4,6.3,29.3
659.2,15.3,2,20,2,1,2,16,4.3,33.4
1230.2,2.5,3,11,5,3,3,8,1.0,23.0
1129.6,13.5,3,17,4,2,2,23,5.5,27.8
706.7,5.7,4,5,6,4,5,14,6.1,28.8
1394.1,9.7,3,22,0,2,5,17,4.2,27.3
621.9,4.4,1,13,3,2,1,9,6.7,29.8
869.9,14.7,2,17,4,3,7,17,8.1,26.8
203.6,19.0,3,4,2,3,5,7,1.3,26.9
377.4,,4,11,2,1,4,13,8.3,33.0
,,3,17,2,1,3,1,6.3,33.8
625.0,6.8,3,9,5,4,4,12,3.9,27.6
621.4,11.4,4,23,1,4,2,20,7.2,32.1
,14.2,3,19,6,1,9,10,7.3,32.1
,4.4,1,3,1,3,6,2,7.8,28.8
1218.4,9.2,4,20,2,2,9,21,4.7,26.6
1348.0,1.8,3,9,6,2,9,8,6.2,24.8
,14.1,4,14,0,3,5,17,5.3,30.6
883.5,8.6,3,9,2,3,4,18,4.3,25.9
727.5,17.9,3,16,5,2,8,8,2.2,27.9
940.7,5.8,2,10,2,4,4,8,9.3,28.9
698.5,18.5,3,11,1,3,5,13,2.1,24.5
628.0,3.3,1,13,0,4,5,12,6.8,28.8
734.2,12.3,3,5,1,3,7,3,4.6,25.3
893.9,6.5,2,10,1,2,1,3,8.4,31.7
776.4,4.0,2,1,6,2,3,2,5.2,25.4
734.6,,3,1,3,1,7,8,2.7,24.5
1235.9,13.3,3,15,1,3,5,4,2.4,27.2
1131.2,5.0,3,6,5,3,7,19,4.5,24.0
545.0,11.7,3,16,4,4,7,22,5.8,28.1
,19.6,3,18,2,2,4,20,6.7,32.1
1287.8,6.7,3,15,1,1,5,7,8.6,30.7
,1.2,3,10,1,4,1,9,4.4,25.0
894.9,3.3,1,13,4,3,8,25,8.0,26.2
463.7,2.8,3,18,5,1,5,4,3.0,26.0
,,4,8,4,2,3,9,8.9,32.7
396.2,15.0,3,10,3,4,6,12,1.9,25.4
1023.5,6.3,4,5,3,4,1,11,8.2,31.9
,3.3,2,4,6,3,5,24,3.4,23.0
791.2,13.0,3,1,3,1,10,21,6.9,30.1
1425.5,6.4,3,1,4,3,4,25,5.9,27.5
,11.7,3,3,1,1,4,6,6.2,33.5
1319.8,18.7,3,18,3,2,5,2,9.8,34.5
1481.1,6.2,1,15,0,2,3,23,6.4,29.3
1318.5,10.5,3,2,3,4,3,4,2.9,27.7
290.5,16.2,3,18,5,3,5,17,4.7,28.7
1238.5,14.0,3,18,4,2,7,23,1.9,26.8
96.6,15.2,1,21,6,1,3,2,4.0,34.3
620.3,,2,23,2,1,3,16,3.6,31.8
1312.6,11.0,4,2,5,4,8,24,6.8,30.5
1048.7,11.0,2,12,5,3,6,25,9.2,28.2
822.5,14.5,3,19,4,2,4,8,3.5,29.3
612.4,14.1,2,5,5,4,9,7,8.6,30.9
1227.8,13.6,3,14,3,4,10,6,8.9,28.7
1078.9,8.0,3,2,2,1,9,15,6.7,29.0
729.2,16.7,4,7,4,4,3,23,7.3,33.8
,,3,23,2,1,10,23,8.2,26.7
383.4,3.5,2,17,4,4,4,9,4.3,27.0
,7.2,1,6,6,3,1,13,9.9,29.4
