session_count,device_type,pages_viewed,time_on_site,key_pages_viewed,consultation_requested,visit_time_of_day,weekend,order_made
4,смартфон,2,4.85,2,0,вечер,0,0
3,планшет,7,2.99,3,0,вечер,0,1
6,ПК,6,3.0,1,0,вечер,0,1
1,планшет,6,2.96,1,0,утро,0,0
3,смартфон,5,5.42,1,0,ночь,1,0
1,смартфон,5,1.42,0,0,день,1,1
1,смартфон,2,2.91,2,1,утро,0,0
2,ПК,4,12.09,4,0,день,0,1
2,смартфон,3,17.57,1,1,день,0,0
1,ПК,9,1.0,1,0,утро,0,0
2,смартфон,2,1.0,2,0,день,0,1
3,ПК,3,19.31,1,1,день,0,0
2,смартфон,8,2.42,0,0,вечер,0,1
2,ПК,7,3.74,1,0,ночь,1,1
4,смартфон,6,4.11,2,0,день,0,1
1,планшет,6,20.09,0,0,день,0,0
1,смартфон,1,1.78,2,1,вечер,0,1
3,планшет,4,16.74,1,0,утро,1,0
2,планшет,2,6.31,1,1,утро,0,0
5,смартфон,4,15.29,0,0,вечер,1,0
3,смартфон,4,11.65,1,0,вечер,1,1
7,смартфон,2,13.17,2,0,вечер,0,1
1,смартфон,5,1.21,1,0,вечер,0,0
4,планшет,4,3.69,2,0,день,0,0
1,смартфон,1,2.58,2,0,день,0,0
2,смартфон,2,1.35,1,0,день,1,0
4,планшет,4,10.2,2,0,утро,0,0
2,смартфон,2,11.88,0,0,утро,0,0
1,ПК,2,1.53,3,0,вечер,0,0
2,смартфон,6,14.63,0,0,утро,0,0
2,смартфон,1,3.38,1,1,вечер,1,1
1,смартфон,2,4.73,4,0,день,0,1
1,смартфон,5,49.99,2,0,утро,1,1
3,смартфон,4,2.13,0,0,вечер,0,1
1,смартфон,5,1.26,1,1,день,0,1
1,смартфон,10,3.13,1,0,вечер,0,1
1,смартфон,1,26.85,3,1,день,0,1
2,смартфон,1,1.28,1,1,вечер,0,1
1,смартфон,6,9.57,3,0,день,1,1
1,планшет,5,15.75,4,0,вечер,0,1
1,ПК,5,25.56,3,0,день,1,1
3,ПК,6,6.5,1,0,вечер,0,0
3,ПК,6,6.12,2,0,утро,0,0
1,ПК,5,17.58,1,0,день,1,0
2,смартфон,5,2.18,2,0,день,0,0
3,смартфон,4,6.2,1,0,утро,1,0
5,смартфон,8,10.15,1,1,вечер,1,1
3,планшет,2,12.04,2,0,день,0,0
1,ПК,4,1.19,0,0,вечер,0,0
3,смартфон,4,20.19,3,0,день,0,1
2,смартфон,4,17.05,0,0,вечер,1,0
1,планшет,2,3.81,1,0,вечер,0,0
2,смартфон,2,6.47,1,1,вечер,0,1
4,смартфон,4,4.85,0,0,день,1,0
3,смартфон,3,39.69,0,0,день,1,0
2,ПК,2,8.77,0,0,день,1,1
3,смартфон,6,3.15,1,0,день,0,0
3,смартфон,4,13.7,0,0,утро,0,0
1,смартфон,3,17.24,0,0,утро,0,1
1,смартфон,4,12.95,0,0,день,0,1
5,смартфон,5,1.0,0,1,день,0,1
2,смартфон,5,3.39,1,0,утро,1,0
4,смартфон,4,4.5,1,1,день,0,1
4,смартфон,3,2.44,2,1,день,1,1
2,смартфон,4,6.57,1,0,ночь,0,0
2,смартфон,3,3.85,0,0,утро,1,0
3,ПК,4,1.0,1,0,вечер,0,0
4,смартфон,4,10.56,1,0,вечер,0,1
1,смартфон,1,5.73,3,0,вечер,1,0
2,ПК,4,1.0,1,0,вечер,0,0
1,смартфон,3,27.02,2,0,ночь,0,0
6,смартфон,6,10.53,0,0,день,0,1
2,смартфон,7,1.0,1,0,вечер,1,0
2,ПК,6,22.02,0,0,утро,0,0
1,ПК,3,5.46,3,0,утро,0,0
4,смартфон,3,2.74,3,0,день,0,0
2,планшет,2,1.0,0,0,утро,0,0
3,смартфон,3,13.66,0,0,утро,0,0
1,ПК,6,34.84,2,0,ночь,1,0
4,смартфон,7,2.05,1,0,вечер,0,1
4,ПК,4,5.39,0,0,вечер,0,1
1,смартфон,5,2.71,1,1,день,1,1
8,смартфон,5,8.5,3,0,утро,0,1
3,смартфон,3,20.5,1,0,утро,0,1
2,планшет,8,1.4,3,0,день,1,0
3,планшет,6,3.54,1,0,вечер,0,0
1,смартфон,3,1.8,4,0,день,1,1
2,планшет,1,2.6,3,0,день,0,0
2,планшет,2,1.39,0,0,утро,0,0
1,ПК,4,10.07,2,0,день,1,0
3,смартфон,3,1.0,1,1,день,0,1
2,смартфон,4,13.06,1,0,день,0,0
2,смартфон,7,1.53,1,0,вечер,0,0
2,смартфон,4,3.1,1,0,вечер,0,1
3,планшет,5,4.24,2,0,ночь,0,0
3,планшет,7,4.8,2,0,день,0,0
3,планшет,3,1.9,2,0,утро,0,1
1,смартфон,4,6.71,1,0,ночь,0,0
2,планшет,6,22.52,0,0,день,0,1
3,смартфон,3,6.14,1,0,ночь,0,1
1,ПК,4,1.0,1,0,день,0,0
3,смартфон,1,4.52,0,1,день,1,1
1,планшет,4,5.16,2,1,утро,0,1
1,ПК,3,3.33,2,0,утро,0,0
1,ПК,3,3.51,0,0,утро,0,0
2,смартфон,4,2.22,2,0,день,0,1
3,смартфон,4,31.39,0,0,день,0,1
2,смартфон,3,7.54,1,0,ночь,0,0
4,смартфон,2,7.7,2,0,день,0,1
1,планшет,1,5.54,2,1,утро,0,1
2,ПК,6,9.6,2,0,день,0,1
1,смартфон,4,5.5,1,0,вечер,0,1
2,смартфон,3,11.68,1,0,вечер,1,0
4,ПК,3,1.0,1,0,утро,0,0
1,смартфон,3,1.0,0,0,ночь,1,0
3,смартфон,4,8.27,4,0,день,0,1
1,ПК,1,13.25,1,0,день,1,0
2,ПК,7,11.06,5,0,день,1,1
1,смартфон,2,5.09,3,1,вечер,0,1
2,смартфон,7,1.0,2,1,ночь,0,1
3,смартфон,7,1.29,1,0,вечер,1,0
3,смартфон,3,4.98,0,0,утро,0,0
1,смартфон,5,10.92,2,0,вечер,0,1
1,смартфон,4,3.74,0,0,вечер,0,0
3,ПК,2,7.58,3,0,день,0,0
5,ПК,6,1.93,5,0,утро,0,1
1,ПК,4,1.86,3,0,день,0,0
3,смартфон,3,13.58,1,0,утро,0,0
1,смартфон,5,5.77,3,0,день,1,0
1,ПК,1,29.77,1,0,вечер,0,0
2,планшет,5,2.37,1,0,день,0,1
1,ПК,4,5.94,1,0,утро,0,0
2,ПК,9,2.09,2,0,утро,1,0
2,ПК,2,2.96,2,0,вечер,0,0
1,смартфон,3,10.22,0,0,день,0,0
4,смартфон,8,24.04,0,0,ночь,1,0
5,смартфон,4,1.37,1,0,вечер,0,1
2,планшет,6,1.39,2,0,день,0,0
1,смартфон,4,30.46,3,0,день,0,1
2,ПК,3,13.33,0,0,утро,0,0
3,смартфон,8,3.75,1,0,вечер,1,1
1,ПК,3,5.22,0,0,день,0,0
1,смартфон,4,15.55,1,0,вечер,0,1
5,смартфон,4,12.0,1,0,день,0,1
3,ПК,5,9.4,0,0,день,0,0
1,смартфон,4,20.0,3,0,день,1,1
4,смартфон,7,3.75,1,0,вечер,0,0
2,смартфон,6,2.37,0,1,вечер,0,1
2,ПК,6,5.27,1,0,ночь,1,0
1,ПК,7,1.0,1,1,утро,0,0
4,ПК,4,7.08,2,0,вечер,1,0
1,ПК,7,4.54,3,0,утро,0,1
1,планшет,7,1.41,1,0,ночь,1,1
3,смартфон,5,20.83,1,0,утро,0,0
2,смартфон,1,2.16,1,0,день,0,0
2,смартфон,2,12.24,3,0,ночь,0,1
1,смартфон,9,12.23,1,1,утро,0,1
2,ПК,4,1.0,1,0,вечер,1,0
2,смартфон,2,5.58,1,1,вечер,1,0
1,смартфон,1,6.47,1,0,день,1,1
2,смартфон,2,17.01,1,0,день,1,0
1,смартфон,3,9.79,2,0,утро,1,0
3,планшет,5,1.0,3,0,утро,0,0
1,смартфон,4,5.96,1,0,день,0,0
1,планшет,3,3.58,3,0,ночь,0,0
2,смартфон,2,1.87,2,0,вечер,1,0
3,ПК,4,3.23,2,0,день,1,0
3,смартфон,2,18.34,2,0,ночь,0,1
1,смартфон,3,9.68,2,0,вечер,0,1
1,планшет,1,5.72,1,1,ночь,0,1
2,смартфон,1,12.75,1,0,день,0,0
1,смартфон,2,34.49,0,0,утро,0,0
2,смартфон,2,26.2,2,1,день,0,1
3,смартфон,4,1.02,0,0,день,0,0
2,ПК,4,4.04,3,0,вечер,0,1
4,смартфон,3,3.76,1,0,день,1,1
2,планшет,3,8.07,1,0,день,0,0
2,смартфон,3,1.0,1,0,день,0,1
1,смартфон,1,25.47,2,0,день,0,0
1,смартфон,1,15.26,2,0,утро,0,1
2,ПК,2,1.31,2,0,день,0,0
1,смартфон,4,2.93,1,1,день,0,1
1,ПК,4,1.54,1,0,утро,1,0
3,смартфон,4,6.49,2,0,утро,0,0
2,планшет,5,22.08,1,0,утро,1,0
4,ПК,6,10.35,1,0,утро,0,1
3,смартфон,5,9.3,2,1,утро,0,1
2,планшет,2,1.0,2,0,день,0,0
1,смартфон,5,23.68,3,0,день,0,1
1,смартфон,5,3.3,1,1,вечер,0,1
2,смартфон,2,23.04,2,0,ночь,0,1
5,ПК,6,6.05,1,0,день,0,0
4,смартфон,4,7.52,1,0,день,0,0
1,смартфон,4,9.29,2,0,день,0,1
1,ПК,4,3.4,3,0,утро,1,0
1,смартфон,3,18.05,1,0,вечер,0,1
5,смартфон,6,31.78,2,0,день,0,1
4,ПК,7,3.33,0,0,утро,0,1
2,смартфон,7,1.0,0,1,день,0,1
2,смартфон,2,7.46,1,0,день,0,0
4,ПК,3,8.99,1,0,утро,0,0
3,смартфон,2,1.0,2,0,день,0,0
6,смартфон,3,11.17,2,0,день,1,1
1,смартфон,6,3.45,2,0,день,0,1
3,планшет,6,31.86,1,0,день,0,0
1,смартфон,1,15.21,2,1,вечер,1,0
1,смартфон,6,1.0,2,0,вечер,1,1
1,смартфон,4,30.87,0,0,день,0,0
5,смартфон,7,2.58,2,1,вечер,0,1
6,планшет,2,16.01,1,1,утро,1,1
1,смартфон,3,10.31,1,0,день,0,0
2,планшет,6,7.69,0,0,день,0,0
1,смартфон,5,26.98,0,0,вечер,0,0
1,смартфон,4,9.31,0,0,утро,0,0
4,смартфон,3,19.57,0,0,день,0,1
2,смартфон,4,17.59,2,0,день,1,1
1,смартфон,6,11.15,0,0,день,1,0
2,планшет,6,6.74,0,0,вечер,0,1
1,планшет,7,1.03,0,0,утро,0,0
1,смартфон,4,1.67,1,1,ночь,0,0
2,планшет,6,7.61,4,1,вечер,0,1
2,ПК,4,4.04,1,0,вечер,1,1
1,смартфон,4,2.33,1,0,день,0,0
2,смартфон,2,34.14,1,0,ночь,0,0
1,планшет,2,19.56,1,0,день,0,1
3,смартфон,11,5.63,2,0,вечер,0,1
4,ПК,2,20.49,0,0,вечер,0,0
4,ПК,4,1.0,1,1,вечер,1,1
2,смартфон,5,1.05,0,0,вечер,0,1
4,ПК,4,29.57,0,0,утро,0,0
4,смартфон,3,11.67,1,0,утро,1,0
2,смартфон,5,14.45,1,0,день,0,0
2,смартфон,3,17.89,3,0,день,0,1
1,смартфон,7,1.0,1,0,вечер,0,0
4,смартфон,2,12.65,0,1,утро,1,0
3,смартфон,4,4.41,1,0,вечер,0,1
2,планшет,7,17.04,1,0,утро,0,0
3,смартфон,6,4.91,2,0,утро,0,0
3,смартфон,2,14.59,0,0,утро,0,1
2,смартфон,5,23.16,1,1,день,0,1
6,смартфон,4,4.14,2,0,вечер,0,1
1,смартфон,7,6.34,2,1,ночь,0,1
2,планшет,6,7.71,2,1,день,0,1
2,смартфон,6,11.64,1,0,утро,0,0
2,планшет,4,18.59,0,0,вечер,0,0
3,смартфон,4,2.36,2,0,утро,0,0
2,планшет,6,29.12,1,1,утро,0,1
3,смартфон,8,15.4,2,1,ночь,1,1
1,смартфон,1,1.5,1,0,утро,0,0
1,планшет,2,4.09,2,1,день,0,0
1,смартфон,4,2.9,2,0,ночь,1,1
6,ПК,1,1.73,0,0,вечер,0,0
2,планшет,1,10.35,2,0,вечер,0,0
6,смартфон,3,1.0,1,0,утро,0,0
2,ПК,4,9.13,1,0,вечер,0,1
1,ПК,1,17.59,1,0,день,1,0
1,смартфон,5,4.49,3,0,день,0,1
1,смартфон,3,6.73,3,1,день,0,1
2,смартфон,5,1.56,3,0,день,1,1
2,смартфон,5,12.74,3,0,вечер,0,1
5,смартфон,5,23.94,2,0,день,1,0
1,планшет,5,13.2,3,0,вечер,0,0
1,планшет,5,1.31,3,0,ночь,0,1
2,планшет,3,4.24,0,1,вечер,0,0
2,планшет,5,1.9,3,1,ночь,1,1
2,смартфон,3,8.9,1,0,утро,1,0
1,смартфон,3,12.82,0,0,вечер,0,0
3,планшет,3,37.02,4,0,день,1,0
3,смартфон,3,6.99,0,0,вечер,1,0
3,ПК,5,10.14,0,0,день,0,1
1,смартфон,5,1.13,2,0,день,0,0
3,смартфон,3,1.69,1,0,утро,1,0
1,смартфон,3,2.64,0,1,день,0,0
2,смартфон,3,1.0,1,0,день,1,1
2,смартфон,4,5.25,2,0,день,1,1
1,смартфон,5,30.2,2,0,вечер,0,1
5,смартфон,5,10.58,0,0,день,0,1
1,смартфон,6,5.73,1,0,вечер,1,0
2,смартфон,4,6.81,1,0,вечер,0,1
1,смартфон,2,1.59,1,0,вечер,0,0
4,ПК,6,1.02,0,1,утро,0,0
2,смартфон,5,3.0,2,0,утро,0,0
1,смартфон,2,3.66,1,0,день,0,0
1,планшет,1,1.31,1,0,утро,0,0
1,ПК,6,11.76,3,0,день,0,0
3,смартфон,2,25.66,0,0,ночь,1,0
1,смартфон,4,1.92,2,0,день,0,0
1,смартфон,3,18.21,0,0,день,0,0
3,смартфон,3,3.54,1,0,день,0,0
3,планшет,4,9.34,0,1,ночь,0,1
2,ПК,3,1.0,1,0,утро,0,1
1,планшет,5,2.74,2,1,ночь,0,0
1,ПК,4,1.72,2,0,день,0,0
2,смартфон,5,1.76,0,0,вечер,0,1
1,ПК,11,27.1,2,0,утро,0,1
1,смартфон,2,4.52,2,0,день,0,0
1,смартфон,4,2.18,0,0,утро,0,0
1,планшет,4,1.88,2,0,день,0,1
2,смартфон,3,11.18,2,0,день,1,1
1,смартфон,6,12.68,1,1,вечер,0,1
1,планшет,5,39.0,5,0,день,1,1
5,смартфон,2,9.84,0,0,утро,0,0
3,смартфон,6,6.14,0,0,ночь,0,1
1,смартфон,7,2.54,1,0,утро,0,1
1,ПК,8,1.0,0,0,день,0,1
2,смартфон,2,21.27,3,0,день,1,0
1,смартфон,4,15.55,1,0,вечер,1,1
1,смартфон,6,15.9,0,0,утро,0,1
1,ПК,5,3.89,1,0,вечер,1,0
2,планшет,4,4.43,3,0,день,0,1
2,смартфон,7,15.31,1,0,вечер,1,1
3,смартфон,2,11.63,1,0,вечер,1,0
2,смартфон,5,10.49,3,0,утро,0,1
2,смартфон,4,8.09,2,1,день,0,1
2,смартфон,3,4.59,0,0,день,1,0
1,смартфон,8,13.52,1,1,день,0,1
2,планшет,3,4.48,1,0,вечер,0,0
1,ПК,4,13.27,3,0,день,0,1
1,смартфон,5,2.11,0,0,день,0,0
4,смартфон,5,8.93,3,1,вечер,0,1
2,смартфон,8,4.42,5,0,день,0,1
3,смартфон,6,17.64,3,0,день,0,1
4,смартфон,6,7.31,0,0,вечер,0,1
4,смартфон,4,9.78,2,0,день,0,0
1,смартфон,3,1.0,0,1,день,0,1
3,смартфон,4,6.84,2,0,день,0,1
1,планшет,5,15.17,3,0,утро,1,1
3,смартфон,1,19.66,3,0,вечер,0,1
1,смартфон,4,12.77,1,0,день,1,1
2,смартфон,2,5.42,4,0,день,1,0
3,ПК,5,2.98,0,0,вечер,0,0
1,смартфон,5,4.93,1,0,утро,1,1
4,смартфон,3,8.25,0,0,утро,0,0
2,ПК,7,1.0,2,0,ночь,0,1
1,ПК,3,24.31,2,1,ночь,1,1
1,планшет,2,4.21,1,0,вечер,0,0
1,смартфон,1,15.94,2,0,утро,0,0
1,ПК,4,7.65,2,0,вечер,0,0
4,планшет,5,10.85,2,0,ночь,0,0
2,планшет,1,14.25,0,0,вечер,0,0
2,смартфон,4,3.4,0,0,день,0,0
1,смартфон,4,9.32,1,0,утро,0,1
1,планшет,6,13.93,4,1,день,1,1
4,ПК,1,14.74,0,0,утро,1,0
4,ПК,6,5.38,2,0,день,1,0
1,ПК,6,13.04,3,0,утро,0,0
4,смартфон,4,3.59,2,0,день,1,0
1,смартфон,5,1.33,3,0,день,0,0
2,планшет,8,1.2,2,0,день,1,0
1,планшет,5,7.05,3,0,день,0,0
2,планшет,3,4.83,1,0,вечер,0,0
1,ПК,4,2.65,1,0,день,0,0
3,смартфон,3,4.96,2,0,день,0,0
3,смартфон,3,5.31,1,1,вечер,0,1
1,ПК,6,8.06,2,0,день,1,1
2,смартфон,5,1.0,2,0,день,0,1
1,планшет,4,23.86,2,0,ночь,0,0
2,ПК,1,4.66,2,0,вечер,1,0
1,смартфон,7,9.55,1,1,вечер,0,1
3,ПК,1,3.66,2,0,утро,0,0
2,смартфон,3,14.34,1,0,утро,0,0
1,ПК,2,6.14,1,0,день,0,0
2,смартфон,3,3.88,2,0,ночь,1,1
3,планшет,2,33.19,3,0,день,0,0
3,планшет,1,20.04,1,0,утро,0,0
1,смартфон,5,1.99,1,1,день,1,0
1,планшет,7,12.06,3,0,ночь,0,1
4,ПК,1,14.04,1,1,день,0,1
3,планшет,2,1.0,1,0,вечер,0,1
1,ПК,4,32.43,1,0,вечер,1,0
1,смартфон,6,2.65,0,0,утро,1,0
4,смартфон,2,23.9,1,1,день,0,1
1,смартфон,4,10.62,1,1,утро,1,0
3,ПК,4,7.18,2,0,утро,0,0
1,смартфон,3,15.41,1,1,день,0,0
2,смартфон,3,11.24,1,0,утро,1,0
4,смартфон,2,13.48,1,0,утро,0,0
1,смартфон,4,19.51,2,0,утро,0,1
4,ПК,3,6.37,0,0,вечер,1,0
2,смартфон,1,5.55,2,0,утро,0,0
3,ПК,2,23.0,2,0,вечер,0,1
4,смартфон,1,15.99,1,1,день,0,1
5,ПК,8,1.0,3,0,ночь,0,1
1,смартфон,6,10.61,1,1,утро,0,0
2,смартфон,3,23.42,1,1,вечер,0,1
3,смартфон,5,11.51,1,0,день,0,1
1,смартфон,2,8.06,4,1,утро,0,1
1,смартфон,6,1.93,3,0,вечер,1,0
2,смартфон,3,30.07,1,0,день,0,1
1,смартфон,4,9.84,1,0,день,0,0
2,смартфон,2,1.07,2,0,день,0,0
4,планшет,3,26.26,2,0,день,1,1
3,смартфон,6,7.27,3,0,день,1,1
2,планшет,4,1.71,4,0,день,0,0
4,ПК,2,2.57,2,0,день,0,1
3,смартфон,5,34.36,0,0,день,0,1
1,смартфон,4,5.74,0,0,день,0,1
2,смартфон,7,5.44,3,0,утро,0,1
5,смартфон,6,6.66,3,1,день,0,1
1,планшет,4,12.06,2,1,утро,0,0
2,смартфон,5,4.54,1,0,день,0,1
2,смартфон,2,5.47,2,0,день,0,0
2,смартфон,5,13.71,1,0,день,1,0
1,ПК,5,6.18,0,1,вечер,0,1
2,планшет,3,12.5,2,0,день,0,0
1,ПК,2,32.76,2,0,утро,0,0
1,ПК,5,32.84,2,0,день,0,0
1,смартфон,8,5.92,1,0,ночь,0,0
2,смартфон,5,2.67,3,0,вечер,1,1
5,смартфон,4,2.89,1,0,вечер,1,0
3,смартфон,3,17.1,2,0,день,1,1
4,смартфон,4,1.0,1,0,день,0,0
1,смартфон,4,1.0,2,0,день,0,0
2,смартфон,3,11.44,0,0,вечер,1,0
3,смартфон,1,24.09,2,0,вечер,0,0
2,ПК,3,2.62,0,0,ночь,0,0
3,ПК,4,1.0,0,1,вечер,1,0
5,смартфон,4,22.57,2,0,день,0,1
3,смартфон,5,4.37,1,0,утро,0,0
1,смартфон,2,7.98,2,0,день,0,0
2,ПК,2,18.09,0,0,вечер,0,0
1,ПК,4,2.88,3,0,вечер,0,0
2,смартфон,2,9.19,3,0,день,0,0
1,смартфон,7,47.69,2,1,утро,0,1
2,смартфон,3,13.52,2,0,утро,0,0
1,смартфон,1,5.06,1,0,день,0,1
3,планшет,2,14.61,1,0,вечер,0,0
3,смартфон,5,1.0,0,0,день,0,1
3,ПК,3,2.43,1,0,день,0,0
1,смартфон,1,13.65,3,0,день,0,1
1,ПК,5,3.04,3,0,ночь,0,1
1,смартфон,1,1.35,1,0,вечер,0,1
1,смартфон,7,3.47,0,1,вечер,0,1
4,планшет,4,1.88,0,0,вечер,0,0
1,ПК,5,5.46,0,0,утро,0,0
2,планшет,7,1.33,2,0,ночь,1,0
1,ПК,3,18.18,2,0,утро,1,0
2,ПК,3,15.14,1,0,день,0,0
1,смартфон,2,3.67,1,0,вечер,0,0
4,ПК,1,7.34,0,0,день,0,0
2,ПК,3,19.31,2,0,день,0,1
1,смартфон,2,26.45,3,1,вечер,0,0
2,смартфон,3,1.0,0,0,вечер,0,0
3,ПК,1,12.8,2,0,день,0,0
2,ПК,5,1.46,3,0,день,1,1
2,смартфон,1,1.0,1,0,утро,0,0
2,ПК,2,1.0,0,1,день,0,1
1,ПК,3,8.58,0,0,вечер,0,1
1,смартфон,3,4.73,2,1,день,0,1
1,планшет,2,1.26,1,0,утро,0,0
3,смартфон,6,6.43,1,1,вечер,0,1
4,смартфон,5,7.1,4,0,день,0,1
2,смартфон,2,15.48,2,0,утро,0,0
2,ПК,1,10.9,5,0,утро,0,0
2,смартфон,5,6.27,1,0,вечер,0,0
1,ПК,6,3.92,0,0,день,0,0
1,смартфон,5,1.0,2,0,день,0,1
1,ПК,6,17.84,1,0,день,0,1
1,ПК,4,3.11,3,0,день,0,0
1,ПК,7,2.4,2,1,вечер,0,1
2,ПК,3,13.27,2,0,вечер,0,1
3,ПК,3,1.0,3,0,ночь,1,0
6,смартфон,3,3.05,3,0,вечер,1,1
3,смартфон,4,5.71,5,0,день,0,1
2,смартфон,4,5.83,0,0,день,1,1
2,планшет,4,1.72,1,1,день,0,1
1,смартфон,4,1.0,1,0,день,0,0
1,смартфон,3,6.36,2,0,утро,1,0
2,ПК,4,4.42,1,0,вечер,0,1
1,планшет,4,3.35,1,1,ночь,0,1
1,ПК,5,3.16,1,0,день,1,0
1,смартфон,3,7.02,3,0,утро,1,0
1,смартфон,4,1.0,1,1,утро,0,0
3,смартфон,5,1.12,1,0,ночь,0,1
1,смартфон,2,3.93,2,0,день,0,0
1,смартфон,2,6.54,1,0,день,0,0
4,смартфон,5,11.84,2,0,день,0,1
3,смартфон,5,3.47,3,0,ночь,0,1
2,смартфон,3,11.0,3,0,утро,0,1
5,смартфон,6,4.9,2,0,утро,0,1
2,смартфон,6,14.9,1,1,день,0,1
1,планшет,4,6.55,4,1,день,0,1
4,планшет,5,7.8,1,0,утро,1,0
4,ПК,2,5.71,0,0,вечер,1,0
4,смартфон,3,1.43,2,0,ночь,0,1
3,ПК,5,1.88,2,0,утро,0,0
1,ПК,2,5.12,3,0,день,0,1
3,смартфон,6,1.04,1,0,утро,0,1
1,смартфон,4,1.51,0,0,день,0,0
1,смартфон,5,9.77,0,0,вечер,1,1
4,планшет,3,10.03,4,0,день,0,1
5,смартфон,7,1.36,1,1,вечер,0,0
2,ПК,3,19.23,2,0,день,0,0
1,смартфон,2,19.43,0,1,ночь,0,1
1,ПК,2,4.78,0,0,день,0,0
1,ПК,4,6.89,1,0,вечер,0,0
3,ПК,4,16.17,1,0,утро,0,0
1,смартфон,1,14.38,1,0,утро,1,0
2,смартфон,4,4.51,2,0,день,1,1
1,ПК,3,3.81,0,0,утро,0,0
2,ПК,4,10.92,1,0,утро,0,1
1,смартфон,5,4.52,3,0,утро,0,1
5,ПК,8,11.69,4,0,день,0,1
2,смартфон,1,1.39,3,0,вечер,0,0
2,смартфон,4,11.15,2,0,день,0,1
7,смартфон,3,15.38,2,0,утро,0,0
1,ПК,1,23.5,1,0,утро,0,0
3,смартфон,5,6.09,1,1,вечер,0,1
1,ПК,5,8.22,3,0,вечер,0,1
1,смартфон,3,3.41,0,0,утро,1,0
2,планшет,1,1.63,0,0,день,0,0
1,ПК,7,1.9,1,0,вечер,1,0
2,смартфон,7,18.62,1,0,вечер,0,0
1,смартфон,5,7.8,1,0,день,0,0
1,планшет,8,4.72,1,0,день,0,0
1,ПК,5,19.95,2,0,день,0,0
4,смартфон,4,1.21,2,0,день,1,1
2,смартфон,6,9.02,2,0,день,0,1
1,смартфон,5,15.64,4,0,день,0,1
1,смартфон,3,1.33,2,0,вечер,0,0
