transaction_id,user_id,category,price,quantity,total_amount,payment_method,is_return,rating
384,2351,Clothing,198.16,3,1630.54,Online,0,1.0
447,4796,Electronics,160.35,2,2361.55,,0,1.0
3210,2688,Clothing,482.57,1,2304.41,Online,0,1.0
1014,1758,Clothing,150.3,3,881.22,Online,0,4.0
2923,2871,Other,122.78,5,430.41,Cash,0,2.0
4639,2629,Books,230.36,3,1172.03,Card,0,5.0
3420,3476,Electronics,455.67,5,1973.63,Card,0,5.0
523,2172,Electronics,171.84,1,1165.2,Card,0,5.0
3985,1327,Clothing,271.97,4,2292.75,Cash,0,1.0
4321,1816,Electronics,72.63,2,2296.71,Cash,0,1.0
3808,4740,Clothing,412.57,4,2322.37,Card,0,2.0
4410,2850,Other,68.13,2,1347.46,Online,0,3.0
4304,2302,Clothing,452.21,1,970.14,Cash,0,4.0
3464,1098,Electronics,109.53,5,2017.96,Card,0,2.0
3397,1864,Clothing,190.24,3,2362.9,Card,0,1.0
2405,3846,Clothing,234.16,1,1196.32,Cash,1,
640,2895,Other,101.23,1,2283.77,Online,0,5.0
2122,1780,Food,378.79,4,1156.94,Cash,1,
4300,3099,Clothing,392.96,1,1136.64,Cash,0,5.0
4787,4384,Food,232.05,1,467.48,Cash,0,
1558,3475,Electronics,275.31,5,793.88,Online,0,5.0
3047,3202,Books,436.32,5,1820.53,Card,0,1.0
2348,2338,Electronics,350.56,5,1132.21,Card,0,3.0
457,1676,Clothing,218.58,4,2067.08,Online,0,1.0
85,1857,Electronics,351.58,5,1261.22,Cash,1,
2856,4565,Food,166.6,2,2249.01,Cash,0,
2608,2231,Books,471.73,1,1258.19,Card,0,4.0
189,2133,Other,142.32,2,1793.82,Online,0,3.0
4501,4572,Books,374.4,5,1610.38,Cash,0,1.0
2464,1088,Other,494.38,3,1472.02,Card,0,1.0
4470,4038,Food,172.92,5,888.85,Card,0,
2217,1052,Food,95.8,3,1517.82,Card,0,2.0
4115,3962,Clothing,402.4,3,1031.81,Card,0,3.0
1312,4343,Clothing,42.17,2,2389.75,Online,0,3.0
1670,2408,Food,393.72,3,175.49,Card,0,
2315,4436,Books,408.44,2,2033.51,Card,0,2.0
1462,1241,Books,492.8,3,444.89,Card,0,3.0
3813,4210,Electronics,19.04,2,2393.45,Online,1,5.0
2914,1334,Food,460.88,3,1745.87,Cash,1,
4360,2346,Electronics,198.41,2,37.59,Online,0,1.0
4268,3004,Other,165.23,5,1134.35,Online,0,5.0
4178,2304,Food,331.79,3,259.6,Cash,0,2.0
4496,3119,Electronics,314.54,3,1437.74,Card,0,4.0
1534,2888,Clothing,395.79,4,5.81,Online,0,1.0
4506,3854,Clothing,206.8,2,198.51,Online,0,3.0
792,3370,Electronics,14.6,1,1748.07,Card,0,1.0
4286,1548,Electronics,439.45,4,1196.56,Card,0,3.0
2116,4286,Clothing,473.95,2,1003.81,Online,1,
511,4221,Clothing,369.48,4,407.19,Online,0,5.0
4730,3919,Clothing,254.9,2,285.71,Online,0,4.0
3278,4666,Electronics,243.89,1,1456.06,Card,0,4.0
883,1572,Clothing,26.26,2,273.08,Online,0,4.0
1957,3127,Other,316.36,1,1220.55,Online,0,4.0
4503,2108,Electronics,29.17,5,862.57,Cash,0,5.0
96,1365,Food,381.9,2,785.93,Online,0,5.0
1602,2601,Food,378.66,1,2410.25,Card,0,
2728,1822,Food,169.93,3,1781.36,Cash,0,4.0
4442,4615,Books,447.34,3,237.56,Card,0,1.0
3019,4294,Other,136.11,3,670.97,Online,0,3.0
1319,3015,Clothing,185.0,4,1609.01,Cash,0,1.0
2177,1205,Electronics,434.7,3,1996.38,Card,0,1.0
4372,3581,Books,156.94,3,1300.91,Online,0,2.0
3951,2343,Electronics,303.67,3,397.97,Online,0,3.0
4551,4176,Food,477.49,5,1497.61,Card,0,5.0
1779,4203,Food,362.8,4,1301.46,Cash,0,4.0
4056,2101,Electronics,219.39,1,602.35,Card,0,4.0
2946,4712,Electronics,285.83,3,610.77,Card,0,1.0
4631,4662,Electronics,344.6,4,750.69,Cash,0,5.0
2851,1466,Books,292.85,3,889.5,Card,0,5.0
2202,2058,Food,192.17,4,2481.88,Cash,0,
2661,3369,Clothing,89.63,1,1519.21,Online,0,5.0
610,1784,Other,233.23,5,1863.59,Online,0,4.0
4750,2115,Electronics,378.62,1,845.65,Cash,0,3.0
3430,2196,Food,140.67,4,1623.9,Card,0,4.0
1357,2366,Electronics,498.08,4,1468.34,Online,0,3.0
1221,4549,Clothing,261.62,5,360.44,Cash,0,4.0
1609,4857,Clothing,437.08,5,1011.43,Online,0,4.0
3814,4081,Electronics,127.55,3,1357.4,Online,0,3.0
3949,1026,Books,285.55,5,1073.62,Cash,1,1.0
3914,1397,Clothing,266.82,5,1740.35,Online,0,4.0
3554,3192,Books,184.51,3,538.46,Cash,0,3.0
4002,4598,Other,355.54,3,1600.61,Online,0,4.0
1148,2966,Food,234.53,2,2185.64,Card,0,
4726,4484,Electronics,360.27,3,2427.87,Cash,0,5.0
2863,2276,Books,489.99,2,849.89,Card,0,4.0
588,2079,Food,240.69,2,870.94,Cash,0,
481,3500,Clothing,296.5,5,61.41,Card,0,2.0
4986,2663,Other,380.93,5,637.55,Online,0,5.0
1034,2617,Clothing,199.49,5,21.16,Online,0,4.0
4987,4941,Food,15.78,5,834.09,Online,0,
4658,3059,Clothing,494.25,3,1594.56,Card,0,1.0
2616,4419,Electronics,417.41,5,225.67,Online,0,2.0
3247,3173,Clothing,446.43,1,591.42,Cash,0,1.0
4714,3268,Clothing,146.7,1,1760.21,Online,0,1.0
2638,3564,Other,208.34,2,2129.88,Card,0,3.0
4097,4953,Clothing,353.77,5,162.43,Card,0,2.0
3270,4425,Books,479.52,1,2000.39,Card,0,2.0
76,3939,Other,495.07,1,2189.44,Card,0,4.0
2098,3107,Clothing,316.62,2,2200.27,Card,0,4.0
3834,2059,Other,300.57,5,275.51,Card,1,2.0
484,1959,Other,262.09,3,1504.93,Online,1,3.0
4272,3378,Electronics,327.39,5,1340.57,Card,0,5.0
2014,2865,Books,349.69,1,745.05,Card,0,3.0
2561,3414,Food,290.19,2,2412.64,Online,0,
1382,1959,Clothing,380.25,2,1222.92,Cash,0,5.0
4081,4560,Clothing,312.46,3,666.99,Card,0,4.0
4548,2671,Clothing,172.02,3,719.19,Card,1,3.0
4683,4164,Electronics,437.8,1,1751.23,Card,1,
3436,4232,Other,312.69,5,1649.53,Online,0,3.0
3252,4018,Electronics,32.26,1,1770.62,Cash,0,3.0
3236,1571,Clothing,14.98,4,540.14,Card,0,3.0
2904,3406,Electronics,305.26,3,723.63,Cash,0,1.0
4624,2218,Other,83.82,2,2257.97,Card,1,2.0
1453,2315,Food,134.33,3,1966.3,Cash,0,
2448,4005,Other,97.19,4,1678.33,Card,0,3.0
1850,2662,Electronics,469.16,5,709.01,Card,0,4.0
74,4122,Clothing,165.87,3,506.81,Card,0,3.0
1273,3448,Other,492.96,1,530.01,Card,0,1.0
3525,1417,Clothing,307.22,4,997.5,Online,0,2.0
4801,3012,Food,495.55,2,938.52,Card,0,
3199,3847,Clothing,342.55,3,1583.79,Online,0,3.0
3865,1396,Books,292.11,1,2055.89,Cash,0,1.0
703,1231,Food,37.02,1,400.05,Card,0,1.0
1536,1368,Clothing,405.31,4,2011.14,Cash,0,5.0
4255,1308,Clothing,96.42,4,2116.5,Card,0,1.0
833,3750,Clothing,293.05,3,1870.79,Online,0,1.0
2556,2534,Electronics,440.75,5,2043.47,Cash,0,5.0
2841,2665,Food,79.35,2,787.58,Card,0,
1927,3577,Books,205.61,4,1518.43,Card,0,4.0
1626,1897,Other,415.09,2,627.3,Card,1,
2689,1267,Food,485.28,4,513.48,Card,0,
2880,2202,Electronics,167.02,1,539.82,Card,0,1.0
3376,2370,Clothing,308.22,4,1800.57,Card,0,1.0
2313,2139,Electronics,432.07,1,1227.37,Online,0,5.0
687,3041,Electronics,453.29,2,1989.49,Card,0,1.0
3302,1487,Clothing,493.94,4,1567.29,Online,0,4.0
3920,3197,Clothing,330.21,5,1309.17,Cash,0,2.0
2307,2780,Other,44.75,2,2011.74,Online,0,1.0
4708,3850,Electronics,95.71,4,316.53,Card,0,1.0
2933,4206,Electronics,310.98,1,1452.57,Cash,0,1.0
2170,2316,Food,348.13,5,36.68,Card,0,
3862,4833,Electronics,92.19,3,596.93,Card,0,5.0
1703,2779,Clothing,11.21,5,1991.77,Card,0,1.0
691,3031,Books,64.67,3,1746.68,Cash,0,4.0
3671,3036,Food,329.43,4,204.26,Card,0,
1121,3219,Other,69.67,1,2462.22,Online,0,2.0
1280,1101,Other,220.73,4,1173.96,Card,0,3.0
2834,2702,Clothing,102.0,3,93.35,Online,0,5.0
68,2056,Other,111.22,4,1077.4,Online,0,2.0
3820,1237,Clothing,133.55,1,1073.89,Card,0,2.0
3564,4986,Food,309.51,5,1743.86,Card,0,1.0
2256,3256,Electronics,468.72,1,1818.06,Online,0,2.0
4777,1998,Food,253.78,4,101.6,Card,1,2.0
3202,4355,Books,277.45,5,479.6,Online,0,2.0
3245,1776,Other,433.89,4,384.87,Cash,0,1.0
3695,1258,Clothing,98.89,5,2119.6,Online,0,1.0
3563,3523,Electronics,24.17,5,595.83,Cash,0,5.0
1413,4926,Books,22.07,2,1647.84,Online,0,1.0
3679,2151,Electronics,313.25,3,2474.57,Card,0,4.0
2062,4477,Clothing,81.79,2,927.46,Cash,0,3.0
3317,2237,Books,5.37,2,400.97,Card,0,5.0
629,1590,Food,402.1,2,1043.24,Card,0,5.0
723,2752,Other,365.83,2,464.81,Card,0,4.0
3235,2376,Other,169.32,3,337.69,Card,1,5.0
2952,1410,Electronics,183.72,4,10.46,Cash,0,3.0
135,1425,Food,480.09,3,1291.27,Card,0,1.0
3852,2565,Books,440.99,4,2069.55,Card,0,3.0
4570,4321,Clothing,122.55,3,535.58,Cash,0,2.0
4090,4932,Books,428.02,5,2265.86,Card,0,2.0
1061,2526,Books,340.08,5,726.83,Cash,0,1.0
1081,2457,Clothing,176.33,5,1230.96,Card,0,4.0
1766,1470,Food,248.32,5,1912.88,Card,1,
2380,3425,Clothing,97.46,4,1818.44,Cash,0,1.0
258,3036,Clothing,436.63,5,2019.95,Online,0,5.0
2550,1531,Electronics,163.59,3,1706.26,Cash,0,2.0
2260,3969,Clothing,17.81,1,2484.85,Card,0,1.0
1679,2580,Other,449.68,5,45.12,Online,0,1.0
1761,1125,Electronics,434.62,4,1293.62,Cash,0,5.0
909,4178,Clothing,139.03,1,567.82,Cash,0,4.0
247,3022,Books,376.63,1,1747.86,Online,0,2.0
1083,2445,Electronics,332.23,3,319.63,Online,0,5.0
561,1642,Electronics,366.19,4,539.68,Card,0,2.0
1217,4483,Clothing,245.69,2,1310.02,Card,0,2.0
1848,1648,Books,360.04,3,1197.47,Card,0,3.0
2339,4275,Food,316.07,5,1731.86,Cash,0,5.0
3857,3391,Food,123.94,1,795.65,Card,0,
2981,3374,Books,74.32,3,2331.77,Cash,0,3.0
1573,1850,Electronics,105.74,2,1827.29,Cash,0,1.0
1102,1354,Clothing,181.94,2,1236.06,Cash,0,5.0
1629,2869,Books,269.33,5,277.7,Online,0,2.0
558,2850,Books,453.95,2,1860.57,Cash,0,3.0
2252,4389,Books,310.87,5,1806.37,Online,0,4.0
4573,4375,Food,303.26,2,1631.12,Cash,0,
4249,4383,Food,320.72,3,279.18,Online,0,
968,4602,Clothing,188.25,2,2424.71,Card,0,5.0
2800,1123,Books,368.05,3,219.68,Card,0,3.0
4691,4430,Food,291.42,4,669.82,Online,0,
2320,3575,Electronics,265.89,2,1285.43,Online,1,
685,3080,Books,91.37,5,456.81,Online,0,5.0
3012,2597,Books,16.53,2,125.71,Card,0,1.0
78,4478,Food,137.29,1,1320.21,Card,0,5.0
3600,1832,Clothing,437.52,5,1281.37,Cash,0,1.0
3091,4887,Electronics,455.24,4,228.77,Online,0,1.0
2874,3108,Clothing,480.49,2,1336.86,Cash,0,1.0
1959,1767,Food,149.55,3,75.46,Cash,0,5.0
4866,4728,Electronics,284.22,4,34.23,Card,0,3.0
926,4322,Other,357.12,1,1718.76,Online,1,
6,2147,Food,145.05,3,1590.68,Online,0,1.0
4528,1951,Food,269.1,4,2409.86,Card,0,1.0
1058,1986,Clothing,492.33,2,639.73,Card,0,3.0
4923,1499,Other,459.15,4,191.63,Card,0,5.0
2982,1857,Clothing,320.5,1,2303.62,Card,0,5.0
365,4904,Other,435.3,5,1998.18,Card,0,2.0
1853,1206,Books,100.33,1,1542.24,Cash,0,2.0
3153,3833,Clothing,426.87,2,2281.32,Cash,0,5.0
3617,2011,Other,442.76,2,1254.06,Cash,0,5.0
1811,3173,Food,107.36,5,743.08,Online,0,
2517,1244,Electronics,124.41,4,2464.33,Card,0,5.0
1898,4043,Food,271.43,5,394.21,Card,0,
2831,3555,Food,371.69,3,913.09,Online,0,
2369,3387,Other,93.32,5,20.86,Online,1,3.0
2794,1008,Other,83.96,2,1791.18,Online,0,4.0
3355,3646,Electronics,14.8,5,927.11,Online,0,2.0
3574,3929,Clothing,177.54,2,1966.64,Card,0,2.0
100,3118,Food,106.48,3,35.94,Card,0,4.0
698,3740,Other,132.09,4,2028.58,Cash,0,1.0
1377,4004,Clothing,258.4,2,947.44,Online,0,5.0
2693,2321,Books,481.28,4,1902.57,Card,0,1.0
3707,1501,Clothing,44.9,1,2211.33,Online,0,2.0
2942,4452,Clothing,153.45,1,55.95,Cash,0,3.0
1997,1115,Electronics,201.73,3,19.86,Online,0,3.0
3702,4705,Clothing,191.89,5,1225.81,Online,0,5.0
4170,4034,Clothing,449.59,1,505.5,Online,0,1.0
2331,2578,Clothing,434.66,3,356.38,Cash,0,3.0
197,2997,Food,302.06,4,285.08,Card,0,1.0
1168,2177,Electronics,27.75,3,619.56,Card,0,3.0
1562,2901,Food,315.66,3,2313.99,Cash,1,4.0
487,4158,Electronics,433.52,5,221.61,Cash,0,5.0
1374,4306,Clothing,215.51,1,2208.41,Cash,0,3.0
2200,3986,Electronics,146.03,3,1303.79,Card,0,2.0
3178,1409,Food,450.07,4,2240.34,Card,0,
4008,3455,Electronics,477.63,5,1264.86,Card,0,5.0
3984,3552,Food,325.72,4,1602.81,Cash,1,
1087,1823,Other,22.7,4,925.38,Cash,0,3.0
2595,1133,Food,45.8,4,1719.78,Online,0,
2771,2339,Electronics,321.19,1,1234.5,Card,0,3.0
1669,1406,Clothing,481.62,1,1122.13,Card,0,1.0
4377,3345,Books,210.4,5,1164.25,Cash,0,5.0
3605,2857,Other,254.64,2,1703.34,Cash,0,5.0
1192,4251,Food,463.57,4,1463.25,Online,1,1.0
2449,3564,Food,30.34,1,1384.4,Online,0,
241,4097,Books,335.26,5,1640.63,Card,0,2.0
3476,1045,Food,204.85,3,600.13,Online,0,4.0
4571,4641,Clothing,163.47,5,314.58,Card,0,5.0
3070,1317,Books,203.36,3,2295.62,Online,0,1.0
4230,2209,Food,368.95,2,701.47,Card,0,4.0
2340,1228,Electronics,99.03,4,1323.67,Online,0,4.0
2025,1631,Clothing,315.91,5,1763.11,Card,0,2.0
4628,3505,Clothing,27.57,5,2402.88,Card,0,2.0
1910,2379,Clothing,268.53,3,2359.34,Card,0,5.0
802,4768,Clothing,496.24,2,2078.44,Online,0,3.0
3399,1059,Clothing,201.86,1,1974.99,Card,0,5.0
1188,3008,Books,115.0,5,2107.76,Online,0,2.0
4241,4538,Other,231.39,5,1447.05,Card,0,4.0
359,2218,Food,481.37,1,1986.04,Card,0,
4404,3499,Other,420.34,3,773.09,Card,0,2.0
949,4758,Food,272.46,4,2128.51,Cash,1,
1263,3479,Electronics,384.04,3,38.67,Card,0,1.0
2934,4274,Other,249.59,4,1333.95,Online,0,2.0
404,1251,Other,189.47,5,1644.96,Cash,0,1.0
2185,2634,Books,216.31,2,1864.16,Cash,1,
2996,4762,Electronics,261.44,4,2176.68,Online,0,5.0
568,3191,Other,411.6,3,1066.0,Cash,0,2.0
3710,1892,Other,477.01,4,1177.26,Card,0,5.0
2828,2585,Clothing,55.09,1,844.99,Cash,1,
1050,4823,Food,94.33,1,679.93,Online,0,
3965,1221,Other,57.38,4,474.87,Card,0,4.0
1590,4487,Electronics,418.82,5,196.46,Online,0,3.0
1936,2772,Other,263.68,3,345.78,Cash,1,3.0
1668,4850,Clothing,438.34,3,1664.63,Online,0,3.0
3244,1725,Electronics,355.98,3,174.0,Online,0,5.0
830,3199,Electronics,316.24,2,529.04,Online,0,4.0
2590,1580,Food,490.04,2,1325.36,Card,0,
1205,1065,Other,37.81,1,513.8,Card,0,2.0
4352,4438,Clothing,364.44,5,2396.81,Online,0,3.0
2114,4190,Clothing,188.25,4,471.13,Card,0,3.0
1804,1331,Clothing,113.8,1,2067.82,Card,0,2.0
4240,2282,Clothing,154.98,1,1771.52,Cash,0,2.0
2072,3702,Clothing,260.42,2,867.91,Cash,0,1.0
1995,3461,Books,310.26,3,1243.77,Cash,0,4.0
4960,3680,Other,106.55,4,1546.86,Card,0,1.0
2235,1092,Clothing,205.39,1,295.26,Card,0,5.0
2397,2973,Books,296.47,2,139.5,Online,0,4.0
1184,4712,Books,215.46,5,1360.92,Card,0,2.0
3516,3984,Books,107.05,4,1421.06,Card,1,
575,4463,Books,210.73,2,1433.94,Online,0,3.0
2601,3699,Clothing,85.06,2,1754.73,Card,0,1.0
2660,4613,Clothing,104.96,5,767.39,Online,1,5.0
194,3476,Clothing,100.51,2,2399.73,Card,0,1.0
1948,3067,Electronics,393.87,5,770.2,Card,0,3.0
2158,1697,Clothing,206.47,4,1088.78,Card,0,5.0
419,3244,Electronics,165.58,1,2222.51,Card,0,3.0
1137,2607,Electronics,293.41,4,2492.17,Online,0,1.0
4869,1323,Food,412.43,1,839.08,Card,0,
3730,2578,Other,269.32,2,998.63,Cash,0,1.0
4921,3956,Books,364.35,5,131.63,Cash,0,3.0
1598,1831,Food,164.07,2,2183.56,Card,0,5.0
4122,4810,Books,317.24,1,1760.59,Card,0,5.0
437,2803,Books,45.07,3,368.42,Cash,0,2.0
4256,2509,Electronics,410.21,4,2446.55,Card,0,1.0
4005,1515,Clothing,329.81,2,1968.9,Cash,0,1.0
1223,4852,Other,271.33,2,2070.89,Cash,0,1.0
230,3428,Other,454.22,2,1799.55,Cash,0,4.0
1335,4796,Clothing,328.25,3,1049.54,Cash,0,1.0
572,1203,Clothing,327.52,4,823.21,Card,0,5.0
4893,4589,Clothing,94.37,2,700.65,Card,0,1.0
1036,2058,Other,171.96,4,388.01,Card,0,2.0
720,1313,Clothing,305.88,2,1814.58,Online,0,5.0
418,2081,Other,170.35,1,430.52,Online,0,3.0
2848,4815,Other,440.58,4,527.57,Cash,1,5.0
2127,3250,Electronics,66.19,4,561.3,Card,0,5.0
533,3313,Books,110.87,2,2348.09,Online,0,3.0
4804,3874,Books,275.88,5,2071.78,Cash,0,2.0
3293,4329,Food,184.53,5,226.87,Cash,1,5.0
2197,2562,Other,307.37,3,69.2,Card,0,3.0
956,1313,Books,452.93,1,1591.34,Card,0,1.0
2347,3496,Food,156.83,1,376.97,Online,0,3.0
2319,2971,Clothing,206.84,5,1717.46,Card,1,
3284,3049,Other,166.83,3,1092.35,Online,0,5.0
75,2906,Other,498.0,1,1884.65,Card,1,4.0
1347,2012,Electronics,120.01,2,700.43,Card,0,1.0
3767,3100,Clothing,172.72,1,737.11,Card,0,2.0
3201,1529,Other,105.21,5,1224.5,Card,0,4.0
882,4785,Books,92.9,1,1170.43,Card,0,1.0
4599,4959,Other,256.42,4,2493.51,Online,0,3.0
2799,3396,Other,123.02,5,2455.22,Online,0,1.0
1605,4843,Clothing,234.72,4,1808.4,Card,0,5.0
1600,2096,Clothing,66.27,2,1301.1,Card,0,5.0
3363,3313,Food,24.08,5,839.68,Card,0,
2472,4497,Food,201.28,5,1965.97,Online,0,1.0
4460,3127,Clothing,438.03,2,590.27,Cash,0,1.0
3639,2947,Electronics,245.73,3,800.7,Online,0,5.0
2436,3976,Food,348.52,2,775.28,Card,0,4.0
4957,4965,Other,142.94,5,2485.03,Cash,1,
4825,2744,Clothing,118.53,4,450.59,Cash,0,2.0
1007,2616,Books,135.07,2,513.5,Online,0,1.0
3222,4646,Electronics,31.97,5,1164.66,Card,0,3.0
1585,4007,Electronics,279.87,1,1490.01,Online,0,5.0
2466,4002,Books,187.81,5,437.02,Cash,0,3.0
1541,1376,Food,446.03,2,1320.15,Cash,0,
2751,4982,Electronics,357.78,2,2426.87,Cash,0,3.0
4867,3680,Electronics,386.44,1,1988.89,Card,0,2.0
3750,4377,Clothing,205.92,2,1781.76,Card,1,4.0
3780,2367,Electronics,24.68,2,436.24,Card,0,3.0
1873,1102,Clothing,494.74,3,1359.93,Online,0,1.0
1817,1252,Food,56.58,5,110.33,Online,0,2.0
1078,3072,Electronics,206.5,4,684.37,Card,0,3.0
178,4745,Electronics,127.95,4,2132.78,Online,0,3.0
4838,4658,Clothing,90.0,2,1191.38,Online,1,5.0
4155,1566,Electronics,112.43,2,182.56,Card,0,5.0
4510,2334,Food,348.37,3,1739.72,Cash,0,
887,1927,Books,141.31,3,1422.18,Card,1,5.0
486,2576,Food,27.13,3,359.18,Card,0,5.0
3632,4573,Clothing,226.57,4,859.62,Online,0,2.0
2957,3884,Clothing,79.75,2,94.94,Cash,0,4.0
4237,4878,Other,183.15,1,2300.62,Cash,0,5.0
2061,4332,Food,447.84,2,664.98,Online,0,
4383,1447,Other,62.03,4,446.66,Cash,0,1.0
309,3995,Food,233.14,4,2217.2,Online,0,
3848,2609,Clothing,343.03,1,2055.11,Card,0,2.0
179,3655,Books,378.37,4,1936.88,Cash,0,1.0
3152,2096,Clothing,462.17,4,70.32,Cash,0,1.0
88,3836,Clothing,472.41,1,2048.82,Card,0,5.0
3407,3001,Clothing,403.82,3,1916.76,Online,0,2.0
4116,3456,Food,274.81,3,1378.21,Card,0,
1215,1761,Other,353.03,4,1086.2,Card,0,3.0
1194,2279,Clothing,449.43,1,1707.29,Cash,0,1.0
922,3713,Food,277.98,4,1664.87,Card,0,3.0
1691,2205,Electronics,86.66,2,1043.87,Card,0,3.0
1715,2640,Clothing,303.16,2,1522.95,Cash,0,2.0
4885,4796,Clothing,219.86,3,1778.43,Online,0,4.0
2964,1279,Other,347.19,2,830.64,Online,0,5.0
513,1513,Clothing,298.4,4,131.77,Cash,0,1.0
4537,2053,Food,127.74,2,1305.67,Card,0,1.0
2611,4112,Other,335.84,5,1866.84,Cash,0,5.0
2079,4024,Food,95.18,5,398.28,Cash,0,5.0
17,2568,Books,50.99,1,1485.92,Online,0,4.0
664,4215,Clothing,242.56,2,1681.21,Card,0,2.0
2364,4151,Food,315.97,2,812.28,Cash,0,1.0
3511,1718,Other,424.21,1,2203.35,Card,0,4.0
959,4328,Food,448.45,5,744.45,Online,0,4.0
3340,1659,Clothing,226.94,1,1336.74,Cash,0,3.0
1866,2186,Food,292.55,2,1095.2,Online,0,1.0
1941,1056,Books,308.84,3,1557.72,Cash,0,5.0
646,4314,Clothing,398.15,2,860.9,Online,0,1.0
4728,4681,Electronics,300.29,5,2428.66,Online,1,
4405,3075,Electronics,70.99,4,2394.25,Online,0,5.0
1169,1033,Clothing,186.09,5,21.58,Cash,0,4.0
2391,4522,Clothing,289.87,5,1025.77,Cash,0,3.0
4096,2831,Clothing,120.94,5,2199.73,Cash,0,4.0
87,1081,Clothing,390.1,2,351.16,Online,0,4.0
1738,2740,Clothing,378.68,2,441.06,Online,0,3.0
4101,3134,Clothing,248.99,4,394.63,Online,0,5.0
446,3072,Books,114.7,2,2171.49,Card,0,5.0
4677,3324,Electronics,295.11,1,2228.33,Online,0,2.0
2582,4829,Electronics,217.47,1,776.9,Cash,0,5.0
3303,3900,Clothing,111.24,3,1103.03,Cash,0,1.0
3132,2985,Clothing,434.45,4,739.83,Card,0,4.0
1942,3053,Food,433.74,5,2171.17,Card,0,
4385,4697,Electronics,291.62,5,1171.58,Cash,0,5.0
1846,3442,Food,213.33,3,2014.78,Card,0,
328,2270,Clothing,395.53,3,2017.26,Card,0,4.0
35,1125,Electronics,447.65,3,1470.5,Cash,1,1.0
2725,2798,Food,147.63,5,800.24,Card,0,
1999,2756,Other,156.48,4,190.66,Card,0,1.0
3414,4794,Food,35.08,1,805.82,Online,0,4.0
1833,1295,Other,76.75,4,1157.73,Online,1,2.0
220,2455,Food,288.3,1,1745.97,Card,0,4.0
1707,2598,Electronics,303.99,2,1120.98,Online,0,2.0
2703,2164,Books,281.45,4,387.7,Cash,0,5.0
4075,4286,Other,475.89,2,803.84,Cash,0,2.0
4783,4246,Clothing,333.89,2,644.64,Card,0,3.0
2546,3385,Electronics,277.28,2,1180.24,Online,0,5.0
3966,1452,Electronics,469.02,5,1928.67,Cash,0,3.0
3556,4499,Food,467.66,2,2448.15,Card,0,
3040,3587,Food,445.48,4,739.31,Cash,0,5.0
3076,2841,Electronics,400.73,4,282.25,Card,0,5.0
1956,3017,Electronics,174.91,4,771.55,Cash,0,5.0
3492,4334,Clothing,372.61,3,840.35,Cash,0,5.0
3374,2480,Food,12.18,2,132.68,Card,0,1.0
4859,4683,Electronics,282.31,2,982.96,Online,0,5.0
3827,2448,Other,419.58,4,1750.18,Card,0,1.0
1940,3301,Food,23.65,5,353.48,Card,0,3.0
3995,2467,Books,490.98,5,690.18,Cash,0,3.0
3185,2007,Food,93.87,2,2399.53,Card,0,
2501,1122,Books,492.15,3,1645.88,Online,0,2.0
133,2010,Clothing,271.44,1,2319.03,Card,0,1.0
337,1944,Clothing,498.05,1,1998.3,Card,0,4.0
1642,4594,Food,341.38,5,808.78,Cash,0,3.0
1757,2369,Food,293.46,4,1371.08,Online,0,
4314,3992,Clothing,265.07,3,2350.2,Cash,1,5.0
201,3997,Clothing,148.25,2,1184.35,Online,0,3.0
3321,3085,Food,87.21,1,899.78,Cash,0,
504,4057,Books,163.25,4,1925.88,Card,1,4.0
2125,3449,Food,207.99,1,2325.06,Card,0,
1325,1030,Electronics,193.37,5,1103.95,Card,0,4.0
2684,4289,Electronics,331.98,5,286.96,Online,1,5.0
4558,2242,Clothing,44.3,1,1155.67,Card,0,5.0
725,2816,Clothing,33.06,4,323.74,Card,0,1.0
1572,1369,Clothing,13.35,4,894.17,Online,0,1.0
4671,3490,Clothing,433.81,2,1678.8,Online,0,1.0
2073,1620,Books,358.23,5,973.87,Online,0,3.0
1353,1468,Electronics,477.91,4,899.59,Online,0,1.0
4267,1206,Food,129.75,4,2280.93,Online,0,
1546,1763,Books,307.74,3,1373.97,Card,0,3.0
2224,1640,Food,345.83,2,243.85,Cash,0,1.0
3298,1475,Food,268.36,3,2212.19,Card,0,5.0
1212,2606,Electronics,364.67,3,1926.05,Card,0,3.0
3469,1712,Clothing,26.88,5,208.09,Card,0,4.0
4398,4723,Food,43.68,2,1078.47,Card,0,2.0
4865,2708,Clothing,243.71,4,510.41,Card,1,
4741,3283,Other,416.72,5,1331.66,Online,0,4.0
912,4455,Clothing,119.37,3,1014.83,Online,0,1.0
3254,4967,Books,23.58,5,1697.2,Cash,0,1.0
3677,3690,Books,62.19,1,30.2,Card,0,5.0
3231,4462,Clothing,391.25,2,589.38,Card,0,4.0
4386,3415,Other,131.89,4,1047.38,Online,0,5.0
831,2399,Electronics,209.62,4,1187.57,Card,1,
3638,3892,Clothing,73.08,1,1501.5,Card,0,1.0
4449,3371,Clothing,174.15,1,1734.59,Cash,0,2.0
2497,2947,Electronics,30.6,5,224.24,Card,0,1.0
4486,4960,Clothing,108.25,3,2486.41,Online,0,1.0
4032,1563,Other,38.13,4,1626.54,Online,0,2.0
3451,4384,Electronics,351.63,4,1212.3,Cash,0,5.0
585,2974,Electronics,84.64,3,857.19,Cash,0,5.0
3841,4739,Electronics,230.28,2,1088.72,Card,0,1.0
